Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2018,2018-12-22,15,16,22.115,WAS,@,TEN,L 16-25,,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,15,65%,
2,2018,2018-12-30,16,17,22.123,WAS,,PHI,L 0-24,,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,2,3%,15,79%,
3,2019,2019-10-13,6,6,23.045,WAS,@,MIA,W 17-16,,0.0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,2,3%,26,87%,
4,2019,2019-10-20,7,7,23.052,WAS,,SFO,L 0-9,,,,,,,,,,,,0,,,0,0,0,0,0%,1,2%,15,94%,
5,2019,2019-10-24,8,8,23.056,WAS,@,MIN,L 9-19,*,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,10,14%,11,55%,
6,2019,2019-11-03,9,9,23.066,WAS,@,BUF,L 9-24,,,,,,,,,,,,0,,,0,0,0,0,0%,3,5%,21,88%,
7,2019,2019-11-17,10,11,23.080,WAS,,NYJ,L 17-34,,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,11,16%,29,94%,
8,2019,2019-11-24,,12,,WAS,,DET,W 19-16,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
9,2019,2019-12-01,,13,,WAS,@,CAR,W 29-21,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
10,2019,2019-12-08,13,14,23.101,WAS,@,GNB,L 15-20,*,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,6,10%,23,92%,
11,2019,2019-12-15,14,15,23.108,WAS,,PHI,L 27-37,,,,,,,,,,,,0,,,0,0,0,0,0%,2,3%,24,83%,
12,2019,2019-12-22,15,16,23.115,WAS,,NYG,L 35-41,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,29,85%,
13,2019,2019-12-29,16,17,23.122,WAS,@,DAL,L 16-47,*,0.0,2,2,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0%,75,99%,4,12%,
14,2020,2020-11-08,8,9,24.071,WAS,,NYG,L 20-23,,,,,,,,,,,,0,,,0,0,0,0,0%,0,0%,14,54%,
15,2020,2020-11-15,9,10,24.078,WAS,@,DET,L 27-30,,,,,,,,,,,,0,,,0,0,0,0,0%,0,0%,18,58%,
16,2020,2020-11-22,10,11,24.085,WAS,,CIN,W 20-9,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,22,81%,
17,2020,2020-11-26,11,12,24.089,WAS,@,DAL,W 41-16,,1.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,29,49%,22,76%,
18,2020,2020-12-07,12,13,24.100,WAS,@,PIT,W 23-17,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,10,14%,16,50%,
19,2020,2020-12-13,13,14,24.106,WAS,@,SFO,W 23-15,,0.0,4,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,33,41%,24,73%,
20,2020,2020-12-20,14,15,24.113,WAS,,SEA,L 15-20,*,0.0,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,57,100%,10,42%,
21,2020,2020-12-27,15,16,24.120,WAS,,CAR,L 13-20,*,0.0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,65,97%,10,45%,
22,2020,2021-01-03,16,17,24.127,WAS,@,PHI,W 20-14,*,0.0,4,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0%,68,100%,11,44%,
23,2021,2021-09-12,1,1,,WAS,,LAC,L 16-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
24,2021,2021-09-16,2,2,,WAS,,NYG,W 30-29,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
25,2021,2021-09-26,3,3,,WAS,@,BUF,L 21-43,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
26,2021,2021-10-03,4,4,,WAS,@,ATL,W 34-30,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
27,2021,2021-10-10,5,5,,WAS,,NOR,L 22-33,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
28,2021,2021-10-17,6,6,,WAS,,KAN,L 13-31,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
29,2021,2021-10-24,7,7,,WAS,@,GNB,L 10-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
30,2021,2021-10-31,8,8,,WAS,@,DEN,L 10-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
31,2021,2021-11-14,9,10,,WAS,,TAM,W 29-19,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
