Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sfty,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
32,2019,2019-12-29,16,17,22.216,WAS,@,DAL,L 16-47,,,0,0,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,51,67%,0,0%,
33,2020,2020-09-13,1,1,23.109,WAS,,PHI,W 27-17,*,,0,0,0.5,0,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0%,52,76%,0,0%,
34,2020,2020-09-20,2,2,23.116,WAS,@,ARI,L 15-30,*,,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,47,61%,0,0%,
35,2020,2020-09-27,3,3,23.123,WAS,@,CLE,L 20-34,*,,0,0,0.0,3,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,55,87%,7,25%,
36,2020,2020-10-04,4,4,23.130,WAS,,BAL,L 17-31,*,,0,0,0.0,1,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,47,82%,6,22%,
37,2020,2020-10-11,5,5,23.137,WAS,,LAR,L 10-30,*,,0,0,0.0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,59,87%,10,32%,
38,2020,2020-10-18,6,6,23.144,WAS,@,NYG,L 19-20,*,,0,0,0.0,4,1,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0%,45,94%,6,27%,
39,2020,2020-10-25,7,7,23.151,WAS,,DAL,W 25-3,*,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,47,82%,1,5%,
40,2020,2020-11-08,8,9,23.165,WAS,,NYG,L 20-23,*,,0,0,0.0,5,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,63,82%,6,23%,
41,2020,2020-11-15,9,10,23.172,WAS,@,DET,L 27-30,*,,0,0,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,54,92%,9,29%,
42,2020,2020-11-22,10,11,23.179,WAS,,CIN,W 20-9,*,,0,0,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,62,91%,4,15%,
43,2020,2020-11-26,11,12,23.183,WAS,@,DAL,W 41-16,*,,0,0,0.5,0,3,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0%,51,87%,4,14%,
44,2020,2020-12-07,12,13,23.194,WAS,@,PIT,W 23-17,*,,0,0,0.0,4,1,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0%,58,82%,6,19%,
45,2020,2020-12-13,13,14,23.200,WAS,@,SFO,W 23-15,*,,0,0,1.0,1,4,5,0,1,0,0,0,1,0,0,1,1,0,0,0,0%,72,89%,4,12%,
46,2020,2020-12-20,14,15,23.207,WAS,,SEA,L 15-20,*,,0,0,0.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0%,49,86%,6,25%,
47,2020,2020-12-27,15,16,23.214,WAS,,CAR,L 13-20,*,,0,0,1.0,3,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0%,61,91%,7,32%,
48,2020,2021-01-03,16,17,23.221,WAS,@,PHI,W 20-14,*,,0,0,0.0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,59,87%,5,20%,
49,2021,2021-09-12,1,1,24.108,WAS,,LAC,L 16-20,*,,0,0,0.0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,61,75%,3,13%,
50,2021,2021-09-16,2,2,24.112,WAS,,NYG,W 30-29,*,,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,51,74%,8,23%,
51,2021,2021-09-26,3,3,24.122,WAS,@,BUF,L 21-43,*,,0,0,0.0,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0%,63,80%,8,28%,
52,2021,2021-10-03,4,4,24.129,WAS,@,ATL,W 34-30,*,,0,0,0.0,2,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,55,72%,5,19%,
53,2021,2021-10-10,5,5,24.136,WAS,,NOR,L 22-33,*,,0,0,1.0,3,0,3,1,1,0,0,0,0,0,0,0,1,6,0,0,0%,49,88%,5,17%,
54,2021,2021-10-17,6,6,24.143,WAS,,KAN,L 13-31,*,,0,0,0.0,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,53,65%,5,20%,
55,2021,2021-10-24,7,7,24.150,WAS,@,GNB,L 10-24,*,,0,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,42,75%,5,26%,
56,2021,2021-10-31,8,8,24.157,WAS,@,DEN,L 10-17,*,,0,0,1.0,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,40,75%,5,26%,
57,2021,2021-11-14,9,10,24.171,WAS,,TAM,W 29-19,*,,0,0,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,38,79%,6,24%,
58,2021,2021-11-21,10,11,24.178,WAS,@,CAR,W 27-21,*,,0,0,0.5,0,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0%,39,76%,6,23%,
59,2021,2021-11-29,11,12,24.186,WAS,,SEA,W 17-15,*,,0,0,0.0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0%,31,66%,4,17%,
60,2021,2021-12-05,12,13,24.192,WAS,@,LVR,W 17-15,*,,0,0,0.0,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,47,80%,5,22%,
61,2021,2021-12-12,13,14,24.199,WAS,,DAL,L 20-27,*,,0,0,1.0,5,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,67,79%,6,20%,
62,2021,2021-12-21,14,15,24.208,WAS,@,PHI,L 17-27,*,,0,0,0.0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,65,92%,7,28%,
63,2021,2021-12-26,15,16,24.213,WAS,@,DAL,L 14-56,*,,0,0,1.0,3,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0%,45,62%,6,18%,
64,2021,2022-01-02,16,17,24.220,WAS,,PHI,L 16-20,*,,0,0,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,48,79%,6,28%,
65,2021,2022-01-09,17,18,24.227,WAS,@,NYG,W 22-7,*,,0,0,0.0,4,2,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0%,43,72%,1,4%,
66,2022,2022-09-11,1,1,25.107,WAS,,JAX,W 28-22,*,,0,0,1.0,2,1,3,1,3,0,0,0,2,0,0,0,0,0,0,0,0%,55,79%,5,21%,
67,2022,2022-09-18,2,2,25.114,WAS,@,DET,L 27-36,*,,0,0,1.0,1,3,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0%,53,87%,7,22%,
68,2022,2022-09-25,3,3,25.121,WAS,,PHI,L 8-24,*,1,0,2,0.0,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,57,81%,5,19%,
69,2022,2022-10-02,4,4,25.128,WAS,@,DAL,L 10-25,*,,0,0,0.0,2,3,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0%,55,90%,6,20%,
70,2022,2022-10-09,5,5,25.135,WAS,,TEN,L 17-21,*,,0,0,0.5,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,58,91%,3,11%,
71,2022,2022-10-13,6,6,25.139,WAS,@,CHI,W 12-7,*,,0,0,1.0,1,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0%,58,81%,2,10%,
72,2022,2022-10-23,7,7,25.149,WAS,,GNB,W 23-21,*,,0,0,0.0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,46,85%,5,17%,
73,2022,2022-10-30,8,8,25.156,WAS,@,IND,W 17-16,*,,0,0,1.0,3,2,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0%,53,91%,6,23%,
74,2022,2022-11-06,9,9,25.163,WAS,,MIN,L 17-20,*,,0,0,1.0,4,2,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0%,62,94%,6,21%,
75,2022,2022-11-14,10,10,25.171,WAS,@,PHI,W 32-21,*,,0,0,0.0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,44,88%,3,12%,
76,2022,2022-11-20,11,11,25.177,WAS,@,HOU,W 23-10,*,,0,0,1.0,2,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0%,42,75%,3,11%,
77,2022,2022-11-27,12,12,25.184,WAS,,ATL,W 19-13,*,,0,0,0.0,3,3,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0%,50,88%,5,21%,
78,2022,2022-12-04,13,13,25.191,WAS,@,NYG,T 20-20,*,,0,0,2.0,3,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0%,59,89%,7,21%,
79,2022,2022-12-18,14,15,25.205,WAS,,NYG,L 12-20,*,,0,0,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,58,92%,7,28%,
80,2022,2022-12-24,15,16,25.211,WAS,@,SFO,L 20-37,*,,0,0,1.0,4,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,50,96%,7,26%,
81,2022,2023-01-01,16,17,25.219,WAS,,CLE,L 10-24,*,,0,0,2.0,3,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0%,52,91%,6,29%,
82,2022,2023-01-08,17,18,25.226,WAS,,DAL,W 26-6,*,,0,0,0.0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0%,56,84%,0,0%,
83,2023,2023-09-10,1,1,26.106,WAS,,ARI,W 20-16,*,,0,0,0.0,2,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0%,50,81%,4,14%,
84,2023,2023-09-17,2,2,26.113,WAS,@,DEN,W 35-33,*,,0,0,1.0,5,0,5,2,3,0,0,0,1,0,0,0,0,0,0,0,0%,51,77%,6,20%,
85,2023,2023-09-24,3,3,26.120,WAS,,BUF,L 3-37,*,,0,0,0.0,3,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0%,54,80%,7,32%,
86,2023,2023-10-01,4,4,26.127,WAS,@,PHI,L 31-34,*,,0,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0%,67,94%,6,19%,
87,2023,2023-10-05,5,5,26.131,WAS,,CHI,L 20-40,*,,0,0,0.0,1,4,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0%,58,91%,8,27%,
88,2023,2023-10-15,6,6,26.141,WAS,@,ATL,W 24-16,*,,0,0,0.0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,69,83%,2,8%,
89,2023,2023-10-22,7,7,26.148,WAS,@,NYG,L 7-14,*,,0,0,0.0,2,2,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0%,58,85%,4,14%,
90,2023,2023-10-29,8,8,26.155,WAS,,PHI,L 31-38,*,,0,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,52,83%,5,18%,
91,2023,2023-11-05,9,9,26.162,WAS,@,NWE,W 20-17,*,,0,0,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,50,78%,4,14%,
92,2023,2023-11-12,10,10,26.169,WAS,@,SEA,L 26-29,*,,0,0,0.0,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,64,79%,8,23%,
93,2023,2023-11-19,11,11,26.176,WAS,,NYG,L 19-31,*,,0,0,1.0,1,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0%,40,73%,5,17%,
94,2023,2023-11-23,12,12,26.180,WAS,@,DAL,L 10-45,*,,0,0,0.0,3,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0%,45,83%,6,24%,
95,2023,2023-12-03,13,13,26.190,WAS,,MIA,L 15-45,*,,0,0,0.0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,49,80%,7,25%,
96,2023,2023-12-17,14,15,26.204,WAS,@,LAR,L 20-28,*,,0,0,2.0,2,1,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0%,54,72%,6,22%,
97,2023,2023-12-24,15,16,26.211,WAS,@,NYJ,L 28-30,*,,0,0,0.0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,70,78%,5,14%,
98,2023,2023-12-31,16,17,26.218,WAS,,SFO,L 10-27,*,,0,0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,54,77%,5,24%,
99,2023,2024-01-07,17,18,26.225,WAS,,DAL,L 10-38,*,,0,0,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,39,54%,4,18%,
100,2024,2024-09-08,1,1,27.104,WAS,@,TAM,L 20-37,*,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,40,62%,0,0%,
101,2024,2024-09-15,2,2,27.111,WAS,,NYG,W 21-18,*,,0,0,,,,,,,,,,,,,,,,,0,0%,41,73%,1,5%,
102,2024,2024-09-23,3,3,27.119,WAS,@,CIN,W 38-33,*,,0,0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,45,73%,0,0%,
103,2024,2024-09-29,4,4,27.125,WAS,@,ARI,W 42-14,*,,0,0,0.5,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,36,61%,1,4%,
104,2024,2024-10-06,5,5,27.132,WAS,,CLE,W 34-13,*,,0,0,0.0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,37,60%,1,3%,
105,2024,2024-10-13,6,6,27.139,WAS,@,BAL,L 23-30,*,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,43,63%,6,21%,
106,2024,2024-10-20,7,7,27.146,WAS,,CAR,W 40-7,*,,0,0,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,20,47%,1,4%,
107,2024,2024-10-27,8,8,27.153,WAS,,CHI,W 18-15,*,,0,0,1.0,3,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,49,78%,4,15%,
108,2024,2024-11-03,9,9,27.160,WAS,@,NYG,W 27-22,*,,0,0,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,44,68%,3,14%,
109,2024,2024-11-10,10,10,27.167,WAS,,PIT,L 27-28,*,,0,0,0.0,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,55,71%,5,16%,
110,2024,2024-11-14,11,11,27.171,WAS,@,PHI,L 18-26,*,,0,0,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,48,68%,7,26%,
