Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2018,2018-09-09,1,1,24.021,KAN,@,LAC,W 38-28,,0,0,0,0,0,0,0,0%,0,0%,6,20%,
2,2018,2018-09-16,2,2,24.028,KAN,@,PIT,W 42-37,,0,0,0,0,0,0,0,0%,0,0%,6,17%,
3,2018,2018-09-23,3,3,24.035,KAN,,SFO,W 38-27,,0,0,0,0,0,0,0,0%,0,0%,6,21%,
4,2018,2018-10-01,4,4,24.043,KAN,@,DEN,W 27-23,,0,0,0,0,0,0,0,0%,0,0%,5,18%,
5,2018,2018-10-07,5,5,24.049,KAN,,JAX,W 30-14,,0,0,0,0,0,0,1,1%,0,0%,6,25%,
6,2018,2018-10-14,6,6,24.056,KAN,@,NWE,L 40-43,,0,0,0,0,0,0,32,59%,0,0%,8,22%,
7,2018,2018-10-21,7,7,24.063,KAN,,CIN,W 45-10,*,0,0,0,0,0,0,70,100%,0,0%,8,30%,
8,2018,2018-10-28,8,8,24.070,KAN,,DEN,W 30-23,*,0,0,0,0,0,0,58,100%,0,0%,5,17%,
9,2018,2018-11-04,9,9,24.077,KAN,@,CLE,W 37-21,*,0,0,0,0,0,0,63,100%,0,0%,6,26%,
10,2018,2018-11-11,10,10,24.084,KAN,,ARI,W 26-14,*,0,0,0,0,0,0,59,100%,0,0%,4,16%,
11,2018,2018-11-19,11,11,24.092,KAN,@,LAR,L 51-54,*,0,0,0,0,0,0,72,100%,0,0%,8,19%,
12,2018,2018-12-02,12,13,24.105,KAN,@,OAK,W 40-33,*,0,0,0,0,0,0,71,100%,0,0%,7,22%,
13,2018,2018-12-09,13,14,24.112,KAN,,BAL,W 27-24,*,0,0,0,0,0,0,86,100%,0,0%,7,24%,
14,2018,2018-12-13,14,15,24.116,KAN,,LAC,L 28-29,*,0,0,0,0,0,0,60,100%,0,0%,4,17%,
15,2018,2018-12-23,15,16,24.126,KAN,@,SEA,L 31-38,*,0,0,0,0,0,0,61,100%,0,0%,5,15%,
16,2018,2018-12-30,16,17,24.133,KAN,,OAK,W 35-3,*,0,0,0,0,0,0,54,100%,0,0%,5,26%,
17,2019,2019-09-08,1,1,25.020,KAN,@,JAX,W 40-26,*,0,,,0,0,0,68,100%,0,0%,8,27%,
18,2019,2019-09-15,2,2,25.027,KAN,@,OAK,W 28-10,*,0,,,0,0,0,75,100%,0,0%,4,16%,
19,2019,2019-09-22,3,3,25.034,KAN,,BAL,W 33-28,*,0,,,0,0,0,66,97%,0,0%,6,22%,
20,2019,2019-09-29,4,4,25.041,KAN,@,DET,W 34-30,*,0,,,0,0,0,68,100%,0,0%,7,22%,
21,2019,2019-10-06,5,5,25.048,KAN,,IND,L 13-19,*,0,,,0,0,0,48,79%,0,0%,2,8%,
22,2019,2019-10-13,,6,,KAN,,HOU,L 24-31,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
23,2019,2019-10-17,,7,,KAN,@,DEN,W 30-6,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
24,2019,2019-10-27,,8,,KAN,,GNB,L 24-31,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
25,2019,2019-11-03,9,9,25.076,KAN,,MIN,W 26-23,*,0,,,0,0,0,59,100%,0,0%,6,18%,
26,2019,2019-11-10,10,10,25.083,KAN,@,TEN,L 32-35,*,0,,,0,0,0,82,100%,0,0%,9,28%,
27,2019,2019-11-18,11,11,25.091,KAN,@,LAC,W 24-17,*,0,,,0,0,0,67,100%,0,0%,4,15%,
28,2019,2019-12-01,12,13,25.104,KAN,,OAK,W 40-9,*,0,,,0,0,0,65,100%,0,0%,6,26%,
29,2019,2019-12-08,13,14,25.111,KAN,@,NWE,W 23-16,*,0,,,0,0,0,53,69%,0,0%,3,12%,
30,2019,2019-12-15,14,15,25.118,KAN,,DEN,W 23-3,*,0,,,0,0,0,64,94%,0,0%,0,0%,
31,2019,2019-12-22,,16,,KAN,@,CHI,W 26-3,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
32,2019,2019-12-29,,17,,KAN,,LAC,W 31-21,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
33,2020,2020-09-10,1,1,26.022,KAN,,HOU,W 34-20,*,0,,,0,0,0,69,100%,0,0%,6,24%,
34,2020,2020-09-20,2,2,26.032,KAN,@,LAC,W 23-20,*,0,,,0,0,0,77,100%,0,0%,6,21%,
35,2020,2020-09-28,3,3,,KAN,@,BAL,W 34-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
36,2020,2020-10-05,4,4,26.047,KAN,,NWE,W 26-10,*,0,,,0,0,0,56,100%,0,0%,0,0%,
37,2020,2020-10-11,5,5,26.053,KAN,,LVR,L 32-40,*,0,,,0,0,0,72,100%,0,0%,4,13%,
38,2020,2020-10-19,6,6,26.061,KAN,@,BUF,W 26-17,*,0,,,0,0,0,73,100%,0,0%,5,20%,
39,2020,2020-10-25,7,7,26.067,KAN,@,DEN,W 43-16,*,0,,,0,0,0,51,100%,0,0%,8,27%,
40,2020,2020-11-01,8,8,26.074,KAN,,NYJ,W 35-9,*,0,,,0,0,0,64,97%,0,0%,6,21%,
41,2020,2020-11-08,9,9,26.081,KAN,,CAR,W 33-31,*,0,,,0,0,0,62,100%,0,0%,7,23%,
42,2020,2020-11-22,10,11,26.095,KAN,@,LVR,W 35-31,*,0,,,0,0,0,78,100%,0,0%,5,19%,
43,2020,2020-11-29,11,12,26.102,KAN,@,TAM,W 27-24,*,0,0,0,0,0,0,79,100%,0,0%,5,17%,
44,2020,2020-12-06,12,13,26.109,KAN,,DEN,W 22-16,*,0,,,0,0,0,64,100%,0,0%,7,27%,
45,2020,2020-12-13,13,14,26.116,KAN,@,MIA,W 33-27,*,0,,,0,0,0,62,100%,0,0%,5,15%,
46,2020,2020-12-20,14,15,26.123,KAN,@,NOR,W 32-29,*,0,,,0,0,0,98,100%,0,0%,4,12%,
47,2020,2020-12-27,15,16,26.130,KAN,,ATL,W 17-14,*,0,,,0,0,0,67,100%,0,0%,3,14%,
48,2020,2021-01-03,16,17,,KAN,,LAC,L 21-38,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
49,2021,2021-09-12,1,1,,KAN,,CLE,W 33-29,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
50,2021,2021-09-19,2,2,,KAN,@,BAL,L 35-36,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
51,2021,2021-09-26,3,3,,KAN,,LAC,L 24-30,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
52,2021,2021-10-03,4,4,,KAN,@,PHI,W 42-30,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
53,2021,2021-10-10,5,5,27.052,KAN,,BUF,L 20-38,,,,,,,,0,0%,0,0%,1,3%,
54,2021,2021-10-17,6,6,27.059,KAN,@,WAS,W 31-13,,,,,,,,4,5%,0,0%,5,20%,
55,2021,2021-10-24,7,7,27.066,KAN,@,TEN,L 3-27,,,,,,,,0,0%,0,0%,2,11%,
56,2021,2021-11-01,8,8,27.074,KAN,,NYG,W 20-17,,,,,,,,0,0%,0,0%,4,16%,
57,2021,2021-11-07,9,9,27.080,KAN,,GNB,W 13-7,,,,,,,,52,80%,0,0%,3,14%,
58,2021,2021-11-14,10,10,27.087,KAN,@,LVR,W 41-14,*,,,,,,,76,100%,0,0%,8,29%,
59,2021,2021-11-21,11,11,27.094,KAN,,DAL,W 19-9,*,,,,,,,68,100%,0,0%,6,22%,
60,2021,2021-12-05,12,13,27.108,KAN,,DEN,W 22-9,*,,,,,,,57,100%,0,0%,5,23%,
61,2021,2021-12-12,13,14,27.115,KAN,,LVR,W 48-9,*,,,,,,,62,94%,0,0%,8,31%,
62,2021,2021-12-16,14,15,27.119,KAN,@,LAC,W 34-28,,,,,,,,0,0%,0,0%,4,18%,
63,2021,2021-12-26,15,16,27.129,KAN,,PIT,W 36-10,*,,,,,,,69,100%,0,0%,8,31%,
64,2021,2022-01-02,16,17,27.136,KAN,@,CIN,L 31-34,*,,,,,,,61,100%,0,0%,5,17%,
65,2021,2022-01-08,17,18,27.142,KAN,@,DEN,W 28-24,*,,,,,,,78,100%,0,0%,4,16%,
66,2022,2022-09-11,1,1,28.023,KAN,@,ARI,W 44-21,*,,,,,,,65,93%,0,0%,7,26%,
67,2022,2022-09-15,2,2,28.027,KAN,,LAC,W 27-24,*,,,,,,,57,100%,0,0%,5,16%,
68,2022,2022-09-25,3,3,28.037,KAN,@,IND,L 17-20,*,,,,,,,61,97%,0,0%,4,17%,
69,2022,2022-10-02,4,4,28.044,KAN,@,TAM,W 41-31,*,,,,,,,80,100%,0,0%,7,23%,
70,2022,2022-10-10,5,5,28.052,KAN,,LVR,W 30-29,*,,,,,,,72,100%,0,0%,6,21%,
71,2022,2022-10-16,6,6,28.058,KAN,,BUF,L 20-24,*,,,,,,,67,100%,0,0%,5,22%,
72,2022,2022-10-23,7,7,28.065,KAN,@,SFO,W 44-23,*,,,,,,,58,91%,0,0%,7,25%,
73,2022,2022-11-06,8,9,28.079,KAN,,TEN,W 20-17,*,,,,,,,100,100%,0,0%,4,13%,
74,2022,2022-11-13,9,10,28.086,KAN,,JAX,W 27-17,*,,,,,,,25,40%,0,0%,2,8%,
75,2022,2022-11-20,10,11,28.093,KAN,@,LAC,W 30-27,*,,,,,,,65,100%,0,0%,6,21%,
76,2022,2022-11-27,11,12,28.100,KAN,,LAR,W 26-10,*,,,,,,,76,100%,0,0%,6,25%,
77,2022,2022-12-04,12,13,28.107,KAN,@,CIN,L 24-27,*,,,,,,,55,100%,0,0%,5,22%,
78,2022,2022-12-11,13,14,28.114,KAN,@,DEN,W 34-28,*,,,,,,,68,100%,0,0%,6,19%,
79,2022,2022-12-18,14,15,28.121,KAN,@,HOU,W 30-24,*,,,,,,,77,100%,0,0%,4,14%,
80,2022,2022-12-24,15,16,28.127,KAN,,SEA,W 24-10,*,,,,,,,53,100%,0,0%,4,17%,
81,2022,2023-01-01,16,17,28.135,KAN,,DEN,W 27-24,*,,,,,,,60,100%,0,0%,5,17%,
82,2022,2023-01-07,17,18,28.141,KAN,@,LVR,W 31-13,*,,,,,,,52,88%,0,0%,5,22%,
83,2023,2023-09-10,1,1,29.022,WAS,,ARI,W 20-16,*,,,,,,,71,100%,0,0%,4,14%,
84,2023,2023-09-17,2,2,29.029,WAS,@,DEN,W 35-33,*,0,0,0,1,0,0,73,100%,0,0%,7,23%,
85,2023,2023-09-24,3,3,29.036,WAS,,BUF,L 3-37,*,,,,,,,54,100%,0,0%,1,5%,
86,2023,2023-10-01,4,4,29.043,WAS,@,PHI,L 31-34,*,,,,,,,78,100%,0,0%,5,16%,
87,2023,2023-10-05,5,5,29.047,WAS,,CHI,L 20-40,*,,,,,,,70,100%,0,0%,3,10%,
88,2023,2023-10-15,6,6,29.057,WAS,@,ATL,W 24-16,*,,,,,,,51,100%,0,0%,4,17%,
89,2023,2023-10-22,7,7,29.064,WAS,@,NYG,L 7-14,*,,,,,,,69,100%,0,0%,2,7%,
90,2023,2023-10-29,8,8,29.071,WAS,,PHI,L 31-38,*,0,0,0,1,0,0,72,100%,0,0%,5,18%,
91,2023,2023-11-05,9,9,29.078,WAS,@,NWE,W 20-17,*,,,,,,,78,100%,0,0%,4,14%,
92,2023,2023-11-12,10,10,29.085,WAS,@,SEA,L 26-29,*,,,,,,,61,100%,0,0%,5,14%,
93,2023,2023-11-19,11,11,29.092,WAS,,NYG,L 19-31,*,,,,,,,81,100%,0,0%,4,14%,
94,2023,2023-11-23,12,12,29.096,WAS,@,DAL,L 10-45,*,,,,,,,78,100%,0,0%,2,8%,
95,2023,2023-12-03,13,13,29.106,WAS,,MIA,L 15-45,*,,,,,,,55,100%,0,0%,2,7%,
96,2023,2023-12-17,14,15,29.120,WAS,@,LAR,L 20-28,*,,,,,,,60,100%,0,0%,3,11%,
