Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1.0,2024.0,2024-09-08,1.0,1.0,,WAS,@,TAM,L 20-37,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
2.0,2024.0,2024-09-15,2.0,2.0,22.015,WAS,,NYG,W 21-18,,,,,,,,,,,,,,0,0%,12,21%,0,0%,
3.0,2024.0,2024-09-23,3.0,3.0,22.023,WAS,@,CIN,W 38-33,,0.0,2,2,4,0,0,0,0,0,0,0,0,0,0%,21,34%,6,23%,
4.0,2024.0,2024-09-29,4.0,4.0,22.029,WAS,@,ARI,W 42-14,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,22,37%,3,13%,
5.0,2024.0,2024-10-06,5.0,5.0,22.036,WAS,,CLE,W 34-13,,0.0,2,1,3,1,1,0,0,0,0,0,0,0,0%,25,40%,3,10%,
6.0,2024.0,2024-10-13,6.0,6.0,22.043,WAS,@,BAL,L 23-30,,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0%,37,54%,1,3%,
7.0,2024.0,2024-10-20,7.0,7.0,22.05,WAS,,CAR,W 40-7,*,,,,,,,,,,,,,0,0%,23,53%,0,0%,
8.0,2024.0,2024-10-27,8.0,8.0,22.057,WAS,,CHI,W 18-15,*,1.0,3,0,3,1,4,0,0,0,1,2,0,0,0%,35,56%,0,0%,
9.0,2024.0,2024-11-03,9.0,9.0,22.064,WAS,@,NYG,W 27-22,*,0.0,1,5,6,0,0,0,0,0,0,0,0,0,0%,43,66%,0,0%,
10.0,2024.0,2024-11-10,10.0,10.0,22.071,WAS,,PIT,L 27-28,*,0.0,1,2,3,0,1,0,0,0,0,0,0,0,0%,42,54%,0,0%,
11.0,2024.0,2024-11-14,11.0,11.0,22.075,WAS,@,PHI,L 18-26,*,0.0,0,3,3,0,0,0,0,0,0,0,0,0,0%,45,63%,1,4%,
