Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2019,2019-09-09,1,1,22.115,OAK,,DEN,W 24-16,*,1.0,1,2,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0%,45,73%,6,24%,
2,2019,2019-09-15,2,2,22.121,OAK,,KAN,L 10-28,*,0.0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,57,76%,5,20%,
3,2019,2019-09-22,3,3,22.128,OAK,@,MIN,L 14-34,*,0.0,2,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,51,82%,6,24%,
4,2019,2019-09-29,4,4,22.135,OAK,@,IND,W 31-24,*,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,65,84%,5,17%,
5,2019,2019-10-06,,5,,OAK,,CHI,W 24-21,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
6,2019,2019-10-20,6,7,22.156,OAK,@,GNB,L 24-42,*,,,,,,,,,,,0,,,0,0,0,0,0%,36,62%,5,19%,
7,2019,2019-10-27,7,8,22.163,OAK,@,HOU,L 24-27,*,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,50,63%,0,0%,
8,2019,2019-11-03,8,9,22.170,OAK,,DET,W 31-24,*,0.0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,45,65%,1,4%,
9,2019,2019-11-07,9,10,22.174,OAK,,LAC,W 26-24,*,2.5,5,3,8,2,3,0,0,0,1,0,0,0,0,0,0,0,0%,56,75%,4,14%,
10,2019,2019-11-17,10,11,22.184,OAK,,CIN,W 17-10,*,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,41,68%,3,13%,
