Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2023,2023-09-10,1,1,22.240,WAS,,ARI,W 20-16,*,0.0,3,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0%,40,65%,0,0%,
2,2023,2023-09-17,2,2,22.247,WAS,@,DEN,W 35-33,*,0.0,3,0,3,0,0,1,3,0,2,1,0,0,0,0,0,0,0%,44,67%,0,0%,
3,2023,2023-09-24,3,3,22.254,WAS,,BUF,L 3-37,,0.0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,28,41%,0,0%,
4,2023,2023-10-01,4,4,22.261,WAS,@,PHI,L 31-34,,0.0,7,2,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0%,65,92%,0,0%,
5,2023,2023-10-05,5,5,22.265,WAS,,CHI,L 20-40,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,24,38%,0,0%,
6,2023,2023-10-15,6,6,,WAS,@,ATL,W 24-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
7,2023,2023-10-22,7,7,22.282,WAS,@,NYG,L 7-14,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,5,7%,1,3%,
8,2023,2023-10-29,8,8,22.289,WAS,,PHI,L 31-38,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,5,8%,0,0%,
9,2023,2023-11-05,9,9,22.296,WAS,@,NWE,W 20-17,,0.0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0%,48,75%,0,0%,
10,2023,2023-11-12,10,10,22.303,WAS,@,SEA,L 26-29,*,,,,,,,,,,,,,,,,,0,0%,5,6%,0,0%,
11,2023,2023-11-19,11,11,22.310,WAS,,NYG,L 19-31,*,0.0,4,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0%,43,78%,0,0%,
12,2023,2023-11-23,12,12,,WAS,@,DAL,L 10-45,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
13,2023,2023-12-03,13,13,,WAS,,MIA,L 15-45,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
14,2023,2023-12-17,14,15,22.338,WAS,@,LAR,L 20-28,,,,,,,,,,,,,,,,,,0,0%,6,8%,0,0%,
15,2023,2023-12-24,15,16,22.345,WAS,@,NYJ,L 28-30,,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,29,32%,0,0%,
16,2023,2023-12-31,16,17,22.352,WAS,,SFO,L 10-27,*,0.0,4,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,69,99%,0,0%,
17,2023,2024-01-07,17,18,22.359,WAS,,DAL,L 10-38,*,0.0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,71,99%,0,0%,
