Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2019,2019-09-08,,1,,KAN,@,JAX,W 40-26,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
2,2019,2019-09-15,,2,,KAN,@,OAK,W 28-10,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
3,2019,2019-09-22,,3,,KAN,,BAL,W 33-28,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
4,2019,2019-09-29,,4,,KAN,@,DET,W 34-30,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
5,2019,2019-10-06,,5,,KAN,,IND,L 13-19,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
6,2019,2019-10-13,6,6,23.175,KAN,,HOU,L 24-31,,0,,,0,0,0,0,0%,0,0%,5,22%,
7,2019,2019-10-17,7,7,23.179,KAN,@,DEN,W 30-6,,0,,,0,0,0,2,3%,0,0%,6,20%,
8,2019,2019-10-27,8,8,23.189,KAN,,GNB,L 24-31,,0,,,0,0,0,0,0%,0,0%,5,19%,
9,2019,2019-11-03,9,9,23.196,KAN,,MIN,W 26-23,,0,,,0,0,0,0,0%,0,0%,6,18%,
10,2019,2019-11-10,10,10,23.203,KAN,@,TEN,L 32-35,,0,,,0,0,0,2,2%,0,0%,9,28%,
11,2019,2019-11-18,,11,,KAN,@,LAC,W 24-17,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
12,2019,2019-12-01,,13,,KAN,,OAK,W 40-9,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
13,2019,2019-12-08,,14,,KAN,@,NWE,W 23-16,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
14,2019,2019-12-15,,15,,KAN,,DEN,W 23-3,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
15,2019,2019-12-22,15,16,23.245,KAN,@,CHI,W 26-3,,0,,,0,0,0,2,3%,0,0%,5,25%,
16,2019,2019-12-29,16,17,23.252,KAN,,LAC,W 31-21,,0,,,0,0,0,2,4%,0,0%,5,22%,
17,2020,2020-09-10,1,1,24.142,KAN,,HOU,W 34-20,,0,,,0,0,0,1,1%,0,0%,6,24%,
18,2020,2020-09-20,2,2,24.152,KAN,@,LAC,W 23-20,,0,,,0,0,0,0,0%,0,0%,6,21%,
19,2020,2020-09-28,3,3,24.160,KAN,@,BAL,W 34-20,,0,,,0,0,0,3,4%,0,0%,6,24%,
20,2020,2020-10-05,4,4,24.167,KAN,,NWE,W 26-10,,0,,,0,0,0,0,0%,0,0%,5,22%,
21,2020,2020-10-11,5,5,24.173,KAN,,LVR,L 32-40,,0,,,0,0,0,0,0%,0,0%,4,13%,
