Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sfty,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
40,2014,2014-11-02,,9,,SEA,,OAK,W 30-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
41,2014,2014-11-09,,10,,SEA,,NYG,W 38-17,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
42,2014,2014-11-16,,11,,SEA,@,KAN,L 20-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
43,2014,2014-11-23,11,12,24.149,SEA,,ARI,W 19-3,*,,0,0,0.0,2,6,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,53,98%,0,0%,
44,2014,2014-11-27,12,13,24.153,SEA,@,SFO,W 19-3,*,,0,0,0.0,9,1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0%,58,100%,0,0%,
45,2014,2014-12-07,13,14,24.163,SEA,@,PHI,W 24-14,*,,0,0,0.0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,46,100%,0,0%,
46,2014,2014-12-14,14,15,24.170,SEA,,SFO,W 17-7,*,,0,0,1.0,9,1,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0%,58,100%,0,0%,
47,2014,2014-12-21,15,16,24.177,SEA,@,ARI,W 35-6,*,,0,0,0.0,8,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,61,88%,0,0%,
48,2014,2014-12-28,16,17,24.184,SEA,,STL,W 20-6,*,,0,0,0.0,5,5,10,2,0,0,0,0,1,0,0,0,0,0,0,0,0%,62,100%,2,9%,
49,2015,2015-09-13,1,1,25.078,SEA,@,STL,L 31-34,*,,0,0,0.0,5,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,58,100%,2,6%,
50,2015,2015-09-20,2,2,25.085,SEA,@,GNB,L 17-27,*,,0,0,0.0,6,6,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,71,100%,1,4%,
51,2015,2015-09-27,3,3,25.092,SEA,,CHI,W 26-0,*,,0,0,0.5,2,5,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0%,47,100%,0,0%,
52,2015,2015-10-05,4,4,25.100,SEA,,DET,W 13-10,*,,0,0,0.0,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,56,100%,0,0%,
53,2015,2015-10-11,5,5,25.106,SEA,@,CIN,L 24-27,*,,1,6,0.0,5,2,7,0,0,0,0,0,1,0,0,0,1,23,1,0,0%,83,98%,4,12%,
54,2015,2015-10-18,,6,,SEA,,CAR,L 23-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
55,2015,2015-10-22,7,7,25.117,SEA,@,SFO,W 20-3,*,,0,0,0.0,5,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,46,100%,2,8%,
56,2015,2015-11-01,8,8,25.127,SEA,@,DAL,W 13-12,*,,0,0,0.0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,60,100%,1,4%,
57,2015,2015-11-15,9,10,25.141,SEA,,ARI,L 32-39,*,,1,6,0.0,4,7,11,0,1,0,0,0,1,0,0,0,1,22,1,0,0%,89,100%,0,0%,
58,2015,2015-11-22,10,11,25.148,SEA,,SFO,W 29-13,*,,0,0,0.0,3,5,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,53,100%,3,10%,
59,2015,2015-11-29,11,12,25.155,SEA,,PIT,W 39-30,*,,0,0,0.0,7,5,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0%,80,100%,7,23%,
60,2015,2015-12-06,12,13,25.162,SEA,@,MIN,W 38-7,*,,0,0,0.0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,49,94%,2,8%,
61,2015,2015-12-13,13,14,25.169,SEA,@,BAL,W 35-6,*,,0,0,0.0,2,4,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0%,58,100%,4,17%,
62,2015,2015-12-20,14,15,25.176,SEA,,CLE,W 30-13,*,,0,0,0.0,2,4,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0%,55,100%,4,17%,
63,2015,2015-12-27,15,16,25.183,SEA,,STL,L 17-23,*,,0,0,0.0,9,2,11,2,0,0,0,0,1,0,0,0,0,0,0,0,0%,55,100%,7,26%,
64,2015,2016-01-03,16,17,25.190,SEA,@,ARI,W 36-6,*,,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,45,78%,2,7%,
65,2016,2016-09-11,1,1,26.076,SEA,,MIA,W 12-10,*,,0,0,0.0,6,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0%,54,100%,3,12%,
66,2016,2016-09-18,2,2,26.083,SEA,@,LAR,L 3-9,*,,0,0,0.0,5,3,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,62,100%,7,30%,
67,2016,2016-09-25,3,3,26.090,SEA,,SFO,W 37-18,*,,0,0,0.0,0,6,6,0,0,1,9,0,2,0,0,0,0,0,0,0,0%,58,100%,3,10%,
68,2016,2016-10-02,4,4,26.097,SEA,@,NYJ,W 27-17,*,,0,0,1.0,6,4,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0%,71,100%,3,11%,
69,2016,2016-10-16,5,6,26.111,SEA,,ATL,W 26-24,*,,0,0,0.0,3,11,14,1,2,0,0,0,0,0,0,0,0,0,0,0,0%,67,100%,4,13%,
70,2016,2016-10-23,6,7,26.118,SEA,@,ARI,T 6-6,*,,0,0,0.0,12,1,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,94,99%,8,27%,
71,2016,2016-10-30,7,8,26.125,SEA,@,NOR,L 20-25,*,,0,0,0.0,11,4,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,76,100%,5,19%,
72,2016,2016-11-07,8,9,26.133,SEA,,BUF,W 31-25,*,,0,0,0.5,8,8,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0%,86,100%,5,18%,
73,2016,2016-11-13,9,10,26.139,SEA,@,NWE,W 31-24,*,,0,0,0.0,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,66,100%,4,15%,
74,2016,2016-11-20,10,11,26.146,SEA,,PHI,W 26-15,*,,0,0,1.0,5,10,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0%,80,100%,2,7%,
75,2016,2016-11-27,11,12,26.153,SEA,@,TAM,L 5-14,*,,0,0,0.0,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,67,100%,5,24%,
76,2016,2016-12-04,12,13,26.160,SEA,,CAR,W 40-7,*,,0,0,0.0,4,6,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,58,100%,4,15%,
77,2016,2016-12-11,13,14,26.167,SEA,@,GNB,L 10-38,*,,0,0,0.0,6,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,59,100%,7,26%,
78,2016,2016-12-15,14,15,26.171,SEA,,LAR,W 24-3,*,,0,0,0.0,0,7,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0%,54,90%,1,5%,
79,2016,2016-12-24,15,16,26.180,SEA,,ARI,L 31-34,*,,0,0,0.0,1,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,60,100%,7,21%,
80,2016,2017-01-01,16,17,26.188,SEA,@,SFO,W 25-23,*,,0,0,2.0,10,2,12,2,2,0,0,0,1,0,0,0,1,0,0,0,0%,61,100%,4,12%,
81,2017,2017-09-10,1,1,27.075,SEA,@,GNB,L 9-17,*,,0,0,0.0,6,3,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,82,100%,4,16%,
82,2017,2017-09-17,2,2,27.082,SEA,,SFO,W 12-9,*,,0,0,0.0,4,3,7,0,0,1,7,0,2,1,0,0,0,0,0,0,0%,49,100%,3,11%,
83,2017,2017-09-24,3,3,27.089,SEA,@,TEN,L 27-33,*,,0,0,0.0,8,3,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,73,100%,7,19%,
84,2017,2017-10-01,4,4,27.096,SEA,,IND,W 46-18,*,,1,6,0.5,4,2,6,0,3,0,0,0,0,0,0,0,1,21,1,0,0%,56,93%,3,10%,
85,2017,2017-10-08,5,5,27.103,SEA,@,LAR,W 16-10,*,,0,0,0.0,8,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,74,100%,3,13%,
86,2017,2017-10-22,6,7,27.117,SEA,@,NYG,W 24-7,*,,0,0,0.0,6,2,8,1,1,0,0,0,1,0,0,0,0,0,0,0,0%,59,100%,2,8%,
87,2017,2017-10-29,7,8,27.124,SEA,,HOU,W 41-38,*,,0,0,0.0,8,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,71,100%,6,16%,
88,2017,2017-11-05,8,9,27.131,SEA,,WAS,L 14-17,*,1,0,2,1.0,10,2,12,3,2,0,0,0,1,0,0,0,0,0,0,0,0%,63,100%,3,11%,
89,2017,2017-11-09,9,10,27.135,SEA,@,ARI,W 22-16,*,,0,0,0.0,9,3,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,80,100%,7,23%,
90,2017,2017-11-20,10,11,27.146,SEA,,ATL,L 31-34,*,,0,0,0.0,6,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,62,100%,7,23%,
91,2017,2017-11-26,11,12,27.152,SEA,@,SFO,W 24-13,*,,0,0,0.0,7,1,8,2,2,1,0,0,1,0,0,0,0,0,0,0,0%,56,79%,4,13%,
92,2017,2017-12-03,12,13,27.159,SEA,,PHI,W 24-10,*,,0,0,0.0,8,4,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0%,75,100%,3,14%,
93,2017,2017-12-10,13,14,27.166,SEA,@,JAX,L 24-30,*,,0,0,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,31,47%,2,6%,
94,2017,2017-12-17,14,15,27.173,SEA,,LAR,L 7-42,*,,0,0,0.0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,46,68%,7,21%,
95,2017,2017-12-24,15,16,27.180,SEA,@,DAL,W 21-12,*,,0,0,0.0,5,3,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,74,100%,7,26%,
96,2017,2017-12-31,16,17,27.187,SEA,,ARI,L 24-26,*,,0,0,0.0,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,71,100%,6,16%,
97,2018,2018-09-09,1,1,28.074,SEA,@,DEN,L 24-27,*,,0,0,0.0,4,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0%,74,100%,5,15%,
98,2018,2018-09-17,,2,,SEA,@,CHI,L 17-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
99,2018,2018-09-23,3,3,28.088,SEA,,DAL,W 24-13,*,,0,0,0.0,4,4,8,1,0,0,0,0,2,0,0,0,0,0,0,0,0%,59,100%,3,10%,
100,2018,2018-09-30,4,4,28.095,SEA,@,ARI,W 20-17,*,,0,0,0.0,3,3,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0%,60,100%,5,18%,
101,2018,2018-10-07,5,5,28.102,SEA,,LAR,L 31-33,*,,0,0,0.0,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,66,100%,6,20%,
102,2018,2018-10-14,6,6,28.109,SEA,@,OAK,W 27-3,*,,0,0,0.0,4,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,60,100%,2,11%,
103,2018,2018-10-28,7,8,28.123,SEA,@,DET,W 28-14,*,,0,0,0.0,6,2,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,59,100%,2,8%,
104,2018,2018-11-04,8,9,28.130,SEA,,LAC,L 17-25,*,,0,0,0.0,6,7,13,0,1,0,0,0,3,0,0,0,0,0,0,0,0%,51,100%,4,14%,
105,2018,2018-11-11,9,10,28.137,SEA,@,LAR,L 31-36,*,,0,0,0.0,10,3,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,65,100%,6,20%,
106,2018,2018-11-15,10,11,28.141,SEA,,GNB,W 27-24,*,,0,0,0.0,6,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,49,100%,7,23%,
107,2018,2018-11-25,11,12,28.151,SEA,@,CAR,W 30-27,*,,0,0,0.0,5,8,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0%,59,100%,6,22%,
108,2018,2018-12-02,12,13,28.158,SEA,,SFO,W 43-16,*,,1,6,1.0,8,4,12,2,2,1,98,1,2,0,0,1,1,11,0,0,0%,76,100%,2,7%,
109,2018,2018-12-10,13,14,28.166,SEA,,MIN,W 21-7,*,,0,0,0.0,4,4,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,58,100%,3,14%,
110,2018,2018-12-16,14,15,28.172,SEA,@,SFO,L 23-26,*,,0,0,0.0,6,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,62,100%,6,18%,
111,2018,2018-12-23,15,16,28.179,SEA,,KAN,W 38-31,*,,0,0,0.0,6,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,61,100%,7,21%,
112,2018,2018-12-30,16,17,28.186,SEA,,ARI,W 27-24,*,,0,0,0.0,9,3,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,66,100%,6,18%,
113,2019,2019-09-08,1,1,29.073,SEA,,CIN,W 21-20,*,,0,0,0.0,7,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0%,75,100%,5,16%,
114,2019,2019-09-15,2,2,29.080,SEA,@,PIT,W 28-26,*,,0,0,0.0,4,3,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,56,100%,5,17%,
115,2019,2019-09-22,3,3,29.087,SEA,,NOR,L 27-33,*,,0,0,0.0,6,13,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,56,100%,6,21%,
116,2019,2019-09-29,4,4,29.094,SEA,@,ARI,W 27-10,*,,0,0,0.0,6,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,63,100%,4,15%,
117,2019,2019-10-03,5,5,29.098,SEA,,LAR,W 30-29,*,,0,0,0.0,3,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,70,100%,6,19%,
118,2019,2019-10-13,6,6,29.108,SEA,@,CLE,W 32-28,*,,0,0,0.0,5,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,68,100%,3,12%,
119,2019,2019-10-20,7,7,29.115,SEA,,BAL,L 16-30,*,,0,0,0.0,7,6,13,0,0,0,0,0,1,0,0,1,0,0,0,0,0%,58,100%,6,21%,
120,2019,2019-10-27,8,8,29.122,SEA,@,ATL,W 27-20,*,,0,0,1.0,1,5,6,1,1,0,0,0,0,0,0,0,1,5,0,0,0%,76,100%,6,23%,
121,2019,2019-11-03,9,9,29.129,SEA,,TAM,W 40-34,*,,0,0,1.0,6,5,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,76,100%,8,22%,
122,2019,2019-11-11,10,10,29.137,SEA,@,SFO,W 27-24,*,,0,0,0.0,5,6,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,83,100%,5,14%,
123,2019,2019-11-24,11,12,29.150,SEA,@,PHI,W 17-9,*,,0,0,0.0,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,74,100%,2,9%,
124,2019,2019-12-02,12,13,29.158,SEA,,MIN,W 37-30,*,,0,0,0.0,7,3,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,54,100%,6,18%,
125,2019,2019-12-08,13,14,29.164,SEA,@,LAR,L 12-28,*,,0,0,0.0,11,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,68,100%,5,20%,
126,2019,2019-12-15,14,15,29.171,SEA,@,CAR,W 30-24,*,,0,0,0.0,3,7,10,0,0,1,6,0,2,0,0,0,0,0,0,0,0%,58,81%,3,11%,
127,2019,2019-12-22,15,16,29.178,SEA,,ARI,L 13-27,*,,0,0,1.0,7,6,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0%,69,100%,8,23%,
128,2019,2019-12-29,16,17,29.185,SEA,,SFO,L 21-26,*,,0,0,0.0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,50,100%,5,22%,
129,2020,2020-09-13,1,1,30.078,SEA,@,ATL,W 38-25,*,,0,0,0.0,2,5,7,1,0,0,0,0,2,0,0,0,0,0,0,0,0%,80,100%,5,17%,
130,2020,2020-09-20,2,2,30.085,SEA,,NWE,W 35-30,*,,0,0,0.0,5,5,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,72,100%,6,21%,
131,2020,2020-09-27,3,3,30.092,SEA,,DAL,W 38-31,*,,0,0,0.0,4,5,9,0,2,0,0,0,1,0,0,0,0,0,0,0,0%,82,100%,7,21%,
132,2020,2020-10-04,4,4,30.099,SEA,@,MIA,W 31-23,*,,0,0,0.0,10,2,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,71,100%,6,23%,
133,2020,2020-10-11,5,5,30.106,SEA,,MIN,W 27-26,*,,0,0,0.0,5,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,87,100%,4,16%,
134,2020,2020-10-25,6,7,30.120,SEA,@,ARI,L 34-37,*,,0,0,0.0,7,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,84,100%,11,33%,
135,2020,2020-11-01,7,8,30.127,SEA,,SFO,W 37-27,*,,0,0,2.0,6,5,11,3,4,0,0,0,0,0,0,0,0,0,0,0,0%,70,100%,6,21%,
136,2020,2020-11-08,8,9,30.134,SEA,@,BUF,L 34-44,*,,0,0,1.0,4,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,68,100%,10,30%,
137,2020,2020-11-15,9,10,30.141,SEA,@,LAR,L 16-23,*,,0,0,0.0,7,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0%,70,100%,5,21%,
138,2020,2020-11-19,10,11,30.145,SEA,,ARI,W 28-21,*,,0,0,0.0,6,3,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,67,100%,5,19%,
139,2020,2020-11-30,11,12,30.156,SEA,@,PHI,W 23-17,*,,0,0,0.0,3,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0%,71,100%,3,12%,
140,2020,2020-12-06,12,13,30.162,SEA,,NYG,L 12-17,*,,0,0,0.0,3,4,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0%,56,100%,5,19%,
141,2020,2020-12-13,13,14,30.169,SEA,,NYJ,W 40-3,*,,0,0,0.0,4,2,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0%,43,81%,4,14%,
