Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2022,2022-09-11,1,1,24.155,PHI,@,DET,W 38-35,,,,,,,,,,,,,,,,,,0,0%,0,0%,23,74%,
2,2022,2022-09-19,2,2,24.163,PHI,,MIN,W 24-7,,,,,,,,,,,,,,,,,,0,0%,0,0%,16,76%,
3,2022,2022-09-25,3,3,24.169,PHI,@,WAS,W 24-8,,,,,,,,,,,,,,,,,,0,0%,0,0%,21,81%,
4,2022,2022-10-02,4,4,24.176,PHI,,JAX,W 29-21,,,,,,,,,,,,,,,,,,0,0%,0,0%,19,79%,
5,2022,2022-10-09,5,5,24.183,PHI,@,ARI,W 20-17,,,,,,,,,,,,,,,,,,0,0%,0,0%,18,72%,
6,2022,2022-10-16,6,6,,PHI,,DAL,W 26-17,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,2022,2022-10-30,7,8,,PHI,,PIT,W 35-13,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
8,2022,2022-11-03,8,9,24.208,PHI,@,HOU,W 29-17,,,,,,,,,,,,,,,,,,0,0%,0,0%,12,52%,
9,2022,2022-11-14,9,10,,PHI,,WAS,L 21-32,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
10,2022,2022-11-20,10,11,,PHI,@,IND,W 17-16,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
11,2022,2022-11-27,11,12,,PHI,,GNB,W 40-33,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
12,2022,2022-12-04,12,13,,PHI,,TEN,W 35-10,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
13,2022,2022-12-11,13,14,24.246,PHI,@,NYG,W 48-22,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,12,19%,21,68%,
14,2022,2022-12-18,14,15,24.253,PHI,@,CHI,W 25-20,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,20,80%,
15,2022,2022-12-24,15,16,24.259,PHI,@,DAL,L 34-40,,,,,,,,,,,,,,,,,,0,0%,0,0%,25,81%,
16,2022,2023-01-01,16,17,24.267,PHI,,NOR,L 10-20,,,,,,,,,,,,,,,,,,0,0%,0,0%,24,93%,
17,2022,2023-01-08,17,18,24.274,PHI,,NYG,W 22-16,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,21,75%,
18,2023,2023-09-10,1,1,25.154,PHI,@,NWE,W 25-20,,0.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0%,8,10%,22,76%,
19,2023,2023-09-14,2,2,25.158,PHI,,MIN,W 34-28,*,0.0,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,58,100%,4,14%,
20,2023,2023-09-25,3,3,25.169,PHI,@,TAM,W 25-11,,0.0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,27,57%,13,65%,
21,2023,2023-10-01,4,4,25.175,PHI,,WAS,W 34-31,*,0.0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,68,87%,13,42%,
22,2023,2023-10-08,5,5,25.182,PHI,@,LAR,W 23-14,,,,,,,,,,,,,,,,,,0,0%,0,0%,15,75%,
23,2023,2023-10-15,6,6,25.189,PHI,@,NYJ,L 14-20,*,0.0,2,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0%,53,82%,11,50%,
24,2023,2023-10-22,7,7,25.196,PHI,,MIA,W 31-17,,,,,,,,,,,,,,,,,,0,0%,0,0%,17,77%,
25,2023,2023-10-29,8,8,25.203,PHI,@,WAS,W 38-31,,,,,,,,,,,,,,,,,,0,0%,0,0%,21,75%,
26,2023,2023-11-05,9,9,25.210,PHI,,DAL,W 28-23,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,1,1%,20,84%,
27,2023,2023-11-20,10,11,25.225,PHI,@,KAN,W 21-17,,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,23,88%,
28,2023,2023-11-26,11,12,25.231,PHI,,BUF,W 37-34,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,30,83%,
29,2023,2023-12-03,12,13,25.238,PHI,,SFO,L 19-42,,,,,,,,,,,,,,,,,,0,0%,4,7%,23,88%,
30,2023,2023-12-10,13,14,25.245,PHI,@,DAL,L 13-33,,,,,,,,,,,,,,,,,,0,0%,0,0%,22,88%,
31,2023,2023-12-18,14,15,25.253,PHI,@,SEA,L 17-20,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,2,3%,24,89%,
32,2023,2023-12-25,15,16,25.260,PHI,,NYG,W 33-25,,,,,,,,,,,,,,,,,,0,0%,0,0%,22,76%,
33,2023,2023-12-31,16,17,25.266,PHI,,ARI,L 31-35,,,,,,,,,,,,,,,,,,0,0%,0,0%,20,80%,
34,2023,2024-01-07,17,18,25.273,PHI,@,NYG,L 10-27,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,19,28%,23,88%,
35,2024,2024-09-08,1,1,,SEA,,DEN,W 26-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
36,2024,2024-09-15,2,2,,SEA,@,NWE,W 23-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
37,2024,2024-09-22,3,3,,SEA,,MIA,W 24-3,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
