Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2023,2023-09-10,1,1,,LAC,,MIA,L 34-36,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
2,2023,2023-09-17,2,2,,LAC,@,TEN,L 24-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
3,2023,2023-10-01,4,4,22.017,LAC,,LVR,W 24-17,,,,,,,,,,,,,,0,0%,0,0%,16,64%,
4,2023,2023-10-16,5,6,22.032,LAC,,DAL,L 17-20,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0%,0,0%,16,64%,
5,2023,2023-10-22,6,7,22.038,LAC,@,KAN,L 17-31,,,,,,,,,,,,,,0,0%,6,9%,18,69%,
6,2023,2023-10-29,7,8,22.045,LAC,,CHI,W 30-13,,,,,,,,,,,,,,0,0%,1,2%,12,55%,
7,2023,2023-11-06,8,9,22.053,LAC,@,NYJ,W 27-6,,,,,,,,,,,,,,0,0%,15,19%,14,47%,
8,2023,2023-11-12,9,10,,LAC,,DET,L 38-41,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
9,2023,2023-11-19,10,11,22.066,LAC,@,GNB,L 20-23,,,,,,,,,,,,,,0,0%,0,0%,11,42%,
10,2023,2023-11-26,11,12,,LAC,,BAL,L 10-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
11,2023,2023-12-03,12,13,22.080,LAC,@,NWE,W 6-0,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,0,0%,19,90%,
12,2023,2023-12-10,13,14,22.087,LAC,,DEN,L 7-24,,,,,,,,,,,,,,0,0%,0,0%,18,75%,
13,2023,2023-12-14,14,15,22.091,LAC,@,LVR,L 21-63,,,,,,,,,,,,,,0,0%,3,5%,25,68%,
14,2023,2023-12-23,15,16,22.100,LAC,,BUF,L 22-24,,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0%,0,0%,20,67%,
15,2023,2023-12-31,16,17,22.108,LAC,@,DEN,L 9-16,,,,,,,,,,,,,,0,0%,0,0%,14,50%,
16,2023,2024-01-07,17,18,22.115,LAC,,KAN,L 12-13,,,,,,,,,,,,,,0,0%,1,2%,17,63%,
17,2024,2024-09-08,1,1,22.360,LAC,,LVR,W 22-10,,,,,,,,,,,,,,0,0%,0,0%,16,57%,
18,2024,2024-09-15,2,2,23.001,LAC,@,CAR,W 26-3,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0%,12,25%,16,67%,
19,2024,2024-09-22,3,3,23.008,LAC,@,PIT,L 10-20,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,0,0%,19,73%,
20,2024,2024-09-29,4,4,23.015,LAC,,KAN,L 10-17,,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0%,15,24%,16,67%,
21,2024,2024-10-13,5,6,23.029,LAC,@,DEN,W 23-16,,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0%,7,13%,20,74%,
22,2024,2024-10-21,6,7,23.037,LAC,@,ARI,L 15-17,,,,,,,,,,,,,,0,0%,0,0%,11,50%,
23,2024,2024-10-27,7,8,23.043,LAC,,NOR,W 26-8,,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0%,0,0%,21,62%,
24,2024,2024-11-03,8,9,23.050,LAC,@,CLE,W 27-10,,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0%,9,11%,19,66%,
25,2024,2024-11-10,9,10,23.057,LAC,,TEN,W 27-17,,,,,,,,,,,,,,0,0%,0,0%,17,66%,
26,2024,2024-11-17,10,11,23.064,LAC,,CIN,W 34-27,,,,,,,,,,,,,,0,0%,0,0%,15,41%,
27,2024,2024-11-25,11,12,,LAC,,BAL,L 23-30,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
