Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sfty,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
59,2019,2019-11-24,,12,,PIT,@,CIN,W 16-10,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
60,2019,2019-12-01,,13,,PIT,,CLE,W 20-13,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
61,2019,2019-12-08,,14,,PIT,@,ARI,W 23-17,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
62,2019,2019-12-15,,15,,PIT,,BUF,L 10-17,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
63,2019,2019-12-22,,16,,PIT,@,NYJ,L 10-16,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
64,2019,2019-12-29,,17,,PIT,@,BAL,L 10-28,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
65,2021,2021-09-12,1,1,26.134,CHI,@,LAR,L 14-34,,,0,0,,,,,,,,,,,,,,,,,0,0%,0,0%,1,5%,
66,2021,2021-09-19,2,2,26.141,CHI,,CIN,W 20-17,,,0,0,,,,,,,,,,,,,,,,,0,0%,0,0%,6,27%,
67,2021,2021-09-26,3,3,,CHI,@,CLE,L 6-26,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
68,2021,2021-10-03,4,4,26.155,CHI,,DET,W 24-14,,,0,0,,,,,,,,,,,,,,,,,0,0%,0,0%,4,19%,
69,2021,2021-10-10,5,5,26.162,CHI,@,LVR,W 20-9,,,0,0,,,,,,,,,,,,,,,,,0,0%,0,0%,10,45%,
70,2021,2021-10-17,6,6,,CHI,,GNB,L 14-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
71,2021,2021-10-24,7,7,26.176,CHI,@,TAM,L 3-38,,,0,0,,,,,,,,,,,,,,,,,0,0%,0,0%,10,40%,
72,2021,2021-10-31,8,8,,CHI,,SFO,L 22-33,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
73,2021,2021-11-08,9,9,,CHI,@,PIT,L 27-29,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
74,2021,2021-11-21,10,11,,CHI,,BAL,L 13-16,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
75,2021,2021-11-25,11,12,26.208,CHI,@,DET,W 16-14,*,,0,0,0.0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,49,100%,1,4%,
76,2021,2021-12-05,12,13,26.218,CHI,,ARI,L 22-33,*,,0,0,0.0,6,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0%,43,81%,3,13%,
77,2021,2021-12-12,13,14,26.225,CHI,@,GNB,L 30-45,*,,0,0,0.0,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,53,82%,9,25%,
78,2021,2021-12-20,14,15,,CHI,,MIN,L 9-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
79,2021,2021-12-26,15,16,26.239,CHI,@,SEA,W 25-24,*,,0,0,0.0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0%,36,64%,1,4%,
80,2021,2022-01-02,16,17,26.246,CHI,,NYG,W 29-3,*,,0,0,0.0,1,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0%,34,61%,6,26%,
81,2021,2022-01-09,17,18,26.253,CHI,@,MIN,L 17-31,*,,0,0,0.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,39,81%,9,36%,
82,2022,2022-09-12,1,1,,SEA,,DEN,W 17-16,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
83,2022,2022-09-18,2,2,,SEA,@,SFO,L 7-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
84,2022,2022-09-25,3,3,,SEA,,ATL,L 23-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
85,2022,2022-10-02,4,4,,SEA,@,DET,W 48-45,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
86,2022,2022-10-09,5,5,27.161,SEA,@,NOR,L 32-39,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,16,21%,2,6%,
87,2022,2022-10-16,6,6,,SEA,,ARI,W 19-9,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
88,2022,2022-10-23,7,7,,SEA,@,LAC,W 37-23,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
89,2022,2022-10-30,8,8,,SEA,,NYG,W 27-13,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
90,2022,2022-11-06,9,9,27.189,SEA,@,ARI,W 31-21,,,0,0,,,,,,,,,,,,,,,,,0,0%,0,0%,5,19%,
91,2022,2022-11-13,10,10,27.196,SEA,@,TAM,L 16-21,,,0,0,,,,,,,,,,,,,,,,,0,0%,0,0%,1,5%,
92,2022,2022-11-27,11,12,,SEA,,LVR,L 34-40,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
93,2022,2022-12-04,12,13,,SEA,@,LAR,W 27-23,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
94,2022,2022-12-11,13,14,,SEA,,CAR,L 24-30,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
95,2022,2022-12-15,14,15,,SEA,,SFO,L 13-21,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
96,2022,2022-12-24,15,16,,SEA,@,KAN,L 10-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
97,2022,2023-01-01,16,17,,SEA,,NYJ,W 23-6,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
98,2022,2023-01-08,17,18,,SEA,,LAR,W 19-16,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
99,2023,2023-09-10,1,1,28.132,SEA,,LAR,L 13-30,,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,18,22%,10,36%,
100,2023,2023-09-17,2,2,28.139,SEA,@,DET,W 37-31,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,15,23%,11,39%,
101,2023,2023-09-24,3,3,28.146,SEA,,CAR,W 37-27,,,0,0,0.0,3,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,69,87%,20,57%,
102,2023,2023-10-02,4,4,,SEA,@,NYG,W 24-3,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
103,2023,2023-10-15,5,6,,SEA,@,CIN,L 13-17,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
104,2023,2023-10-22,6,7,,SEA,,ARI,W 20-10,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
105,2023,2023-10-29,7,8,28.181,SEA,,CLE,W 24-20,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,15,58%,
106,2023,2023-11-05,8,9,28.188,SEA,@,BAL,L 3-37,,,0,0,,,,,,,,,,,,,,,,,0,0%,0,0%,8,30%,
107,2023,2023-11-12,9,10,28.195,SEA,,WAS,W 29-26,,,0,0,,,,,,,,,,,,,,,,,0,0%,0,0%,19,55%,
108,2023,2023-11-19,10,11,28.202,SEA,@,LAR,L 16-17,,,0,0,,,,,,,,,,,,,,,,,0,0%,0,0%,16,62%,
109,2023,2023-11-23,11,12,28.206,SEA,,SFO,L 13-31,,,0,0,,,,,,,,,,,,,,,,,0,0%,0,0%,19,66%,
110,2023,2023-11-30,12,13,28.213,SEA,@,DAL,L 35-41,,,0,0,,,,,,,,,,,,,,,,,0,0%,1,1%,15,54%,
111,2023,2023-12-10,13,14,28.223,SEA,@,SFO,L 16-28,,,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,7,13%,13,48%,
112,2023,2023-12-18,14,15,28.231,SEA,,PHI,W 20-17,*,,0,0,0.0,3,2,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0%,63,91%,1,4%,
113,2023,2023-12-24,15,16,28.237,SEA,@,TEN,W 20-17,,,0,0,0.0,6,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,49,74%,8,36%,
114,2023,2023-12-31,16,17,28.244,SEA,,PIT,L 23-30,,,0,0,0.0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,9,13%,9,32%,
115,2023,2024-01-07,17,18,28.251,SEA,@,ARI,W 21-20,,,0,0,,,,,,,,,,,,,,,,,0,0%,0,0%,17,65%,
116,2024,2024-09-08,1,1,,SEA,,DEN,W 26-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
117,2024,2024-09-15,2,2,,SEA,@,NWE,W 23-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
118,2024,2024-09-22,3,3,,SEA,,MIA,W 24-3,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
119,2024,2024-09-30,4,4,,SEA,@,DET,L 29-42,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
120,2024,2024-10-06,5,5,,SEA,,NYG,L 20-29,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
121,2024,2024-10-10,6,6,29.162,SEA,,SFO,L 24-36,,,0,0,0.0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0%,14,22%,7,23%,
