Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2013,2013-09-08,,1,,NYG,@,DAL,L 31-36,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
2,2013,2013-09-15,,2,,NYG,,DEN,L 23-41,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
3,2013,2013-09-22,,3,,NYG,@,CAR,L 0-38,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
4,2013,2013-09-29,,4,,NYG,@,KAN,L 7-31,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
5,2013,2013-10-06,5,5,21.190,NYG,,PHI,L 21-36,,0.0,5,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,32,40%,1,3%,
6,2013,2013-10-10,6,6,21.194,NYG,@,CHI,L 21-27,,0.0,,,,,,,,,,0,,,0,0,0,0,0%,8,12%,0,0%,
7,2013,2013-10-21,,7,,NYG,,MIN,W 23-7,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
8,2013,2013-10-27,8,8,21.211,NYG,@,PHI,W 15-7,,0.0,,,,,,,,,,0,,,0,0,0,0,0%,18,30%,0,0%,
9,2013,2013-11-10,9,10,21.225,NYG,,OAK,W 24-20,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,14,25%,0,0%,
10,2013,2013-11-17,10,11,21.232,NYG,,GNB,W 27-13,,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,10,19%,0,0%,
