Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2020,2020-09-13,1,1,23.050,PHI,@,WAS,L 17-27,,,,,,,,,,,,0,,,0,0,0,0,0%,6,9%,15,45%,
2,2020,2020-09-20,2,2,23.057,PHI,,LAR,L 19-37,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0%,0,0%,15,60%,
3,2020,2020-09-27,3,3,23.064,PHI,,CIN,T 23-23,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,1,1%,26,68%,
4,2020,2020-10-04,4,4,23.071,PHI,@,SFO,W 25-20,*,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,27,37%,11,46%,
5,2020,2020-10-11,5,5,23.078,PHI,@,PIT,L 29-38,,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,13,17%,2,8%,
6,2020,2020-10-18,6,6,23.085,PHI,,BAL,L 28-30,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,4,13%,
7,2020,2020-10-22,7,7,,PHI,,NYG,W 22-21,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
8,2020,2020-11-01,8,8,23.099,PHI,,DAL,W 23-9,,,,,,,,,,,,0,,,0,0,0,0,0%,0,0%,15,71%,
9,2020,2020-11-15,9,10,23.113,PHI,@,NYG,L 17-27,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,1,1%,16,64%,
10,2020,2020-11-22,10,11,23.120,PHI,@,CLE,L 17-22,,,,,,,,,,,,0,,,0,0,0,0,0%,5,7%,21,72%,
11,2020,2020-11-30,11,12,23.128,PHI,,SEA,L 17-23,,,,,,,,,,,,0,,,0,0,0,0,0%,0,0%,18,72%,
12,2020,2020-12-06,12,13,23.134,PHI,@,GNB,L 16-30,,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,16,26%,19,70%,
13,2020,2020-12-13,13,14,23.141,PHI,,NOR,W 24-21,,,,,,,,,,,,0,,,0,0,0,0,0%,28,44%,15,58%,
14,2020,2020-12-20,14,15,23.148,PHI,@,ARI,L 26-33,*,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,23,34%,19,63%,
15,2020,2020-12-27,15,16,23.155,PHI,@,DAL,L 17-37,,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,19,27%,20,65%,
16,2020,2021-01-03,16,17,23.162,PHI,,WAS,L 14-20,*,0.0,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,63,100%,5,20%,
17,2021,2021-09-12,1,1,24.049,PHI,@,ATL,W 32-6,,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,64,89%,13,50%,
18,2021,2021-09-19,2,2,24.056,PHI,,SFO,L 11-17,*,0.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,40,57%,10,48%,
