Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2023,2023-09-10,1,1,,SEA,,LAR,L 13-30,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
2,2023,2023-09-17,2,2,22.280,SEA,@,DET,W 37-31,*,0,0,0.0,2,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,66,100%,0,0%,
3,2023,2023-09-24,3,3,22.287,SEA,,CAR,W 37-27,*,0,0,0.0,8,3,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0%,79,100%,0,0%,
4,2023,2023-10-02,4,4,22.295,SEA,@,NYG,W 24-3,*,1,6,2.0,6,1,7,2,3,1,97,1,1,0,0,0,0,0,0,0,0%,75,100%,0,0%,
5,2023,2023-10-15,5,6,22.308,SEA,@,CIN,L 13-17,*,0,0,0.0,4,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0%,54,100%,0,0%,
6,2023,2023-10-22,6,7,22.315,SEA,,ARI,W 20-10,*,0,0,0.0,4,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,66,100%,0,0%,
7,2023,2023-10-29,7,8,22.322,SEA,,CLE,W 24-20,*,0,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,76,97%,0,0%,
8,2023,2023-11-05,8,9,22.329,SEA,@,BAL,L 3-37,*,0,0,0.0,4,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,76,100%,0,0%,
9,2023,2023-11-12,9,10,22.336,SEA,,WAS,W 29-26,*,0,0,0.0,4,1,5,0,0,0,0,0,3,0,0,1,0,0,0,0,0%,61,99%,0,0%,
10,2023,2023-11-19,10,11,22.343,SEA,@,LAR,L 16-17,*,0,0,1.0,5,3,8,1,1,0,0,0,1,0,0,0,0,0,0,0,0%,67,100%,0,0%,
11,2023,2023-11-23,11,12,22.347,SEA,,SFO,L 13-31,*,0,0,0.0,4,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0%,66,100%,0,0%,
12,2023,2023-11-30,12,13,22.354,SEA,@,DAL,L 35-41,*,0,0,0.0,4,4,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,86,97%,0,0%,
13,2023,2023-12-10,13,14,22.364,SEA,@,SFO,L 16-28,*,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,7,13%,0,0%,
14,2023,2023-12-18,14,15,,SEA,,PHI,W 20-17,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
15,2023,2023-12-24,15,16,,SEA,@,TEN,W 20-17,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
16,2023,2023-12-31,16,17,23.020,SEA,,PIT,L 23-30,,0,0,0.0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,35,49%,0,0%,
17,2023,2024-01-07,17,18,23.027,SEA,@,ARI,W 21-20,*,0,0,0.0,7,4,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0%,69,99%,0,0%,
18,2024,2024-09-08,1,1,23.272,SEA,,DEN,W 26-20,*,0,0,0.0,5,2,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,69,100%,5,15%,
19,2024,2024-09-15,2,2,23.279,SEA,@,NWE,W 23-20,*,0,0,0.0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,66,97%,5,16%,
20,2024,2024-09-22,3,3,23.286,SEA,,MIA,W 24-3,*,0,0,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,54,89%,3,11%,
21,2024,2024-09-30,4,4,23.294,SEA,@,DET,L 29-42,*,0,0,0.0,3,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,52,98%,6,21%,
22,2024,2024-10-06,5,5,23.300,SEA,,NYG,L 20-29,*,0,0,0.0,5,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,70,97%,4,13%,
23,2024,2024-10-10,6,6,23.304,SEA,,SFO,L 24-36,*,0,0,0.0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,65,100%,8,27%,
24,2024,2024-10-20,7,7,23.314,SEA,@,ATL,W 34-14,*,0,0,0.0,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,66,90%,3,12%,
