Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sfty,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
57,2022,2022-10-30,8,8,25.298,DEN,@,JAX,W 21-17,*,,0,0,1.0,5,2,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0%,55,76%,0,0%,
58,2022,2022-11-13,9,10,25.312,DEN,@,TEN,L 10-17,*,,0,0,0.0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,51,82%,1,3%,
59,2022,2022-11-20,10,11,25.319,DEN,,LVR,L 16-22,*,,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,57,86%,0,0%,
60,2022,2022-11-27,11,12,25.326,DEN,@,CAR,L 10-23,*,,0,0,0.0,3,4,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,59,89%,0,0%,
61,2022,2022-12-04,12,13,25.333,DEN,@,BAL,L 9-10,*,,0,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,60,83%,1,4%,
62,2022,2022-12-11,13,14,25.340,DEN,,KAN,L 28-34,*,,0,0,1.0,1,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,55,81%,0,0%,
63,2022,2022-12-18,14,15,,DEN,,ARI,W 24-15,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
64,2022,2022-12-25,15,16,,DEN,@,LAR,L 14-51,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
65,2022,2023-01-01,16,17,,DEN,@,KAN,L 24-27,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
66,2022,2023-01-08,17,18,,DEN,,LAC,W 31-28,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
67,2023,2023-09-10,1,1,26.248,SEA,,LAR,L 13-30,*,,0,0,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,55,68%,8,29%,
68,2023,2023-09-17,2,2,26.255,SEA,@,DET,W 37-31,*,,0,0,1.0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,52,79%,4,14%,
69,2023,2023-09-24,3,3,26.262,SEA,,CAR,W 37-27,*,,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,32,41%,5,14%,
70,2023,2023-10-02,4,4,26.270,SEA,@,NYG,W 24-3,*,,0,0,0.0,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,41,55%,0,0%,
71,2023,2023-10-15,5,6,26.283,SEA,@,CIN,L 13-17,*,,0,0,1.0,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,38,70%,3,13%,
72,2023,2023-10-22,6,7,26.290,SEA,,ARI,W 20-10,*,,0,0,0.0,1,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0%,51,77%,3,13%,
73,2023,2023-10-29,7,8,26.297,SEA,,CLE,W 24-20,*,,0,0,0.0,2,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0%,51,65%,4,15%,
74,2023,2023-11-05,8,9,26.304,SEA,@,BAL,L 3-37,*,,0,0,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,36,47%,7,26%,
75,2023,2023-11-12,9,10,26.311,SEA,,WAS,W 29-26,*,,0,0,0.5,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0%,29,47%,5,14%,
76,2023,2023-11-19,10,11,26.318,SEA,@,LAR,L 16-17,*,,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,35,52%,3,12%,
77,2023,2023-11-23,11,12,26.322,SEA,,SFO,L 13-31,*,,0,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,41,62%,7,24%,
78,2023,2023-11-30,12,13,26.329,SEA,@,DAL,L 35-41,*,,0,0,0.0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,55,62%,7,25%,
79,2023,2023-12-10,13,14,26.339,SEA,@,SFO,L 16-28,,,0,0,1.0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,30,56%,5,19%,
80,2023,2023-12-18,14,15,26.347,SEA,,PHI,W 20-17,*,,0,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,55,80%,3,11%,
81,2023,2023-12-24,15,16,26.353,SEA,@,TEN,W 20-17,*,,0,0,1.0,2,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0%,47,71%,3,14%,
82,2023,2023-12-31,16,17,26.360,SEA,,PIT,L 23-30,*,,0,0,0.0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,55,76%,6,21%,
83,2023,2024-01-07,17,18,27.002,SEA,@,ARI,W 21-20,*,,0,0,0.0,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,59,84%,6,23%,
84,2024,2024-09-08,1,1,27.247,SEA,,DEN,W 26-20,*,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,40,58%,4,12%,
85,2024,2024-09-15,2,2,27.254,SEA,@,NWE,W 23-20,*,,0,0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,35,52%,5,16%,
86,2024,2024-09-22,3,3,27.261,SEA,,MIA,W 24-3,,,0,0,1.0,2,2,4,1,2,0,0,0,0,0,0,1,0,0,0,0,0%,41,67%,2,7%,
87,2024,2024-09-30,4,4,27.269,SEA,@,DET,L 29-42,*,1,0,2,1.0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,42,79%,6,21%,
88,2024,2024-10-06,5,5,27.275,SEA,,NYG,L 20-29,*,,0,0,0.0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,60,83%,5,17%,
89,2024,2024-10-10,6,6,27.279,SEA,,SFO,L 24-36,*,,0,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,44,68%,6,20%,
90,2024,2024-10-20,7,7,27.289,SEA,@,ATL,W 34-14,*,,0,0,1.0,2,0,2,2,4,0,0,0,1,0,0,0,0,0,0,0,0%,46,63%,3,12%,
91,2024,2024-10-27,8,8,27.296,SEA,,BUF,L 10-31,*,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,30,39%,2,9%,
92,2024,2024-11-03,9,9,27.303,SEA,,LAR,L 20-26,,,0,0,0.0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0%,24,31%,4,13%,
93,2024,2024-11-17,10,11,27.317,SEA,@,SFO,W 20-17,,,0,0,1.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,33,52%,3,14%,
94,2024,2024-11-24,11,12,27.324,SEA,,ARI,W 16-6,,,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,34,59%,3,12%,
