Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2022,2022-09-12,1,1,23.133,SEA,,DEN,W 17-16,*,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,54,82%,1,5%,
2,2022,2022-09-18,2,2,23.139,SEA,@,SFO,L 7-27,*,0,0,0.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,73,96%,9,39%,
3,2022,2022-09-25,3,3,23.146,SEA,,ATL,L 23-27,*,0,0,0.0,3,1,4,0,0,1,7,0,1,0,0,0,0,0,0,0,0%,57,100%,6,24%,
4,2022,2022-10-02,4,4,23.153,SEA,@,DET,W 48-45,*,1,6,0.0,4,1,5,0,0,1,40,1,1,0,0,0,0,0,0,0,0%,70,95%,7,21%,
5,2022,2022-10-09,5,5,23.160,SEA,@,NOR,L 32-39,*,0,0,0.0,3,1,4,0,0,1,0,0,1,1,0,0,1,7,0,0,0%,77,100%,9,26%,
6,2022,2022-10-16,6,6,23.167,SEA,,ARI,W 19-9,*,0,0,0.0,5,0,5,0,0,1,0,0,1,0,0,0,1,0,0,0,0%,71,100%,5,19%,
7,2022,2022-10-23,7,7,23.174,SEA,@,LAC,W 37-23,*,0,0,0.0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,71,100%,5,17%,
8,2022,2022-10-30,8,8,23.181,SEA,,NYG,W 27-13,*,0,0,0.0,2,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,65,100%,8,27%,
9,2022,2022-11-06,9,9,23.188,SEA,@,ARI,W 31-21,*,0,0,0.0,3,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0%,63,100%,4,15%,
10,2022,2022-11-13,10,10,23.195,SEA,@,TAM,L 16-21,*,0,0,0.0,3,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0%,75,100%,5,24%,
11,2022,2022-11-27,11,12,23.209,SEA,,LVR,L 34-40,*,0,0,0.0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,77,100%,9,26%,
12,2022,2022-12-04,12,13,23.216,SEA,@,LAR,W 27-23,*,0,0,0.0,6,1,7,0,0,1,0,0,3,0,0,0,0,0,0,0,0%,64,100%,7,26%,
13,2022,2022-12-11,13,14,23.223,SEA,,CAR,L 24-30,*,0,0,0.0,2,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,72,100%,8,29%,
14,2022,2022-12-15,14,15,23.227,SEA,,SFO,L 13-21,*,0,0,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,64,100%,10,36%,
15,2022,2022-12-24,15,16,23.236,SEA,@,KAN,L 10-24,*,0,0,0.0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,53,100%,10,42%,
16,2022,2023-01-01,16,17,23.244,SEA,,NYJ,W 23-6,*,0,0,0.0,4,3,7,0,0,0,0,0,1,0,0,0,1,1,0,0,0%,70,100%,6,24%,
17,2022,2023-01-08,17,18,23.251,SEA,,LAR,W 19-16,*,0,0,0.0,2,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,58,95%,9,27%,
18,2023,2023-09-10,1,1,24.131,SEA,,LAR,L 13-30,*,0,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,81,100%,8,29%,
19,2023,2023-09-17,2,2,24.138,SEA,@,DET,W 37-31,*,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,11,17%,1,4%,
20,2023,2023-09-24,3,3,,SEA,,CAR,W 37-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
21,2023,2023-10-02,4,4,24.153,SEA,@,NYG,W 24-3,*,0,0,0.0,4,3,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,73,97%,1,4%,
22,2023,2023-10-15,5,6,24.166,SEA,@,CIN,L 13-17,*,0,0,0.0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,54,100%,3,13%,
23,2023,2023-10-22,6,7,24.173,SEA,,ARI,W 20-10,*,0,0,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,66,100%,6,25%,
24,2023,2023-10-29,7,8,24.180,SEA,,CLE,W 24-20,*,0,0,0.0,2,0,2,1,0,1,0,0,2,0,0,0,0,0,0,0,0%,76,97%,6,23%,
25,2023,2023-11-05,8,9,24.187,SEA,@,BAL,L 3-37,*,0,0,0.0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,65,86%,9,33%,
26,2023,2023-11-12,9,10,24.194,SEA,,WAS,W 29-26,*,0,0,0.0,1,2,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0%,61,99%,9,26%,
