Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2023,2023-09-10,1,1,,SEA,,LAR,L 13-30,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
2,2023,2023-09-17,2,2,22.142,SEA,@,DET,W 37-31,,,,,,,,0,0%,0,0%,7,25%,
3,2023,2023-09-24,3,3,22.149,SEA,,CAR,W 37-27,*,,,,,,,75,100%,0,0%,6,17%,
4,2023,2023-10-02,4,4,22.157,SEA,@,NYG,W 24-3,,,,,,,,50,91%,0,0%,5,22%,
5,2023,2023-10-15,5,6,22.170,SEA,@,CIN,L 13-17,*,,,,,,,74,100%,0,0%,3,13%,
6,2023,2023-10-22,6,7,22.177,SEA,,ARI,W 20-10,*,,,,,,,60,100%,0,0%,4,17%,
7,2023,2023-10-29,7,8,22.184,SEA,,CLE,W 24-20,*,,,,,,,56,97%,0,0%,4,15%,
8,2023,2023-11-05,8,9,,SEA,@,BAL,L 3-37,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
9,2023,2023-11-12,9,10,,SEA,,WAS,W 29-26,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
10,2023,2023-11-19,10,11,22.205,SEA,@,LAR,L 16-17,,,,,,,,12,18%,0,0%,5,19%,
11,2023,2023-11-23,11,12,22.209,SEA,,SFO,L 13-31,,,,,,,,0,0%,0,0%,4,14%,
12,2023,2023-11-30,12,13,22.216,SEA,@,DAL,L 35-41,*,,,,,,,67,97%,0,0%,5,18%,
13,2023,2023-12-10,13,14,22.226,SEA,@,SFO,L 16-28,*,,,,,,,59,100%,0,0%,2,7%,
14,2023,2023-12-18,14,15,22.234,SEA,,PHI,W 20-17,*,,,,,,,61,100%,0,0%,4,15%,
15,2023,2023-12-24,15,16,22.240,SEA,@,TEN,W 20-17,*,,,,,,,48,77%,0,0%,4,18%,
16,2023,2023-12-31,16,17,22.247,SEA,,PIT,L 23-30,*,,,,,,,49,100%,0,0%,5,18%,
17,2023,2024-01-07,17,18,22.254,SEA,@,ARI,W 21-20,*,,,,,,,50,91%,0,0%,3,12%,
18,2024,2024-09-08,1,1,23.133,SEA,,DEN,W 26-20,*,,,,,,,66,99%,0,0%,4,12%,
19,2024,2024-09-15,2,2,23.140,SEA,@,NWE,W 23-20,*,,,,,,,55,79%,0,0%,5,16%,
20,2024,2024-09-22,3,3,23.147,SEA,,MIA,W 24-3,*,,,,,,,64,100%,0,0%,5,19%,
21,2024,2024-09-30,4,4,23.155,SEA,@,DET,L 29-42,*,,,,,,,54,60%,0,0%,4,14%,
22,2024,2024-10-06,5,5,23.161,SEA,,NYG,L 20-29,*,,,,,,,40,69%,0,0%,5,17%,
23,2024,2024-10-10,6,6,23.165,SEA,,SFO,L 24-36,*,0,0,0,1,0,0,70,90%,0,0%,4,13%,
24,2024,2024-10-20,7,7,23.175,SEA,@,ATL,W 34-14,*,,,,,,,45,75%,0,0%,6,23%,
25,2024,2024-10-27,8,8,23.182,SEA,,BUF,L 10-31,*,,,,,,,40,78%,0,0%,2,9%,
26,2024,2024-11-03,9,9,23.189,SEA,,LAR,L 20-26,*,,,,,,,80,100%,0,0%,3,9%,
27,2024,2024-11-17,10,11,23.203,SEA,@,SFO,W 20-17,*,,,,,,,60,100%,0,0%,4,19%,
28,2024,2024-11-24,11,12,23.210,SEA,,ARI,W 16-6,*,,,,,,,4,6%,0,0%,0,0%,
