Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2018,2018-09-09,1,1,21.255,LAC,,KAN,L 28-38,,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,2,4%,26,87%,
2,2018,2018-09-16,2,2,21.262,LAC,@,BUF,W 31-20,,1.0,3,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,16,26%,23,77%,
3,2018,2018-09-23,3,3,21.269,LAC,@,LAR,L 23-35,,0.0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,19,25%,21,84%,
4,2018,2018-09-30,4,4,21.276,LAC,,SFO,W 29-27,,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,12,20%,26,81%,
5,2018,2018-10-07,5,5,21.283,LAC,,OAK,W 26-10,,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,6,11%,18,72%,
6,2018,2018-10-14,6,6,21.290,LAC,@,CLE,W 38-14,,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,11,15%,22,76%,
7,2018,2018-10-21,7,7,21.297,LAC,,TEN,W 20-19,,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,4,6%,18,78%,
8,2018,2018-11-04,8,9,21.311,LAC,@,SEA,W 25-17,,0.0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,35,43%,23,82%,
9,2018,2018-11-11,9,10,21.318,LAC,@,OAK,W 20-6,,0.5,1,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0%,24,38%,18,82%,
10,2018,2018-11-18,10,11,21.325,LAC,,DEN,L 22-23,*,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,25,45%,5,19%,
11,2018,2018-11-25,11,12,21.332,LAC,,ARI,W 45-10,*,0.0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,21,45%,5,18%,
12,2018,2018-12-02,12,13,21.339,LAC,@,PIT,W 33-30,*,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,11,16%,11,37%,
13,2018,2018-12-09,13,14,21.346,LAC,,CIN,W 26-21,,1.0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,11,16%,15,52%,
14,2018,2018-12-13,14,15,21.350,LAC,@,KAN,W 29-28,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,13,22%,17,74%,
15,2018,2018-12-22,15,16,21.359,LAC,,BAL,L 10-22,,1.0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,20,32%,16,59%,
16,2018,2018-12-30,16,17,22.002,LAC,@,DEN,W 23-9,,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,35,44%,17,74%,
17,2019,2019-09-08,1,1,22.254,LAC,,IND,W 30-24,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,14,22%,20,77%,
18,2019,2019-09-15,2,2,22.261,LAC,@,DET,L 10-13,,0.0,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,26,43%,18,82%,
19,2019,2019-09-22,3,3,22.268,LAC,,HOU,L 20-27,,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,17,29%,23,85%,
20,2019,2019-09-29,4,4,22.275,LAC,@,MIA,W 30-10,,0.0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,41,79%,10,43%,
21,2019,2019-10-06,5,5,22.282,LAC,,DEN,L 13-20,*,1.0,4,2,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0%,56,93%,5,19%,
22,2019,2019-10-13,6,6,22.289,LAC,,PIT,L 17-24,*,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,36,61%,0,0%,
23,2019,2019-10-20,7,7,22.296,LAC,@,TEN,L 20-23,*,0.0,5,1,6,2,1,0,0,0,1,0,0,0,0,0,0,0,0%,38,61%,0,0%,
24,2019,2019-10-27,8,8,22.303,LAC,@,CHI,W 17-16,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,16,20%,6,23%,
25,2019,2019-11-03,9,9,22.310,LAC,,GNB,W 26-11,,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,18,36%,9,35%,
26,2019,2019-11-07,10,10,22.314,LAC,@,OAK,L 24-26,,1.0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,14,24%,18,62%,
27,2019,2019-11-18,11,11,22.325,LAC,,KAN,L 17-24,,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,10,15%,21,78%,
28,2019,2019-12-01,12,13,22.338,LAC,@,DEN,L 20-23,,,,,,,,,,,,0,,,0,0,0,0,0%,2,4%,25,81%,
29,2019,2019-12-08,13,14,22.345,LAC,@,JAX,W 45-10,,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,24,36%,19,68%,
30,2019,2019-12-15,14,15,22.352,LAC,,MIN,L 10-39,,,,,,,,,,,,0,,,0,0,0,0,0%,22,34%,23,92%,
31,2019,2019-12-22,15,16,22.359,LAC,,OAK,L 17-24,,,,,,,,,,,,0,,,0,0,0,0,0%,11,17%,23,85%,
32,2019,2019-12-29,16,17,23.001,LAC,@,KAN,L 21-31,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,17,33%,19,83%,
33,2020,2020-09-13,1,1,23.260,LAC,@,CIN,W 16-13,,1.0,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,16,24%,22,76%,
34,2020,2020-09-20,2,2,23.267,LAC,,KAN,L 20-23,,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0%,27,35%,22,79%,
35,2020,2020-09-27,3,3,23.274,LAC,,CAR,L 16-21,*,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,47,92%,13,50%,
36,2020,2020-10-04,4,4,23.281,LAC,@,TAM,L 31-38,*,0.0,2,2,4,0,1,0,0,0,2,0,0,0,0,0,0,0,0%,65,86%,10,31%,
37,2020,2020-10-12,5,5,23.289,LAC,@,NOR,L 27-30,*,1.0,3,1,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0%,39,51%,12,32%,
38,2020,2020-10-25,6,7,23.302,LAC,,JAX,W 39-29,,1.5,3,2,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0%,21,33%,4,13%,
39,2020,2020-11-01,7,8,23.309,LAC,@,DEN,L 30-31,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,22,34%,21,66%,
40,2020,2020-11-08,8,9,23.316,LAC,,LVR,L 26-31,,,,,,,,,,,,0,,,0,0,0,0,0%,6,12%,20,67%,
41,2020,2020-11-15,9,10,23.323,LAC,@,MIA,L 21-29,*,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,19,33%,19,66%,
42,2020,2020-11-22,10,11,23.330,LAC,,NYJ,W 34-28,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,8,13%,8,27%,
43,2020,2020-11-29,11,12,,LAC,@,BUF,L 17-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
44,2020,2020-12-06,12,13,23.344,LAC,,NWE,L 0-45,,0.0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,33,49%,1,4%,
45,2020,2020-12-13,13,14,23.351,LAC,,ATL,W 20-17,,1.0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0%,17,30%,4,19%,
46,2020,2020-12-17,14,15,23.355,LAC,@,LVR,W 30-27,,0.0,3,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,36,47%,0,0%,
47,2020,2020-12-27,15,16,,LAC,,DEN,W 19-16,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
48,2020,2021-01-03,16,17,,LAC,@,KAN,W 38-21,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
49,2021,2021-09-12,1,1,24.258,LAC,@,WAS,W 20-16,,0.0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0%,28,51%,5,22%,
50,2021,2021-09-19,2,2,24.265,LAC,,DAL,L 17-20,*,0.0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,30,48%,0,0%,
51,2021,2021-09-26,3,3,24.272,LAC,@,KAN,W 30-24,*,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,47,59%,0,0%,
52,2021,2021-10-04,4,4,24.280,LAC,,LVR,W 28-14,*,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,31,54%,0,0%,
53,2021,2021-10-10,5,5,24.286,LAC,,CLE,W 47-42,*,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,40,56%,0,0%,
54,2021,2021-10-17,6,6,24.293,LAC,@,BAL,L 6-34,*,1.0,3,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,53,77%,0,0%,
55,2021,2021-10-31,7,8,24.307,LAC,,NWE,L 24-27,*,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,48,62%,0,0%,
56,2021,2021-11-07,8,9,24.314,LAC,@,PHI,W 27-24,*,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,32,56%,0,0%,
57,2021,2021-11-14,9,10,24.321,LAC,,MIN,L 20-27,*,0.0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0%,55,70%,0,0%,
58,2021,2021-11-21,10,11,24.328,LAC,,PIT,W 41-37,*,1.0,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0%,46,67%,0,0%,
59,2021,2021-11-28,11,12,24.335,LAC,@,DEN,L 13-28,*,0.0,1,2,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0%,44,71%,1,5%,
60,2021,2021-12-05,12,13,24.342,LAC,@,CIN,W 41-22,*,2.0,2,0,2,1,2,0,0,0,0,0,0,1,1,-6,0,0,0%,57,75%,0,0%,
61,2021,2021-12-12,13,14,24.349,LAC,,NYG,W 37-21,*,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,39,57%,3,10%,
62,2021,2021-12-16,14,15,24.353,LAC,,KAN,L 28-34,*,0.0,0,1,1,0,1,1,2,0,2,0,0,0,0,0,0,0,0%,63,88%,0,0%,
63,2021,2021-12-26,15,16,24.363,LAC,@,HOU,L 29-41,*,0.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,59,87%,0,0%,
