Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2019,2019-09-08,1,1,21.173,NYG,@,DAL,L 17-35,,,,,,,,,,,,0,,,0,0,0,0,0%,0,0%,2,8%,
2,2019,2019-09-15,2,2,21.180,NYG,,BUF,L 14-28,,,,,,,,,,,,0,,,0,0,0,0,0%,0,0%,7,25%,
3,2019,2019-09-22,,3,,NYG,@,TAM,W 32-31,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
4,2019,2019-09-29,4,4,21.194,NYG,,WAS,W 24-3,,,,,,,,,,,,0,,,0,0,0,0,0%,0,0%,12,60%,
5,2019,2019-10-06,5,5,21.201,NYG,,MIN,L 10-28,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,12,50%,
6,2019,2019-10-10,6,6,21.205,NYG,@,NWE,L 14-35,,,,,,,,,,,,0,,,0,0,0,0,0%,1,1%,11,42%,
7,2019,2019-10-20,7,7,21.215,NYG,,ARI,L 21-27,,,,,,,,,,,,0,,,0,0,0,0,0%,0,0%,15,52%,
8,2019,2019-10-27,8,8,21.222,NYG,@,DET,L 26-31,,,,,,,,,,,,0,,,0,0,0,0,0%,2,3%,13,50%,
9,2019,2019-11-04,9,9,21.230,NYG,,DAL,L 18-37,,,,,,,,,,,,0,,,0,0,0,0,0%,0,0%,16,52%,
10,2019,2019-11-10,10,10,21.236,NYG,@,NYJ,L 27-34,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,24,73%,
11,2019,2019-11-24,11,12,21.250,NYG,@,CHI,L 14-19,,0.0,1,0,1,0,0,1,30,0,1,0,0,0,0,0,0,0,0%,41,56%,18,67%,
12,2019,2019-12-01,12,13,21.257,NYG,,GNB,L 13-31,*,0.0,4,3,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0%,63,97%,8,36%,
13,2019,2019-12-09,13,14,21.265,NYG,@,PHI,L 17-23,*,0.0,6,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,86,98%,12,36%,
14,2019,2019-12-15,14,15,21.271,NYG,,MIA,W 36-20,*,0.0,4,1,5,2,1,0,0,0,1,0,0,0,0,0,0,0,0%,71,100%,8,27%,
