Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,2PM,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
97,2021,2021-09-12,1,1,28.349,SEA,@,IND,W 28-16,*,5,4,100,25.00,2,80.0%,20.00,0,0,,0,0,0,,0,0,0,,0,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,46,85%,0,0%,1,4%,
98,2021,2021-09-19,2,2,28.356,SEA,,TEN,L 30-33,*,11,8,178,22.25,1,72.7%,16.18,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,50,93%,0,0%,0,0%,
99,2021,2021-09-26,3,3,28.363,SEA,@,MIN,L 17-30,*,4,4,31,7.75,0,100.0%,7.75,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,49,92%,0,0%,0,0%,
100,2021,2021-10-03,4,4,29.005,SEA,@,SFO,W 28-21,*,5,4,24,6.00,0,80.0%,4.80,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,48,86%,0,0%,1,3%,
101,2021,2021-10-07,5,5,29.009,SEA,,LAR,L 17-26,*,10,5,57,11.40,0,50.0%,5.70,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,56,86%,0,0%,0,0%,
102,2021,2021-10-17,6,6,29.019,SEA,@,PIT,L 20-23,*,7,2,35,17.50,0,28.6%,5.00,0,0,,0,0,0,,0,1,3,3.00,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,58,89%,0,0%,2,6%,
103,2021,2021-10-25,7,7,29.027,SEA,,NOR,L 10-13,*,3,2,12,6.00,0,66.7%,4.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,48,86%,0,0%,0,0%,
104,2021,2021-10-31,8,8,29.033,SEA,,JAX,W 31-7,*,13,12,142,11.83,0,92.3%,10.92,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,44,77%,0,0%,1,4%,
105,2021,2021-11-14,9,10,29.047,SEA,@,GNB,L 0-17,*,8,2,23,11.50,0,25.0%,2.88,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,58,95%,0,0%,0,0%,
106,2021,2021-11-21,10,11,29.054,SEA,,ARI,L 13-23,*,5,4,115,28.75,0,80.0%,23.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,45,92%,0,0%,0,0%,
107,2021,2021-11-29,11,12,29.062,SEA,@,WAS,L 15-17,*,5,3,96,32.00,0,60.0%,19.20,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,47,100%,0,0%,0,0%,
108,2021,2021-12-05,12,13,29.068,SEA,,SFO,W 30-23,*,8,7,68,9.71,1,87.5%,8.50,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,59,84%,0,0%,0,0%,
109,2021,2021-12-12,13,14,29.075,SEA,@,HOU,W 33-13,*,9,5,142,28.40,1,55.6%,15.78,0,0,,0,0,0,,0,0,0,,0,1,1,8,0.0,0,0,0,0,0,0,0,0,0,0,0,46,75%,0,0%,0,0%,
110,2021,2021-12-21,14,15,,SEA,@,LAR,L 10-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
111,2021,2021-12-26,15,16,29.089,SEA,,CHI,L 24-25,*,6,3,30,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,48,86%,0,0%,0,0%,
112,2021,2022-01-02,16,17,29.096,SEA,,DET,W 51-29,*,3,3,24,8.00,1,100.0%,8.00,1,7,7.00,0,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,60,83%,0,0%,1,3%,
113,2021,2022-01-09,17,18,29.103,SEA,@,ARI,W 38-30,*,5,5,98,19.60,2,100.0%,19.60,1,2,2.00,0,0,0,,0,0,0,,0,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,51,88%,0,0%,1,3%,
114,2022,2022-09-12,1,1,29.349,SEA,,DEN,W 17-16,*,4,3,28,9.33,0,75.0%,7.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,44,80%,0,0%,1,5%,
115,2022,2022-09-18,2,2,29.355,SEA,@,SFO,L 7-27,*,11,9,107,11.89,0,81.8%,9.73,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,45,92%,0,0%,3,13%,
116,2022,2022-09-25,3,3,29.362,SEA,,ATL,L 23-27,*,11,9,76,8.44,0,81.8%,6.91,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,58,82%,0,0%,1,4%,
117,2022,2022-10-02,4,4,30.004,SEA,@,DET,W 48-45,*,8,6,91,15.17,0,75.0%,11.38,0,0,,0,0,0,,0,1,7,7.00,0,,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,55,78%,0,0%,4,12%,
118,2022,2022-10-09,5,5,30.011,SEA,@,NOR,L 32-39,*,6,5,104,20.80,2,83.3%,17.33,0,0,,0,0,0,,0,0,0,,0,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,50,96%,0,0%,4,12%,
119,2022,2022-10-16,6,6,30.018,SEA,,ARI,W 19-9,*,5,2,17,8.50,0,40.0%,3.40,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,55,81%,0,0%,1,4%,
120,2022,2022-10-23,7,7,30.025,SEA,@,LAC,W 37-23,*,8,7,45,6.43,0,87.5%,5.63,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,46,65%,0,0%,1,3%,
121,2022,2022-10-30,8,8,30.032,SEA,,NYG,W 27-13,*,8,5,63,12.60,1,62.5%,7.88,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,1,0,1,0,0,1,1,0,0,0,0,44,69%,0,0%,0,0%,
122,2022,2022-11-06,9,9,30.039,SEA,@,ARI,W 31-21,*,5,5,67,13.40,1,100.0%,13.40,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,54,74%,0,0%,1,4%,
123,2022,2022-11-13,10,10,30.046,SEA,@,TAM,L 16-21,*,5,3,42,14.00,1,60.0%,8.40,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,47,90%,0,0%,0,0%,
124,2022,2022-11-27,11,12,30.060,SEA,,LVR,L 34-40,*,7,3,68,22.67,1,42.9%,9.71,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,57,88%,0,0%,0,0%,
125,2022,2022-12-04,12,13,30.067,SEA,@,LAR,W 27-23,*,12,9,128,14.22,1,75.0%,10.67,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,59,88%,0,0%,2,7%,
126,2022,2022-12-11,13,14,30.074,SEA,,CAR,L 24-30,*,9,5,60,12.00,1,55.6%,6.67,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,1,0,1,0,0,0,0,0,0,0,0,50,93%,0,0%,2,7%,
127,2022,2022-12-15,14,15,30.078,SEA,,SFO,L 13-21,*,9,7,68,9.71,0,77.8%,7.56,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,57,89%,0,0%,6,21%,
128,2022,2022-12-24,15,16,,SEA,@,KAN,L 10-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
129,2022,2023-01-01,16,17,30.095,SEA,,NYJ,W 23-6,*,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,23,32%,0,0%,0,0%,
130,2022,2023-01-08,17,18,30.102,SEA,,LAR,W 19-16,*,7,4,54,13.50,1,57.1%,7.71,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,55,79%,0,0%,2,6%,
131,2023,2023-09-10,1,1,30.347,SEA,,LAR,L 13-30,*,4,2,10,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,45,88%,0,0%,0,0%,
132,2023,2023-09-17,2,2,30.354,SEA,@,DET,W 37-31,*,10,8,59,7.38,2,80.0%,5.90,0,0,,0,0,0,,0,0,0,,0,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,62,86%,0,0%,1,4%,
133,2023,2023-09-24,3,3,30.361,SEA,,CAR,W 37-27,*,7,3,34,11.33,0,42.9%,4.86,0,0,,0,0,0,,0,0,0,,0,1,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,61,81%,0,0%,1,3%,
134,2023,2023-10-02,4,4,31.004,SEA,@,NYG,W 24-3,*,6,4,54,13.50,0,66.7%,9.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,38,69%,0,0%,0,0%,
135,2023,2023-10-15,5,6,31.017,SEA,@,CIN,L 13-17,*,8,6,94,15.67,0,75.0%,11.75,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,57,77%,0,0%,0,0%,
136,2023,2023-10-22,6,7,31.024,SEA,,ARI,W 20-10,*,5,4,38,9.50,0,80.0%,7.60,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,42,70%,0,0%,0,0%,
137,2023,2023-10-29,7,8,31.031,SEA,,CLE,W 24-20,*,9,8,81,10.13,1,88.9%,9.00,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,49,84%,0,0%,0,0%,
138,2023,2023-11-05,8,9,31.038,SEA,@,BAL,L 3-37,*,8,3,32,10.67,0,37.5%,4.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,44,90%,0,0%,0,0%,
139,2023,2023-11-12,9,10,31.045,SEA,,WAS,W 29-26,*,10,8,92,11.50,1,80.0%,9.20,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,64,79%,0,0%,0,0%,
140,2023,2023-11-19,10,11,31.052,SEA,@,LAR,L 16-17,*,7,5,51,10.20,0,71.4%,7.29,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,36,55%,0,0%,0,0%,
141,2023,2023-11-23,11,12,31.056,SEA,,SFO,L 13-31,*,5,3,30,10.00,0,60.0%,6.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,53,95%,0,0%,0,0%,
142,2023,2023-11-30,12,13,31.063,SEA,@,DAL,L 35-41,*,8,5,47,9.40,0,62.5%,5.88,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,61,88%,0,0%,0,0%,
143,2023,2023-12-10,13,14,31.073,SEA,@,SFO,L 16-28,*,6,6,89,14.83,0,100.0%,14.83,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,48,81%,0,0%,0,0%,
144,2023,2023-12-18,14,15,31.081,SEA,,PHI,W 20-17,*,9,3,21,7.00,0,33.3%,2.33,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,46,75%,0,0%,0,0%,
145,2023,2023-12-24,15,16,31.087,SEA,@,TEN,W 20-17,*,11,8,81,10.13,0,72.7%,7.36,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,50,81%,0,0%,0,0%,
146,2023,2023-12-31,16,17,31.094,SEA,,PIT,L 23-30,*,5,1,10,10.00,0,20.0%,2.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,40,82%,0,0%,0,0%,
147,2023,2024-01-07,17,18,31.101,SEA,@,ARI,W 21-20,*,4,2,71,35.50,1,50.0%,17.75,0,0,,0,0,0,,0,0,0,,0,1,1,8,0.0,0,0,0,0,0,0,0,0,0,0,0,43,78%,0,0%,0,0%,
148,2024,2024-09-08,1,1,31.346,SEA,,DEN,W 26-20,*,7,6,77,12.83,0,85.7%,11.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,36,54%,0,0%,0,0%,
149,2024,2024-09-15,2,2,31.353,SEA,@,NWE,W 23-20,*,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,57,81%,0,0%,0,0%,
150,2024,2024-09-22,3,3,31.360,SEA,,MIA,W 24-3,*,8,5,46,9.20,0,62.5%,5.75,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,36,56%,0,0%,0,0%,
151,2024,2024-09-30,4,4,32.002,SEA,@,DET,L 29-42,*,9,5,61,12.20,0,55.6%,6.78,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,64,71%,0,0%,0,0%,
152,2024,2024-10-06,5,5,32.008,SEA,,NYG,L 20-29,*,6,4,75,18.75,0,66.7%,12.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,49,84%,0,0%,0,0%,
153,2024,2024-10-10,6,6,32.012,SEA,,SFO,L 24-36,,8,4,65,16.25,1,50.0%,8.13,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,61,78%,0,0%,0,0%,
154,2024,2024-10-20,7,7,32.022,SEA,@,ATL,W 34-14,*,6,4,45,11.25,0,66.7%,7.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,36,60%,0,0%,0,0%,
155,2024,2024-10-27,8,8,32.029,SEA,,BUF,L 10-31,*,3,1,9,9.00,0,33.3%,3.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,40,78%,0,0%,0,0%,
156,2024,2024-11-03,9,9,32.036,SEA,,LAR,L 20-26,*,4,3,63,21.00,1,75.0%,15.75,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,71,89%,0,0%,0,0%,
157,2024,2024-11-17,10,11,32.050,SEA,@,SFO,W 20-17,,3,2,19,9.50,0,66.7%,6.33,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,47,78%,0,0%,0,0%,
158,2024,2024-11-24,11,12,32.057,SEA,,ARI,W 16-6,*,3,2,20,10.00,0,66.7%,6.67,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,41,64%,0,0%,0,0%,
