Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2017,2017-09-11,1,1,23.229,LAC,@,DEN,L 21-24,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,11,42%,
2,2017,2017-09-17,,2,,LAC,,MIA,L 17-19,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
3,2017,2017-09-24,3,3,23.242,LAC,,KAN,L 10-24,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,19,73%,
4,2017,2017-10-01,4,4,23.249,LAC,,PHI,L 24-26,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,23,85%,
5,2017,2017-10-08,5,5,23.256,LAC,@,NYG,W 27-22,,0,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,1,1%,27,84%,
6,2017,2017-10-15,6,6,23.263,LAC,@,OAK,W 17-16,,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,4,7%,18,82%,
7,2017,2017-10-22,7,7,23.270,LAC,,DEN,W 21-0,,0,0,0.0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,2,3%,19,79%,
8,2017,2017-10-29,8,8,23.277,LAC,@,NWE,L 13-21,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,4,5%,26,93%,
9,2017,2017-11-12,9,10,23.291,LAC,@,JAX,L 17-20,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,32,89%,
10,2017,2017-11-19,10,11,23.298,LAC,,BUF,W 54-24,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,18,28%,24,69%,
11,2017,2017-11-23,11,12,23.302,LAC,@,DAL,W 28-6,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,7,13%,13,68%,
12,2017,2017-12-03,12,13,23.312,LAC,,CLE,W 19-10,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,3,5%,15,71%,
13,2017,2017-12-10,13,14,23.319,LAC,,WAS,W 30-13,,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,8,16%,25,81%,
14,2017,2017-12-16,14,15,23.325,LAC,@,KAN,L 13-30,,0,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,7,11%,23,92%,
15,2017,2017-12-24,15,16,23.333,LAC,@,NYJ,W 14-7,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,10,15%,25,89%,
16,2017,2017-12-31,16,17,23.340,LAC,,OAK,W 30-10,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,12,22%,16,73%,
17,2018,2018-09-09,1,1,24.227,LAC,,KAN,L 28-38,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,26,87%,
18,2018,2018-09-16,2,2,24.234,LAC,@,BUF,W 31-20,,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,10,16%,24,80%,
19,2018,2018-09-23,3,3,24.241,LAC,@,LAR,L 23-35,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,21,84%,
20,2018,2018-09-30,4,4,24.248,LAC,,SFO,W 29-27,,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,1,2%,26,81%,
21,2018,2018-10-07,5,5,24.255,LAC,,OAK,W 26-10,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,2,4%,19,76%,
22,2018,2018-10-14,6,6,24.262,LAC,@,CLE,W 38-14,,0,0,0.5,4,4,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,25,34%,23,79%,
