Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2015,2015-09-13,1,1,23.216,DET,@,SDG,L 28-33,*,0,0,0,0,0,0,47,100%,0,0%,4,14%,
2,2015,2015-09-20,2,2,23.223,DET,@,MIN,L 16-26,,0,0,0,0,0,0,0,0%,0,0%,2,8%,
3,2015,2015-09-27,3,3,23.230,DET,,DEN,L 12-24,,0,0,0,0,0,0,59,80%,0,0%,1,4%,
4,2015,2015-10-05,4,4,23.238,DET,@,SEA,L 10-13,*,0,0,0,0,0,0,56,100%,0,0%,2,8%,
5,2015,2015-10-11,5,5,23.244,DET,,ARI,L 17-42,*,0,0,0,0,0,0,95,100%,0,0%,3,10%,
6,2015,2015-10-18,6,6,23.251,DET,,CHI,W 37-34,*,0,0,0,0,0,0,81,100%,0,0%,7,18%,
7,2015,2015-10-25,7,7,23.258,DET,,MIN,L 19-28,*,0,0,0,0,0,0,54,100%,0,0%,3,10%,
8,2015,2015-11-01,8,8,23.265,DET,@,KAN,L 10-45,*,0,0,0,0,0,0,60,100%,0,0%,2,7%,
9,2015,2015-11-15,9,10,23.279,DET,@,GNB,W 18-16,*,0,0,0,0,0,0,65,100%,0,0%,4,12%,
10,2015,2015-11-22,10,11,23.286,DET,,OAK,W 18-13,*,0,0,0,0,0,0,72,100%,0,0%,4,15%,
11,2015,2015-11-26,11,12,23.290,DET,,PHI,W 45-14,*,0,0,0,0,0,0,72,100%,0,0%,7,23%,
12,2015,2015-12-03,12,13,23.297,DET,,GNB,L 23-27,*,0,0,0,0,0,0,65,100%,0,0%,5,16%,
13,2015,2015-12-13,13,14,23.307,DET,@,STL,L 14-21,*,0,0,0,0,0,0,71,100%,0,0%,2,8%,
14,2015,2015-12-21,14,15,23.315,DET,@,NOR,W 35-27,*,0,0,0,0,0,0,53,100%,0,0%,6,20%,
15,2015,2015-12-27,15,16,23.321,DET,,SFO,W 32-17,*,0,0,0,0,0,0,71,100%,0,0%,6,21%,
16,2015,2016-01-03,16,17,23.328,DET,@,CHI,W 24-20,*,0,0,0,0,0,0,65,100%,0,0%,5,22%,
17,2016,2016-09-11,1,1,24.215,DET,@,IND,W 39-35,*,0,0,0,0,0,0,65,100%,0,0%,6,18%,
18,2016,2016-09-18,2,2,24.222,DET,,TEN,L 15-16,*,0,0,0,0,0,0,79,100%,0,0%,3,13%,
19,2016,2016-09-25,3,3,24.229,DET,@,GNB,L 27-34,*,0,0,0,0,0,0,68,100%,0,0%,6,21%,
20,2016,2016-10-02,4,4,24.236,DET,@,CHI,L 14-17,*,0,0,0,0,0,0,63,100%,0,0%,2,9%,
21,2016,2016-10-09,5,5,24.243,DET,,PHI,W 24-23,*,0,0,0,0,0,0,27,44%,0,0%,4,17%,
22,2016,2016-10-16,6,6,24.250,DET,,LAR,W 31-28,*,0,0,0,0,0,0,62,100%,0,0%,5,21%,
23,2016,2016-10-23,7,7,24.257,DET,,WAS,W 20-17,,0,0,0,0,0,0,0,0%,0,0%,5,23%,
24,2016,2016-10-30,8,8,24.264,DET,@,HOU,L 13-20,,0,0,0,0,0,0,0,0%,0,0%,4,15%,
25,2016,2016-11-06,9,9,24.271,DET,@,MIN,W 22-16,,0,0,0,0,0,0,0,0%,0,0%,4,15%,
26,2016,2016-11-20,10,11,24.285,DET,,JAX,W 26-19,,0,0,0,0,0,0,6,11%,0,0%,5,16%,
27,2016,2016-11-24,11,12,24.289,DET,,MIN,W 16-13,,0,0,0,0,0,0,27,44%,0,0%,4,17%,
28,2016,2016-12-04,12,13,24.299,DET,@,NOR,W 28-13,,0,0,0,0,0,0,1,1%,0,0%,6,23%,
29,2016,2016-12-11,13,14,24.306,DET,,CHI,W 20-17,*,0,0,0,0,0,0,72,100%,0,0%,4,18%,
30,2016,2016-12-18,14,15,24.313,DET,@,NYG,L 6-17,*,0,0,0,0,0,0,62,100%,0,0%,2,8%,
31,2016,2016-12-26,15,16,24.321,DET,@,DAL,L 21-42,*,0,0,0,0,0,0,60,85%,0,0%,4,13%,
32,2016,2017-01-01,16,17,24.327,DET,,GNB,L 24-31,*,0,0,0,0,0,0,57,86%,0,0%,5,18%,
33,2017,2017-09-10,,1,,SFO,,CAR,L 3-23,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
34,2017,2017-09-17,2,2,25.220,SFO,@,SEA,L 9-12,*,0,0,0,0,0,0,49,100%,0,0%,0,0%,
35,2017,2017-09-21,3,3,25.224,SFO,,LAR,L 39-41,*,0,0,0,0,0,0,79,100%,0,0%,0,0%,
36,2017,2017-10-01,4,4,25.234,SFO,@,ARI,L 15-18,*,0,0,0,0,0,0,84,100%,0,0%,0,0%,
37,2017,2017-10-08,5,5,25.241,SFO,@,IND,L 23-26,*,0,0,0,0,0,0,72,100%,0,0%,0,0%,
38,2017,2017-10-15,6,6,25.248,SFO,@,WAS,L 24-26,*,0,0,0,0,0,0,72,100%,0,0%,1,3%,
39,2017,2017-10-22,7,7,25.255,SFO,,DAL,L 10-40,*,0,0,0,0,0,0,66,100%,0,0%,1,4%,
40,2017,2017-10-29,8,8,25.262,SFO,@,PHI,L 10-33,*,0,0,0,0,0,0,66,100%,0,0%,3,9%,
41,2017,2017-11-05,9,9,25.269,SFO,,ARI,L 10-20,*,0,0,0,0,0,0,75,100%,0,0%,2,7%,
42,2017,2017-11-12,10,10,25.276,SFO,,NYG,W 31-21,*,0,0,0,0,0,0,61,100%,0,0%,5,21%,
43,2017,2017-11-26,11,12,25.290,SFO,,SEA,L 13-24,*,0,0,0,0,0,0,71,100%,0,0%,3,10%,
44,2017,2017-12-03,12,13,25.297,SFO,@,CHI,W 15-14,*,0,0,0,0,0,0,75,100%,0,0%,5,22%,
45,2017,2017-12-10,13,14,25.304,SFO,@,HOU,W 26-16,*,0,0,0,0,0,0,73,100%,0,0%,6,19%,
46,2017,2017-12-17,14,15,25.311,SFO,,TEN,W 25-23,*,0,0,0,0,0,0,70,100%,0,0%,7,25%,
47,2017,2017-12-24,15,16,25.318,SFO,,JAX,W 44-33,*,0,0,0,0,0,0,66,100%,0,0%,7,22%,
48,2017,2017-12-31,16,17,25.325,SFO,@,LAR,W 34-13,*,0,0,0,0,0,0,64,100%,0,0%,6,21%,
49,2018,2018-09-09,1,1,26.212,SFO,@,MIN,L 16-24,*,0,0,0,0,0,0,66,100%,0,0%,4,14%,
50,2018,2018-09-16,2,2,26.219,SFO,,DET,W 30-27,*,0,0,0,0,0,0,64,100%,0,0%,6,18%,
51,2018,2018-09-23,3,3,26.226,SFO,@,KAN,L 27-38,*,0,0,0,1,0,0,68,100%,0,0%,4,14%,
52,2018,2018-09-30,4,4,26.233,SFO,@,LAC,L 27-29,*,0,0,0,0,0,0,60,100%,0,0%,5,16%,
53,2018,2018-10-07,5,5,26.240,SFO,,ARI,L 18-28,*,0,0,0,0,0,0,98,100%,0,0%,2,7%,
54,2018,2018-10-15,6,6,26.248,SFO,@,GNB,L 30-33,*,0,0,0,0,0,0,57,100%,0,0%,6,18%,
55,2018,2018-10-21,7,7,26.254,SFO,,LAR,L 10-39,*,0,0,0,0,0,0,59,100%,0,0%,2,7%,
