Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Num,Pct,Num,Pct,Num,Pct,Status
1,2021,2021-09-12,1,1,,SEA,@,IND,W 28-16,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
2,2021,2021-09-19,2,2,,SEA,,TEN,L 30-33,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
3,2021,2021-09-26,3,3,23.271,SEA,@,MIN,L 17-30,,0,0%,0,0%,4,16%,
4,2021,2021-10-03,4,4,23.278,SEA,@,SFO,W 28-21,,0,0%,0,0%,4,13%,
5,2021,2021-10-07,5,5,,SEA,,LAR,L 17-26,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
6,2021,2021-10-17,6,6,,SEA,@,PIT,L 20-23,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,2021,2021-10-25,7,7,,SEA,,NOR,L 10-13,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
8,2021,2021-10-31,8,8,,SEA,,JAX,W 31-7,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
9,2021,2021-11-14,9,10,,SEA,@,GNB,L 0-17,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
10,2021,2021-11-21,10,11,23.327,SEA,,ARI,L 13-23,,0,0%,0,0%,3,11%,
11,2021,2021-11-29,11,12,23.335,SEA,@,WAS,L 15-17,,0,0%,0,0%,1,4%,
12,2021,2021-12-05,12,13,23.341,SEA,,SFO,W 30-23,,14,20%,0,0%,5,17%,
13,2021,2021-12-12,13,14,23.348,SEA,@,HOU,W 33-13,,0,0%,0,0%,5,18%,
14,2021,2021-12-21,14,15,23.357,SEA,@,LAR,L 10-20,,0,0%,0,0%,2,8%,
15,2021,2021-12-26,15,16,23.362,SEA,,CHI,L 24-25,,0,0%,0,0%,5,20%,
16,2021,2022-01-02,16,17,24.004,SEA,,DET,W 51-29,,0,0%,0,0%,9,28%,
17,2021,2022-01-09,17,18,24.011,SEA,@,ARI,W 38-30,,0,0%,0,0%,6,19%,
18,2022,2022-09-12,1,1,24.257,SEA,,DEN,W 17-16,,0,0%,0,0%,3,16%,
19,2022,2022-09-18,2,2,24.263,SEA,@,SFO,L 7-27,,0,0%,0,0%,1,4%,
20,2022,2022-09-25,3,3,24.270,SEA,,ATL,L 23-27,,0,0%,0,0%,5,20%,
21,2022,2022-10-02,4,4,24.277,SEA,@,DET,W 48-45,,0,0%,0,0%,9,27%,
22,2022,2022-10-09,5,5,24.284,SEA,@,NOR,L 32-39,,0,0%,0,0%,5,15%,
23,2022,2022-10-16,6,6,24.291,SEA,,ARI,W 19-9,,0,0%,0,0%,5,19%,
24,2022,2022-10-23,7,7,24.298,SEA,@,LAC,W 37-23,,0,0%,0,0%,7,24%,
25,2022,2022-10-30,8,8,24.305,SEA,,NYG,W 27-13,,0,0%,0,0%,5,17%,
26,2022,2022-11-06,9,9,24.312,SEA,@,ARI,W 31-21,,2,3%,0,0%,5,19%,
27,2022,2022-11-13,10,10,24.319,SEA,@,TAM,L 16-21,,0,0%,0,0%,2,10%,
28,2022,2022-11-27,11,12,24.333,SEA,,LVR,L 34-40,,0,0%,0,0%,6,18%,
29,2022,2022-12-04,12,13,24.340,SEA,@,LAR,W 27-23,,0,0%,0,0%,5,19%,
30,2022,2022-12-11,13,14,24.347,SEA,,CAR,L 24-30,,0,0%,0,0%,4,14%,
31,2022,2022-12-15,14,15,24.351,SEA,,SFO,L 13-21,,0,0%,0,0%,3,11%,
32,2022,2022-12-24,15,16,24.360,SEA,@,KAN,L 10-24,,45,59%,0,0%,2,8%,
33,2022,2023-01-01,16,17,25.003,SEA,,NYJ,W 23-6,*,72,100%,0,0%,6,24%,
34,2022,2023-01-08,17,18,25.010,SEA,,LAR,W 19-16,,3,4%,0,0%,6,18%,
35,2023,2023-09-10,1,1,25.255,SEA,,LAR,L 13-30,,13,25%,0,0%,4,14%,
36,2023,2023-09-17,2,2,25.262,SEA,@,DET,W 37-31,*,72,100%,0,0%,7,25%,
37,2023,2023-09-24,3,3,25.269,SEA,,CAR,W 37-27,*,75,100%,0,0%,8,23%,
38,2023,2023-10-02,4,4,25.277,SEA,@,NYG,W 24-3,*,55,100%,0,0%,5,22%,
39,2023,2023-10-15,5,6,25.290,SEA,@,CIN,L 13-17,,1,1%,0,0%,3,13%,
40,2023,2023-10-22,6,7,25.297,SEA,,ARI,W 20-10,*,60,100%,0,0%,4,17%,
41,2023,2023-10-29,7,8,25.304,SEA,,CLE,W 24-20,*,32,55%,0,0%,4,15%,
42,2023,2023-11-05,8,9,25.311,SEA,@,BAL,L 3-37,*,33,67%,0,0%,1,4%,
43,2023,2023-11-12,9,10,25.318,SEA,,WAS,W 29-26,*,25,31%,0,0%,7,20%,
44,2023,2023-11-19,10,11,25.325,SEA,@,LAR,L 16-17,,12,18%,0,0%,5,19%,
45,2023,2023-11-23,11,12,25.329,SEA,,SFO,L 13-31,,40,71%,0,0%,4,14%,
46,2023,2023-11-30,12,13,25.336,SEA,@,DAL,L 35-41,,0,0%,0,0%,6,21%,
47,2023,2023-12-10,13,14,25.346,SEA,@,SFO,L 16-28,,0,0%,0,0%,2,7%,
48,2023,2023-12-18,14,15,25.354,SEA,,PHI,W 20-17,,0,0%,0,0%,4,15%,
49,2023,2023-12-24,15,16,25.360,SEA,@,TEN,W 20-17,,0,0%,0,0%,4,18%,
50,2023,2023-12-31,16,17,26.002,SEA,,PIT,L 23-30,,28,57%,0,0%,5,18%,
51,2023,2024-01-07,17,18,26.009,SEA,@,ARI,W 21-20,*,55,100%,0,0%,3,12%,
52,2024,2024-09-08,1,1,26.254,SEA,,DEN,W 26-20,,54,81%,0,0%,4,12%,
53,2024,2024-09-15,2,2,26.261,SEA,@,NWE,W 23-20,*,70,100%,0,0%,5,16%,
54,2024,2024-09-22,3,3,26.268,SEA,,MIA,W 24-3,*,64,100%,0,0%,5,19%,
55,2024,2024-09-30,4,4,26.276,SEA,@,DET,L 29-42,*,90,100%,0,0%,4,14%,
56,2024,2024-10-06,5,5,26.282,SEA,,NYG,L 20-29,*,58,100%,0,0%,5,17%,
57,2024,2024-10-10,6,6,26.286,SEA,,SFO,L 24-36,*,78,100%,0,0%,4,13%,
58,2024,2024-10-20,7,7,,SEA,@,ATL,W 34-14,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
59,2024,2024-10-27,8,8,,SEA,,BUF,L 10-31,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
60,2024,2024-11-03,9,9,,SEA,,LAR,L 20-26,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
61,2024,2024-11-17,10,11,,SEA,@,SFO,W 20-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
62,2024,2024-11-24,11,12,,SEA,,ARI,W 16-6,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
