Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2021,2021-09-12,1,1,22.159,PHI,@,ATL,W 32-6,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,31,43%,1,4%,
2,2021,2021-09-19,2,2,22.166,PHI,,SFO,L 11-17,,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,27,39%,3,14%,
3,2021,2021-09-27,3,3,22.174,PHI,@,DAL,L 21-41,*,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,47,62%,3,10%,
4,2021,2021-10-03,4,4,22.180,PHI,,KAN,L 30-42,,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,23,34%,5,19%,
5,2021,2021-10-10,5,5,22.187,PHI,@,CAR,W 21-18,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,21,30%,5,17%,
6,2021,2021-10-14,6,6,22.191,PHI,,TAM,L 22-28,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,13,17%,3,13%,
7,2021,2021-10-24,7,7,22.201,PHI,@,LVR,L 22-33,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,18,27%,5,21%,
8,2021,2021-10-31,8,8,22.208,PHI,@,DET,W 44-6,,1.0,4,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0%,34,55%,2,8%,
9,2021,2021-11-07,9,9,22.215,PHI,,LAC,L 24-27,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,31,45%,4,18%,
10,2021,2021-11-14,10,10,22.222,PHI,@,DEN,W 30-13,,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,21,36%,4,14%,
