Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
35,2022,2022-09-18,2,2,,NYJ,@,CLE,W 31-30,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
36,2022,2022-09-25,3,3,,NYJ,,CIN,L 12-27,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
37,2022,2022-10-02,4,4,,NYJ,@,PIT,W 24-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
38,2022,2022-10-09,5,5,,NYJ,,MIA,W 40-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
39,2022,2022-10-16,6,6,,NYJ,@,GNB,W 27-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
40,2022,2022-10-23,7,7,,NYJ,@,DEN,W 16-9,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
41,2022,2022-10-30,8,8,,NYJ,,NWE,L 17-22,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
42,2022,2022-11-06,9,9,,NYJ,,BUF,W 20-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
43,2022,2022-11-20,10,11,,NYJ,@,NWE,L 3-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
44,2022,2022-11-27,11,12,,NYJ,,CHI,W 31-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
45,2022,2022-12-04,12,13,,NYJ,@,MIN,L 22-27,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
46,2022,2022-12-11,13,14,,NYJ,@,BUF,L 12-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
47,2022,2022-12-18,14,15,,NYJ,,DET,L 17-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
48,2022,2022-12-22,15,16,,NYJ,,JAX,L 3-19,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
49,2022,2023-01-01,16,17,,NYJ,@,SEA,L 6-23,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
50,2022,2023-01-08,17,18,,NYJ,@,MIA,L 6-11,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
51,2023,2023-09-11,1,1,24.146,NYJ,,BUF,W 22-16,*,,,,,,,54,100%,0,0%,4,15%,
52,2023,2023-09-17,2,2,24.152,NYJ,@,DAL,L 10-30,*,,,,,,,47,100%,0,0%,0,0%,
53,2023,2023-09-24,3,3,24.159,NYJ,,NWE,L 10-15,*,,,,,,,62,98%,0,0%,0,0%,
54,2023,2023-10-01,4,4,24.166,NYJ,,KAN,L 20-23,*,,,,,,,59,100%,0,0%,3,12%,
55,2023,2023-10-08,5,5,24.173,NYJ,@,DEN,W 31-21,*,,,,,,,59,91%,0,0%,0,0%,
56,2023,2023-10-15,6,6,24.180,NYJ,,PHI,W 20-14,*,,,,,,,65,100%,0,0%,1,5%,
57,2023,2023-10-29,7,8,24.194,NYJ,@,NYG,W 13-10,*,,,,,,,64,100%,0,0%,3,8%,
58,2023,2023-11-06,8,9,24.202,NYJ,,LAC,L 6-27,*,,,,,,,81,100%,0,0%,2,7%,
59,2023,2023-11-12,9,10,24.208,NYJ,@,LVR,L 12-16,*,0,0,0,1,0,0,66,100%,0,0%,4,15%,
60,2023,2023-11-19,10,11,24.215,NYJ,@,BUF,L 6-32,*,,,,,,,8,14%,0,0%,0,0%,
61,2023,2023-11-24,11,12,,NYJ,,MIA,L 13-34,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
62,2023,2023-12-03,12,13,24.229,NYJ,,ATL,L 8-13,*,,,,,,,68,100%,0,0%,2,7%,
63,2023,2023-12-10,13,14,24.236,NYJ,,HOU,W 30-6,*,,,,,,,68,100%,0,0%,6,21%,
64,2023,2023-12-17,14,15,24.243,NYJ,@,MIA,L 0-30,*,,,,,,,58,100%,0,0%,0,0%,
65,2023,2023-12-24,15,16,24.250,NYJ,,WAS,W 30-28,*,,,,,,,90,100%,0,0%,0,0%,
66,2023,2023-12-28,16,17,24.254,NYJ,@,CLE,L 20-37,*,,,,,,,73,100%,0,0%,1,3%,
67,2023,2024-01-07,17,18,24.264,NYJ,@,NWE,W 17-3,*,,,,,,,65,100%,0,0%,1,4%,
68,2024,2024-09-06,1,1,25.141,PHI,,GNB,W 34-29,*,,,,,,,76,100%,0,0%,6,19%,
69,2024,2024-09-16,2,2,25.151,PHI,,ATL,L 21-22,*,,,,,,,71,100%,0,0%,3,14%,
70,2024,2024-09-22,3,3,25.157,PHI,@,NOR,W 15-12,*,,,,,,,14,19%,0,0%,0,0%,
71,2024,2024-09-29,4,4,25.164,PHI,@,TAM,L 16-33,*,,,,,,,57,100%,0,0%,2,7%,
72,2024,2024-10-13,5,6,25.178,PHI,,CLE,W 20-16,*,,,,,,,62,100%,0,0%,5,19%,
73,2024,2024-10-20,6,7,25.185,PHI,@,NYG,W 28-3,*,,,,,,,15,23%,0,0%,0,0%,
74,2024,2024-10-27,7,8,,PHI,@,CIN,W 37-17,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
75,2024,2024-11-03,8,9,25.199,PHI,,JAX,W 28-23,*,,,,,,,79,100%,0,0%,4,17%,
76,2024,2024-11-10,9,10,25.206,PHI,@,DAL,W 34-6,*,,,,,,,68,100%,0,0%,6,21%,
77,2024,2024-11-14,10,11,25.210,PHI,,WAS,W 26-18,*,,,,,,,71,100%,0,0%,7,26%,
