Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2013,2013-09-08,1,1,22.250,DET,,MIN,W 34-24,*,0,0,0.0,4,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,31,56%,10,30%,
2,2013,2013-09-15,2,2,22.257,DET,@,ARI,L 21-25,*,0,0,0.0,,,,,,,,,,0,,,0,0,0,0,0%,28,39%,12,38%,
3,2013,2013-09-22,3,3,22.264,DET,@,WAS,W 27-20,,0,0,0.0,,,,,,,,,,0,,,0,0,0,0,0%,0,0%,17,53%,
4,2013,2013-09-29,4,4,22.271,DET,,CHI,W 40-32,,0,0,0.0,6,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,63,88%,14,40%,
5,2013,2013-10-06,5,5,22.278,DET,@,GNB,L 9-22,,0,0,0.0,,,,,,,,,,0,,,0,0,0,0,0%,0,0%,8,31%,
6,2013,2013-10-13,6,6,22.285,DET,@,CLE,W 31-17,,0,0,0.0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,48,71%,18,62%,
7,2013,2013-10-20,7,7,22.292,DET,,CIN,L 24-27,,0,0,0.0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,34,60%,12,41%,
8,2013,2013-10-27,8,8,22.299,DET,,DAL,W 31-30,,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,18,32%,21,60%,
9,2013,2013-11-10,9,10,22.313,DET,@,CHI,W 21-19,,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,13,17%,12,48%,
10,2013,2013-11-17,10,11,22.320,DET,@,PIT,L 27-37,,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,4,5%,20,57%,
11,2013,2013-11-24,11,12,22.327,DET,,TAM,L 21-24,,0,0,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,6,12%,18,67%,
12,2013,2013-11-28,12,13,22.331,DET,,GNB,W 40-10,*,0,0,0.0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0%,43,100%,6,22%,
13,2013,2013-12-08,,14,,DET,@,PHI,L 20-34,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
14,2013,2013-12-16,,15,,DET,,BAL,L 16-18,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
15,2013,2013-12-22,,16,,DET,,NYG,L 20-23,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
16,2013,2013-12-29,16,17,22.362,DET,@,MIN,L 13-14,*,0,0,0.0,4,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,50,86%,2,8%,
17,2014,2014-09-08,1,1,23.250,DET,,NYG,W 35-14,*,0,0,0.0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0%,57,95%,0,0%,
18,2014,2014-09-14,2,2,23.256,DET,@,CAR,L 7-24,*,0,0,0.0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,60,90%,2,8%,
19,2014,2014-09-21,3,3,23.263,DET,,GNB,W 19-7,*,0,0,0.0,4,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,53,100%,1,5%,
20,2014,2014-09-28,4,4,23.270,DET,@,NYJ,W 24-17,*,0,0,0.0,3,2,5,0,0,1,40,0,1,0,0,0,0,0,0,0,0%,64,100%,7,23%,
21,2014,2014-10-05,5,5,23.277,DET,,BUF,L 14-17,*,0,0,0.0,5,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,70,99%,3,9%,
22,2014,2014-10-12,6,6,23.284,DET,@,MIN,W 17-3,*,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,67,99%,0,0%,
23,2014,2014-10-19,7,7,23.291,DET,,NOR,W 24-23,*,0,0,0.0,5,1,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0%,73,99%,1,4%,
24,2014,2014-10-26,8,8,23.298,DET,@,ATL,W 22-21,*,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,54,90%,0,0%,
25,2014,2014-11-09,9,10,23.312,DET,,MIA,W 20-16,*,0,0,0.0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,61,100%,2,7%,
26,2014,2014-11-16,10,11,23.319,DET,@,ARI,L 6-14,*,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,59,95%,0,0%,
27,2014,2014-11-23,11,12,23.326,DET,@,NWE,L 9-34,*,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,76,97%,0,0%,
28,2014,2014-11-27,12,13,23.330,DET,,CHI,W 34-17,*,0,0,0.0,6,2,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0%,64,100%,1,3%,
29,2014,2014-12-07,13,14,23.340,DET,,TAM,W 34-17,*,0,0,0.0,4,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0%,64,100%,0,0%,
30,2014,2014-12-14,14,15,23.347,DET,,MIN,W 16-14,*,0,0,0.0,5,0,5,0,0,1,2,0,2,0,0,0,0,0,0,0,0%,66,96%,2,8%,
31,2014,2014-12-21,15,16,23.354,DET,@,CHI,W 20-14,*,0,0,0.0,3,1,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0%,64,100%,6,26%,
32,2014,2014-12-28,16,17,23.361,DET,@,GNB,L 20-30,*,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,60,91%,5,21%,
33,2015,2015-09-13,1,1,24.255,DET,@,SDG,L 28-33,*,0,0,0.0,3,2,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0%,71,95%,0,0%,
34,2015,2015-09-20,2,2,24.262,DET,@,MIN,L 16-26,*,0,0,0.0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,59,91%,0,0%,
