Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Num,Pct,Num,Pct,Num,Pct,Status
1,2021,2021-09-12,1,1,,PHI,@,ATL,W 32-6,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
2,2021,2021-09-19,2,2,22.354,PHI,,SFO,L 11-17,,,,,,,,33,57%,0,0%,2,10%,
3,2021,2021-09-27,3,3,22.362,PHI,@,DAL,L 21-41,*,,,,,,,58,100%,0,0%,3,10%,
4,2021,2021-10-03,4,4,23.003,PHI,,KAN,L 30-42,*,,,,,,,74,100%,0,0%,7,26%,
5,2021,2021-10-10,5,5,23.010,PHI,@,CAR,W 21-18,*,,,,,,,55,82%,0,0%,3,10%,
6,2021,2021-10-14,6,6,23.014,PHI,,TAM,L 22-28,*,,,,,,,52,100%,0,0%,3,13%,
7,2021,2021-10-24,7,7,23.024,PHI,@,LVR,L 22-33,*,,,,,,,69,100%,0,0%,2,8%,
8,2021,2021-10-31,8,8,23.031,PHI,@,DET,W 44-6,*,,,,,,,65,100%,0,0%,9,36%,
9,2021,2021-11-07,9,9,23.038,PHI,,LAC,L 24-27,*,,,,,,,57,100%,0,0%,4,18%,
10,2021,2021-11-14,10,10,23.045,PHI,@,DEN,W 30-13,*,,,,,,,57,89%,0,0%,6,21%,
11,2021,2021-11-21,11,11,23.052,PHI,,NOR,W 40-29,*,,,,,,,78,100%,0,0%,4,11%,
12,2021,2021-11-28,12,12,23.059,PHI,@,NYG,L 7-13,*,,,,,,,67,100%,0,0%,1,5%,
13,2021,2021-12-05,13,13,23.066,PHI,@,NYJ,W 33-18,*,,,,,,,70,99%,0,0%,7,29%,
14,2021,2021-12-21,14,15,,PHI,,WAS,W 27-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
15,2021,2021-12-26,15,16,23.087,PHI,,NYG,W 34-10,*,,,,,,,63,100%,0,0%,7,23%,
16,2021,2022-01-02,16,17,23.094,PHI,@,WAS,W 20-16,*,,,,,,,61,100%,0,0%,2,9%,
17,2021,2022-01-08,17,18,,PHI,,DAL,L 26-51,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
18,2022,2022-09-11,1,1,23.346,PHI,@,DET,W 38-35,*,,,,,,,77,100%,0,0%,6,19%,
19,2022,2022-09-19,2,2,23.354,PHI,,MIN,W 24-7,*,,,,,,,73,100%,0,0%,5,24%,
20,2022,2022-09-25,3,3,23.360,PHI,@,WAS,W 24-8,*,,,,,,,59,84%,0,0%,4,15%,
21,2022,2022-10-02,4,4,24.002,PHI,,JAX,W 29-21,*,,,,,,,82,100%,0,0%,5,21%,
22,2022,2022-10-09,5,5,24.009,PHI,@,ARI,W 20-17,*,,,,,,,26,36%,0,0%,2,8%,
23,2022,2022-10-16,6,6,24.016,PHI,,DAL,W 26-17,*,,,,,,,68,96%,0,0%,4,17%,
24,2022,2022-10-30,7,8,24.030,PHI,,PIT,W 35-13,*,,,,,,,50,88%,0,0%,5,19%,
25,2022,2022-11-03,8,9,24.034,PHI,@,HOU,W 29-17,*,,,,,,,65,100%,0,0%,4,17%,
26,2022,2022-11-14,9,10,24.045,PHI,,WAS,L 21-32,*,,,,,,,50,100%,0,0%,3,12%,
