Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Num,Pct,Num,Pct,Num,Pct,Status
1,2016,2016-09-11,1,1,23.142,IND,,DET,L 35-39,,0,0%,0,0%,5,15%,
2,2016,2016-09-18,,2,,IND,@,DEN,L 20-34,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
3,2016,2016-09-25,,3,,IND,,SDG,W 26-22,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
4,2016,2016-10-02,4,4,23.163,IND,@,JAX,L 27-30,,1,1%,0,0%,5,16%,
5,2016,2016-10-09,,5,,IND,,CHI,W 29-23,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
6,2016,2016-10-16,,6,,IND,@,HOU,L 23-26,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,2016,2016-10-23,7,7,23.184,IND,@,TEN,W 34-26,,0,0%,0,0%,6,19%,
8,2016,2016-10-30,,8,,IND,,KAN,L 14-30,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
9,2016,2016-11-06,9,9,23.198,IND,@,GNB,W 31-26,,0,0%,0,0%,5,16%,
10,2016,2016-11-20,,11,,IND,,TEN,W 24-17,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
11,2016,2016-11-24,,12,,IND,,PIT,L 7-28,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
12,2016,2016-12-05,,13,,IND,@,NYJ,W 41-10,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
13,2016,2016-12-11,13,14,23.233,IND,,HOU,L 17-22,,5,8%,0,0%,4,15%,
14,2016,2016-12-18,14,15,23.240,IND,@,MIN,W 34-6,*,68,97%,0,0%,7,29%,
15,2016,2016-12-24,15,16,23.246,IND,@,OAK,L 25-33,*,55,100%,0,0%,4,15%,
16,2016,2017-01-01,16,17,23.254,IND,,JAX,W 24-20,*,71,100%,0,0%,5,17%,
