Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2021,2021-09-12,1,1,22.222,SFO,@,DET,W 41-33,,0,0,,,,,,,,,,,,,,,,,0,0%,20,22%,20,65%,
2,2021,2021-09-19,2,2,22.229,SFO,@,PHI,W 17-11,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,2,3%,14,67%,
3,2021,2021-09-26,3,3,22.236,SFO,,GNB,L 28-30,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,3,5%,23,85%,
4,2021,2021-10-03,4,4,22.243,SFO,,SEA,L 21-28,,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,27,87%,
5,2021,2021-10-10,5,5,22.250,SFO,@,ARI,L 10-17,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,5,8%,16,84%,
6,2021,2021-10-24,6,7,22.264,SFO,,IND,L 18-30,,0,0,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,34,50%,24,87%,
7,2021,2021-10-31,7,8,22.271,SFO,@,CHI,W 33-22,*,0,0,0.0,4,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,70,100%,7,26%,
8,2021,2021-11-07,8,9,22.278,SFO,,ARI,L 17-31,*,0,0,0.0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,70,100%,9,35%,
9,2021,2021-11-15,9,10,22.286,SFO,,LAR,W 31-10,*,0,0,0.0,3,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0%,55,100%,6,26%,
10,2021,2021-11-21,10,11,22.292,SFO,@,JAX,W 30-10,,0,0,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,16,35%,15,65%,
11,2021,2021-11-28,11,12,22.299,SFO,,MIN,W 34-26,,0,0,0.0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,31,56%,18,64%,
12,2021,2021-12-05,12,13,22.306,SFO,@,SEA,L 23-30,,0,0,0.0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,49,70%,22,76%,
13,2021,2021-12-12,13,14,22.313,SFO,@,CIN,W 26-23,,0,0,0.0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,31,46%,25,74%,
14,2021,2021-12-19,14,15,22.320,SFO,,ATL,W 31-13,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,7,12%,4,17%,
15,2021,2021-12-23,15,16,,SFO,@,TEN,L 17-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
16,2021,2022-01-02,16,17,,SFO,,HOU,W 23-7,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
17,2021,2022-01-09,17,18,22.341,SFO,@,LAR,W 27-24,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,2,3%,7,25%,
18,2022,2022-09-11,1,1,23.221,SFO,@,CHI,L 10-19,*,0,0,0.0,9,2,11,2,0,1,1,0,1,0,0,0,0,0,0,0,0%,58,100%,9,38%,
