Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Num,Pct,Num,Pct,Num,Pct,Status
1,2023,2023-09-10,1,1,,SFO,@,PIT,W 30-7,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
2,2023,2023-09-17,2,2,,SFO,@,LAR,W 30-23,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
3,2023,2023-09-21,3,3,23.314,SFO,,NYG,W 30-12,,,,,,,,5,6%,0,0%,0,0%,
4,2023,2023-10-01,4,4,23.324,SFO,,ARI,W 35-16,,0.0,1,0,1,0,0,1,2%,0,0%,3,14%,
5,2023,2023-10-08,5,5,,SFO,,DAL,W 42-10,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
6,2023,2023-10-15,6,6,,SFO,@,CLE,L 17-19,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,2023,2023-10-23,7,7,,SFO,@,MIN,L 17-22,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
8,2023,2023-10-29,8,8,,SFO,,CIN,L 17-31,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
9,2023,2023-11-12,9,10,,SFO,@,JAX,W 34-3,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
10,2023,2023-11-19,10,11,,SFO,,TAM,W 27-14,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
11,2023,2023-11-23,11,12,,SFO,@,SEA,W 31-13,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
12,2023,2023-12-03,12,13,,SFO,@,PHI,W 42-19,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
13,2023,2023-12-10,13,14,24.029,SFO,,SEA,W 28-16,,,,,,,,4,7%,0,0%,18,67%,
14,2023,2023-12-17,14,15,24.036,SFO,@,ARI,W 45-29,,,,,,,,6,11%,0,0%,25,81%,
15,2023,2023-12-25,15,16,24.044,SFO,,BAL,L 19-33,,,,,,,,1,1%,0,0%,19,71%,
16,2023,2023-12-31,16,17,24.050,SFO,@,WAS,W 27-10,,,,,,,,6,9%,0,0%,19,90%,
17,2023,2024-01-07,17,18,24.057,SFO,,LAR,L 20-21,,,,,,,,25,41%,0,0%,17,89%,
18,2024,2024-09-09,1,1,,SFO,,NYJ,W 32-19,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
19,2024,2024-09-15,2,2,,SFO,@,MIN,L 17-23,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
20,2024,2024-09-22,3,3,24.316,SFO,@,LAR,L 24-27,,0.0,0,0,0,0,0,4,6%,0,0%,16,59%,
21,2024,2024-09-29,4,4,,SFO,,NWE,W 30-13,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
22,2024,2024-10-06,5,5,,SFO,,ARI,L 23-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
23,2024,2024-10-10,6,6,,SFO,@,SEA,W 36-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
24,2024,2024-10-20,7,7,,SFO,,KAN,L 18-28,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
25,2024,2024-10-27,8,8,24.351,SFO,,DAL,W 30-24,,,,,,,,1,1%,0,0%,8,27%,
26,2024,2024-11-10,9,10,,SFO,@,TAM,W 23-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
27,2024,2024-11-17,10,11,25.006,SFO,,SEA,L 17-20,,0.0,1,0,1,0,0,0,0%,0,0%,14,67%,
28,2024,2024-11-24,11,12,25.013,SFO,@,GNB,L 10-38,,,,,,,,1,2%,0,0%,15,60%,
