Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Num,Pct,Num,Pct,Num,Pct,Status
29,2021,2021-12-12,13,14,25.099,SFO,@,CIN,W 26-23,,0.0,2,0,2,0,0,0,0,0,0,0,0%,0,0%,28,83%,
30,2021,2021-12-19,14,15,25.106,SFO,,ATL,W 31-13,,0.0,2,0,2,0,0,0,0,0,0,0,0%,14,23%,18,75%,
31,2021,2021-12-23,15,16,25.110,SFO,@,TEN,L 17-20,,,,,,,,,,,,0,0%,0,0%,19,83%,
32,2021,2022-01-02,16,17,25.120,SFO,,HOU,W 23-7,,0.0,2,3,5,0,0,0,0,0,0,0,0%,14,21%,15,60%,
33,2021,2022-01-09,17,18,25.127,SFO,@,LAR,W 27-24,,0.0,1,2,3,0,0,0,0,0,0,0,0%,9,14%,23,82%,
34,2022,2022-09-11,1,1,26.007,SFO,@,CHI,L 10-19,,,,,,,,,,,,0,0%,2,3%,18,75%,
35,2022,2022-09-18,2,2,26.014,SFO,,SEA,W 27-7,,,,,,,,,,,,0,0%,0,0%,15,65%,
36,2022,2022-09-25,3,3,26.021,SFO,@,DEN,L 10-11,,0.0,2,1,3,0,0,0,0,0,0,0,0%,21,28%,23,82%,
37,2022,2022-10-03,4,4,26.029,SFO,,LAR,W 24-9,,0.0,1,0,1,0,0,0,0,0,0,0,0%,0,0%,17,68%,
38,2022,2022-10-09,5,5,26.035,SFO,@,CAR,W 37-15,,1.0,3,1,4,1,1,0,0,0,0,0,0%,8,12%,16,57%,
39,2022,2022-10-16,6,6,26.042,SFO,@,ATL,L 14-28,,0.0,1,0,1,0,0,0,0,0,0,0,0%,7,12%,15,68%,
40,2022,2022-10-23,7,7,26.049,SFO,,KAN,L 23-44,,0.0,1,1,2,0,0,0,0,0,0,0,0%,36,56%,16,57%,
41,2022,2022-10-30,8,8,26.056,SFO,@,LAR,W 31-14,,0.0,2,0,2,0,0,0,0,0,0,0,0%,0,0%,16,67%,
42,2022,2022-11-13,9,10,26.070,SFO,,LAC,W 22-16,,0.0,0,1,1,0,0,0,0,0,0,0,0%,0,0%,19,68%,
43,2022,2022-11-21,10,11,26.078,SFO,@,ARI,W 38-10,,,,,,,,,,,,0,0%,1,1%,17,65%,
44,2022,2022-11-27,11,12,26.084,SFO,,NOR,W 13-0,,0.0,0,1,1,0,0,0,0,0,0,0,0%,0,0%,11,65%,
45,2022,2022-12-04,12,13,26.091,SFO,,MIA,W 33-17,,0.0,1,1,2,0,0,0,0,0,0,0,0%,0,0%,20,67%,
46,2022,2022-12-11,13,14,26.098,SFO,,TAM,W 35-7,,,,,,,,,,,,0,0%,0,0%,14,67%,
47,2022,2022-12-15,14,15,26.102,SFO,@,SEA,W 21-13,,0.0,0,1,1,0,0,0,0,0,0,0,0%,0,0%,20,71%,
48,2022,2022-12-24,15,16,26.111,SFO,,WAS,W 37-20,,0.0,2,2,4,0,0,0,0,0,0,0,0%,6,8%,17,63%,
49,2022,2023-01-01,16,17,26.119,SFO,@,LVR,W 37-34,,,,,,,,,,,,0,0%,0,0%,18,55%,
50,2022,2023-01-08,17,18,26.126,SFO,,ARI,W 38-13,,,,,,,,,,,,0,0%,0,0%,4,15%,
51,2023,2023-09-10,1,1,27.006,SFO,@,PIT,W 30-7,,,,,,,,,,,,0,0%,0,0%,18,69%,
52,2023,2023-09-17,2,2,27.013,SFO,@,LAR,W 30-23,,,,,,,,,,,,0,0%,0,0%,22,79%,
53,2023,2023-09-21,3,3,27.017,SFO,,NYG,W 30-12,,,,,,,,,,,,0,0%,0,0%,21,75%,
54,2023,2023-10-01,4,4,27.027,SFO,,ARI,W 35-16,,,,,,,,,,,,0,0%,11,16%,16,73%,
55,2023,2023-10-08,5,5,27.034,SFO,,DAL,W 42-10,,,,,,,,,,,,0,0%,13,27%,20,74%,
56,2023,2023-10-15,6,6,27.041,SFO,@,CLE,L 17-19,,0.0,1,2,3,1,0,0,0,0,1,0,0%,19,25%,20,65%,
57,2023,2023-10-23,7,7,27.049,SFO,@,MIN,L 17-22,,,,,,,,,,,,0,0%,0,0%,13,59%,
58,2023,2023-10-29,8,8,27.055,SFO,,CIN,L 17-31,,,,,,,,,,,,0,0%,2,3%,22,88%,
59,2023,2023-11-12,9,10,,SFO,@,JAX,W 34-3,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
60,2023,2023-11-19,10,11,27.076,SFO,,TAM,W 27-14,,0.0,1,0,1,0,0,0,0,0,0,0,0%,0,0%,17,77%,
61,2023,2023-11-23,11,12,27.080,SFO,@,SEA,W 31-13,,0.0,1,0,1,0,0,0,0,0,0,0,0%,0,0%,22,76%,
62,2023,2023-12-03,12,13,27.090,SFO,@,PHI,W 42-19,,0.0,1,0,1,0,0,0,0,0,0,0,0%,11,15%,20,77%,
63,2023,2023-12-10,13,14,27.097,SFO,,SEA,W 28-16,,0.0,0,0,0,0,0,0,0,0,0,0,0%,10,17%,21,78%,
64,2023,2023-12-17,14,15,27.104,SFO,@,ARI,W 45-29,*,,,,,,,,,,,0,0%,27,36%,22,71%,
65,2023,2023-12-25,15,16,27.112,SFO,,BAL,L 19-33,,0.0,2,1,3,0,0,0,0,0,0,0,0%,13,19%,21,78%,
66,2023,2023-12-31,16,17,27.118,SFO,@,WAS,W 27-10,,,,,,,,,,,,0,0%,0,0%,16,76%,
67,2023,2024-01-07,17,18,27.125,SFO,,LAR,L 20-21,,0.0,6,4,10,3,0,0,0,0,0,0,0%,55,82%,2,11%,
68,2024,2024-09-09,1,1,28.005,SFO,,NYJ,W 32-19,*,0.0,1,0,1,0,0,1,0,0,1,0,0%,12,24%,17,65%,
69,2024,2024-09-15,2,2,28.011,SFO,@,MIN,L 17-23,*,0.0,2,0,2,0,0,0,0,0,0,0,0%,20,37%,15,65%,
70,2024,2024-09-22,3,3,28.018,SFO,@,LAR,L 24-27,,0.0,0,0,0,0,0,0,0,0,0,0,0%,11,19%,16,59%,
71,2024,2024-09-29,4,4,28.025,SFO,,NWE,W 30-13,*,0.0,2,2,4,0,0,0,0,0,0,0,0%,46,72%,13,50%,
72,2024,2024-10-06,5,5,,SFO,,ARI,L 23-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
73,2024,2024-10-10,6,6,,SFO,@,SEA,W 36-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
74,2024,2024-10-20,7,7,28.046,SFO,,KAN,L 18-28,,0.0,0,1,1,0,0,0,0,0,0,0,0%,0,0%,16,67%,
75,2024,2024-10-27,8,8,28.053,SFO,,DAL,W 30-24,,0.0,1,1,2,0,0,0,0,0,0,0,0%,0,0%,18,60%,
76,2024,2024-11-10,9,10,28.067,SFO,@,TAM,W 23-20,,,,,,,,,,,,0,0%,0,0%,17,59%,
77,2024,2024-11-17,10,11,28.074,SFO,,SEA,L 17-20,,,,,,,,,,,,0,0%,0,0%,14,67%,
78,2024,2024-11-24,11,12,28.081,SFO,@,GNB,L 10-38,,0.0,1,0,1,0,0,0,0,0,0,0,0%,0,0%,9,36%,
