Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,2PM,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
104,2019,2019-10-31,,9,,SFO,@,ARI,W 28-25,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
105,2019,2019-11-11,9,10,28.202,SFO,,SEA,L 24-27,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,39,47%,0,0%,5,14%,
106,2019,2019-11-17,10,11,28.208,SFO,,ARI,W 36-26,*,7,7,63,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,39,53%,0,0%,2,8%,
107,2019,2019-11-24,11,12,28.215,SFO,,GNB,W 37-8,*,,,,,,0.0%,,,,,,,,,,,,,,,0,0,,,,,,,0,,,0,0,0,23,48%,0,0%,4,15%,
108,2019,2019-12-01,12,13,28.222,SFO,@,BAL,L 17-20,*,,,,,,0.0%,,,,,,,,,,,,,,,0,0,,,,,,,0,,,0,0,0,26,46%,0,0%,2,10%,
109,2019,2019-12-08,13,14,28.229,SFO,@,NOR,W 48-46,*,3,3,22,7.33,0,100.0%,7.33,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,27,42%,0,0%,4,11%,
110,2019,2019-12-15,14,15,28.236,SFO,,ATL,L 22-29,*,2,2,6,3.00,1,100.0%,3.00,2,1,0.50,0,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,1,14,0,25,39%,0,0%,4,13%,
111,2019,2019-12-21,15,16,28.242,SFO,,LAR,W 34-31,*,2,1,23,23.00,0,50.0%,11.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,24,42%,0,0%,5,14%,
112,2019,2019-12-29,16,17,28.250,SFO,@,SEA,W 26-21,*,1,1,49,49.00,0,100.0%,49.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,34,68%,0,0%,3,13%,
113,2020,2020-09-13,1,1,29.143,SFO,,ARI,L 20-24,*,2,1,41,41.00,0,50.0%,20.50,1,7,7.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,36,58%,0,0%,5,18%,
114,2020,2020-09-20,2,2,29.150,SFO,@,NYJ,W 31-13,*,2,2,6,3.00,0,100.0%,3.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,29,48%,0,0%,5,19%,
115,2020,2020-09-27,3,3,29.157,SFO,@,NYG,W 36-9,*,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,38,48%,0,0%,0,0%,
116,2020,2020-10-04,4,4,29.164,SFO,,PHI,L 20-25,*,2,1,13,13.00,0,50.0%,6.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,22,30%,0,0%,4,17%,
117,2020,2020-10-11,5,5,29.171,SFO,,MIA,L 17-43,*,1,0,0,,0,0.0%,0.00,2,11,5.50,1,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,22,34%,0,0%,4,13%,
118,2020,2020-10-18,6,6,29.178,SFO,,LAR,W 24-16,*,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,22,30%,0,0%,6,22%,
119,2020,2020-10-25,7,7,29.185,SFO,@,NWE,W 33-6,*,2,1,18,18.00,0,50.0%,9.00,4,18,4.50,1,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,37,56%,0,0%,1,5%,
120,2020,2020-11-01,8,8,29.192,SFO,@,SEA,L 27-37,*,2,2,21,10.50,0,100.0%,10.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,27,39%,0,0%,4,14%,
121,2020,2020-11-05,9,9,29.196,SFO,,GNB,L 17-34,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,23,40%,0,0%,4,15%,
122,2020,2020-11-15,10,10,29.206,SFO,@,NOR,L 13-27,*,1,0,0,,0,0.0%,0.00,1,5,5.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,23,32%,0,0%,5,18%,
123,2020,2020-11-29,11,12,29.220,SFO,@,LAR,W 23-20,*,2,2,24,12.00,0,100.0%,12.00,2,8,4.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,31,43%,0,0%,7,20%,
124,2020,2020-12-07,12,13,29.228,SFO,,BUF,L 24-34,*,1,1,6,6.00,1,100.0%,6.00,2,5,2.50,0,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,14,23%,0,0%,2,8%,
125,2020,2020-12-13,13,14,29.234,SFO,,WAS,L 15-23,*,3,2,15,7.50,1,66.7%,5.00,1,3,3.00,0,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,44,54%,0,0%,9,27%,
126,2020,2020-12-20,14,15,29.241,SFO,@,DAL,L 33-41,*,2,1,25,25.00,0,50.0%,12.50,2,4,2.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,39,46%,0,0%,4,11%,
127,2020,2020-12-26,15,16,29.247,SFO,@,ARI,W 20-12,*,3,2,10,5.00,2,66.7%,3.33,1,3,3.00,0,0,0,,0,0,0,,0,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,30,54%,0,0%,5,21%,
128,2020,2021-01-03,16,17,29.255,SFO,,SEA,L 23-26,*,2,1,4,4.00,0,50.0%,2.00,1,0,0.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,35,53%,0,0%,5,16%,
129,2021,2021-09-12,1,1,30.142,SFO,@,DET,W 41-33,*,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,20,36%,0,0%,8,26%,
130,2021,2021-09-19,2,2,30.149,SFO,@,PHI,W 17-11,*,3,2,15,7.50,0,66.7%,5.00,1,2,2.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,41,59%,0,0%,6,29%,
131,2021,2021-09-26,3,3,30.156,SFO,,GNB,L 28-30,*,4,4,37,9.25,1,100.0%,9.25,5,14,2.80,0,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,48,69%,0,0%,4,15%,
132,2021,2021-10-03,4,4,30.163,SFO,,SEA,L 21-28,*,4,4,41,10.25,0,100.0%,10.25,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,62,82%,0,0%,9,29%,
133,2021,2021-10-10,5,5,30.170,SFO,@,ARI,L 10-17,*,4,3,35,11.67,0,75.0%,8.75,1,0,0.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,42,65%,0,0%,2,11%,
134,2021,2021-10-24,6,7,30.184,SFO,,IND,L 18-30,*,,,,,,0.0%,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,26,46%,0,0%,4,14%,
135,2021,2021-10-31,7,8,30.191,SFO,@,CHI,W 33-22,*,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,31,55%,0,0%,0,0%,
136,2021,2021-11-07,8,9,30.198,SFO,,ARI,L 17-31,*,2,2,14,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,24,41%,0,0%,4,15%,
137,2021,2021-11-15,9,10,30.206,SFO,,LAR,W 31-10,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,40,59%,0,0%,4,17%,
138,2021,2021-11-21,10,11,30.212,SFO,@,JAX,W 30-10,*,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,38,55%,0,0%,4,17%,
139,2021,2021-11-28,11,12,30.219,SFO,,MIN,W 34-26,*,2,2,37,18.50,0,100.0%,18.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,44,63%,0,0%,3,11%,
140,2021,2021-12-05,12,13,30.226,SFO,@,SEA,L 23-30,*,3,2,21,10.50,0,66.7%,7.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,32,55%,0,0%,4,14%,
141,2021,2021-12-12,13,14,30.233,SFO,@,CIN,W 26-23,*,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,31,44%,0,0%,7,21%,
142,2021,2021-12-19,14,15,30.240,SFO,,ATL,W 31-13,*,1,1,6,6.00,0,100.0%,6.00,1,6,6.00,1,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,30,53%,0,0%,4,17%,
143,2021,2021-12-23,15,16,30.244,SFO,@,TEN,L 17-20,*,5,3,45,15.00,0,60.0%,9.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,32,54%,0,0%,2,9%,
144,2021,2022-01-02,16,17,30.254,SFO,,HOU,W 23-7,*,2,2,9,4.50,0,100.0%,4.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,34,55%,0,0%,4,16%,
145,2021,2022-01-09,17,18,30.261,SFO,@,LAR,W 27-24,*,,,,,,0.0%,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,35,50%,0,0%,9,32%,
146,2022,2022-09-11,1,1,31.141,SFO,@,CHI,L 10-19,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,25,37%,0,0%,9,38%,
147,2022,2022-09-18,2,2,31.148,SFO,,SEA,W 27-7,*,1,0,0,,0,0.0%,0.00,2,1,0.50,1,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,40,53%,0,0%,5,22%,
148,2022,2022-09-25,3,3,31.155,SFO,@,DEN,L 10-11,*,1,1,24,24.00,0,100.0%,24.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,35,63%,0,0%,7,25%,
149,2022,2022-10-03,4,4,31.163,SFO,,LAR,W 24-9,*,1,1,35,35.00,0,100.0%,35.00,1,9,9.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,32,64%,0,0%,6,24%,
150,2022,2022-10-09,5,5,31.169,SFO,@,CAR,W 37-15,*,2,2,27,13.50,0,100.0%,13.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,38,57%,0,0%,9,32%,
151,2022,2022-10-16,6,6,31.176,SFO,@,ATL,L 14-28,*,4,4,33,8.25,0,100.0%,8.25,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,32,53%,0,0%,3,14%,
152,2022,2022-10-23,7,7,31.183,SFO,,KAN,L 23-44,,4,3,34,11.33,0,75.0%,8.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,38,48%,0,0%,5,18%,
153,2022,2022-10-30,8,8,,SFO,@,LAR,W 31-14,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
154,2022,2022-11-13,9,10,31.204,SFO,,LAC,W 22-16,,,,,,,0.0%,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,27,38%,0,0%,4,14%,
155,2022,2022-11-21,10,11,31.212,SFO,@,ARI,W 38-10,*,0,0,0,,0,0.0%,,1,4,4.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,25,43%,0,0%,7,27%,
156,2022,2022-11-27,11,12,31.218,SFO,,NOR,W 13-0,*,2,2,2,1.00,0,100.0%,1.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,30,43%,0,0%,5,29%,
157,2022,2022-12-04,12,13,31.225,SFO,,MIA,W 33-17,*,3,3,12,4.00,1,100.0%,4.00,1,0,0.00,0,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,46,55%,0,0%,8,27%,
158,2022,2022-12-11,13,14,31.232,SFO,,TAM,W 35-7,*,2,2,7,3.50,0,100.0%,3.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,1,0,1,0,0,0,0,1,0,0,0,41,65%,0,0%,4,19%,
159,2022,2022-12-15,14,15,31.236,SFO,@,SEA,W 21-13,*,,,,,,0.0%,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,33,52%,0,0%,10,36%,
160,2022,2022-12-24,15,16,31.245,SFO,,WAS,W 37-20,,,,,,,0.0%,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,22,42%,0,0%,6,22%,
161,2022,2023-01-01,16,17,31.253,SFO,@,LVR,W 37-34,*,0,0,0,,0,0.0%,,1,9,9.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,31,46%,0,0%,3,9%,
162,2022,2023-01-08,17,18,31.260,SFO,,ARI,W 38-13,*,1,1,26,26.00,0,100.0%,26.00,1,3,3.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,27,44%,0,0%,4,15%,
163,2023,2023-09-10,1,1,32.140,SFO,@,PIT,W 30-7,*,,,,,,0.0%,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,42,62%,0,0%,0,0%,
164,2023,2023-09-17,2,2,32.147,SFO,@,LAR,W 30-23,*,,,,,,0.0%,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,24,42%,0,0%,0,0%,
165,2023,2023-09-21,3,3,32.151,SFO,,NYG,W 30-12,*,0,0,0,,0,0.0%,,1,3,3.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,42,51%,0,0%,3,11%,
166,2023,2023-10-01,4,4,32.161,SFO,,ARI,W 35-16,*,1,1,4,4.00,0,100.0%,4.00,2,3,1.50,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,36,65%,0,0%,0,0%,
167,2023,2023-10-08,5,5,32.168,SFO,,DAL,W 42-10,*,4,4,26,6.50,1,100.0%,6.50,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,28,39%,0,0%,0,0%,
168,2023,2023-10-15,6,6,32.175,SFO,@,CLE,L 17-19,*,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,34,55%,0,0%,2,6%,
169,2023,2023-10-23,7,7,32.183,SFO,@,MIN,L 17-22,,,,,,,0.0%,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,22,42%,0,0%,0,0%,
170,2023,2023-10-29,8,8,32.189,SFO,,CIN,L 17-31,*,0,0,0,,0,0.0%,,2,0,0.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,22,37%,0,0%,0,0%,
171,2023,2023-11-12,9,10,32.203,SFO,@,JAX,W 34-3,*,3,2,26,13.00,1,66.7%,8.67,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,38,61%,0,0%,0,0%,
172,2023,2023-11-19,10,11,32.210,SFO,,TAM,W 27-14,*,,,,,,0.0%,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,25,42%,0,0%,0,0%,
173,2023,2023-11-23,11,12,32.214,SFO,@,SEA,W 31-13,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,28,42%,0,0%,4,14%,
174,2023,2023-12-03,12,13,32.224,SFO,@,PHI,W 42-19,*,,,,,,0.0%,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,22,37%,0,0%,5,19%,
175,2023,2023-12-10,13,14,32.231,SFO,,SEA,W 28-16,*,,,,,,0.0%,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,23,43%,0,0%,4,15%,
176,2023,2023-12-17,14,15,32.238,SFO,@,ARI,W 45-29,*,2,2,26,13.00,0,100.0%,13.00,0,0,,0,1,18,18.00,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,28,50%,0,0%,7,23%,
177,2023,2023-12-25,15,16,32.246,SFO,,BAL,L 19-33,*,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,28,40%,0,0%,8,30%,
178,2023,2023-12-31,16,17,32.252,SFO,@,WAS,W 27-10,*,3,3,23,7.67,0,100.0%,7.67,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,39,56%,0,0%,3,14%,
179,2023,2024-01-07,17,18,32.259,SFO,,LAR,L 20-21,*,,,,,,0.0%,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,14,23%,0,0%,0,0%,
180,2024,2024-09-09,1,1,33.139,SFO,,NYJ,W 32-19,*,3,2,40,20.00,0,66.7%,13.33,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,40,56%,0,0%,3,12%,
181,2024,2024-09-15,2,2,33.145,SFO,@,MIN,L 17-23,*,5,3,19,6.33,0,60.0%,3.80,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,40,57%,0,0%,2,9%,
182,2024,2024-09-22,3,3,33.152,SFO,@,LAR,L 24-27,*,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,44,62%,0,0%,0,0%,
183,2024,2024-09-29,4,4,33.159,SFO,,NWE,W 30-13,*,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,1,8,8.00,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,38,60%,0,0%,1,4%,
184,2024,2024-10-06,5,5,33.166,SFO,,ARI,L 23-24,*,,,,,,0.0%,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,40,63%,0,0%,1,4%,
185,2024,2024-10-10,6,6,33.170,SFO,@,SEA,W 36-24,,4,3,10,3.33,0,75.0%,2.50,1,6,6.00,1,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,42,65%,0,0%,0,0%,
186,2024,2024-10-20,7,7,33.180,SFO,,KAN,L 18-28,*,3,0,0,,0,0.0%,0.00,1,14,14.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,26,41%,0,0%,0,0%,
187,2024,2024-10-27,8,8,33.187,SFO,,DAL,W 30-24,*,1,1,6,6.00,0,100.0%,6.00,1,1,1.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,39,57%,0,0%,0,0%,
188,2024,2024-11-10,9,10,33.201,SFO,@,TAM,W 23-20,,,,,,,0.0%,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,25,39%,0,0%,0,0%,
189,2024,2024-11-17,10,11,33.208,SFO,,SEA,L 17-20,*,2,2,12,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,23,37%,0,0%,0,0%,
190,2024,2024-11-24,11,12,33.215,SFO,@,GNB,L 10-38,*,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,20,41%,0,0%,0,0%,
