Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2016,2016-09-11,1,1,23.072,ATL,,TAM,L 24-31,*,0,0,0.0,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,56,88%,0,0%,
2,2016,2016-09-18,,2,,ATL,@,OAK,W 35-28,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
3,2016,2016-09-26,,3,,ATL,@,NOR,W 45-32,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
4,2016,2016-10-02,,4,,ATL,,CAR,W 48-33,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
5,2016,2016-10-09,,5,,ATL,@,DEN,W 23-16,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
6,2016,2016-10-16,6,6,23.107,ATL,@,SEA,L 24-26,,0,0,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,21,32%,4,13%,
7,2016,2016-10-23,7,7,23.114,ATL,,SDG,L 30-33,*,0,0,0.0,6,4,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,75,100%,6,18%,
8,2016,2016-10-30,8,8,23.121,ATL,,GNB,W 33-32,*,0,0,0.0,4,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,39,63%,4,15%,
9,2016,2016-11-03,9,9,23.125,ATL,@,TAM,W 43-28,*,0,0,0.0,8,1,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0%,78,98%,2,8%,
10,2016,2016-11-13,10,10,23.135,ATL,@,PHI,L 15-24,*,0,0,0.0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,52,66%,5,18%,
11,2016,2016-11-27,11,12,23.149,ATL,,ARI,W 38-19,*,0,0,0.0,4,0,4,0,0,1,7,0,3,0,0,0,0,0,0,0,0%,64,97%,3,11%,
12,2016,2016-12-04,12,13,23.156,ATL,,KAN,L 28-29,*,0,0,0.0,3,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,49,100%,4,17%,
13,2016,2016-12-11,13,14,23.163,ATL,@,LAR,W 42-14,*,0,0,0.0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0%,47,65%,5,15%,
14,2016,2016-12-18,14,15,23.170,ATL,,SFO,W 41-13,*,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,18,33%,1,3%,
15,2016,2016-12-24,,16,,ATL,@,CAR,W 33-16,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
16,2016,2017-01-01,16,17,23.184,ATL,,NOR,W 38-32,*,0,0,0.0,2,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,48,62%,0,0%,
17,2017,2017-09-10,1,1,24.071,ATL,@,CHI,W 23-17,*,0,0,0.0,4,2,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0%,47,70%,2,8%,
18,2017,2017-09-17,2,2,24.078,ATL,,GNB,W 34-23,*,0,0,1.0,6,2,8,1,1,0,0,0,1,0,0,0,0,0,0,0,0%,55,72%,1,4%,
19,2017,2017-09-24,3,3,24.085,ATL,@,DET,W 30-26,*,0,0,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,52,74%,0,0%,
20,2017,2017-10-01,4,4,24.092,ATL,,BUF,L 17-23,*,0,0,0.0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,57,95%,1,4%,
21,2017,2017-10-15,5,6,24.106,ATL,,MIA,L 17-20,*,0,0,0.0,2,2,4,0,1,0,0,0,2,0,0,0,0,0,0,0,0%,60,90%,1,4%,
22,2017,2017-10-22,6,7,24.113,ATL,@,NWE,L 7-23,*,0,0,1.0,7,1,8,1,1,0,0,0,0,0,0,1,0,0,0,0,0%,72,97%,0,0%,
23,2017,2017-10-29,7,8,24.120,ATL,@,NYJ,W 25-20,*,0,0,0.0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,61,100%,0,0%,
