Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2016,2016-09-12,1,1,23.218,PIT,@,WAS,W 38-16,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,13,22%,3,12%,
2,2016,2016-09-18,2,2,23.224,PIT,,CIN,W 24-16,*,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,11,14%,8,24%,
3,2016,2016-09-25,3,3,23.231,PIT,@,PHI,L 3-34,*,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,13,20%,13,50%,
4,2016,2016-10-02,4,4,23.238,PIT,,KAN,W 43-14,*,0,0,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,26,35%,4,14%,
5,2016,2016-10-09,5,5,23.245,PIT,,NYJ,W 31-13,,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,32,55%,7,25%,
6,2016,2016-10-16,6,6,23.252,PIT,@,MIA,L 15-30,*,0,0,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,48,69%,11,42%,
7,2016,2016-10-23,7,7,23.259,PIT,,NWE,L 16-27,*,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,44,77%,3,10%,
8,2016,2016-11-06,8,9,23.273,PIT,@,BAL,L 14-21,*,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,27,39%,8,23%,
9,2016,2016-11-13,9,10,23.280,PIT,,DAL,L 30-35,*,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,21,32%,9,30%,
10,2016,2016-11-20,10,11,23.287,PIT,@,CLE,W 24-9,*,1,6,1.0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0%,41,62%,2,10%,
11,2016,2016-11-24,11,12,23.291,PIT,@,IND,W 28-7,*,0,0,1.0,4,1,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0%,46,73%,2,9%,
12,2016,2016-12-04,12,13,23.301,PIT,,NYG,W 24-14,*,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,12,20%,0,0%,
13,2016,2016-12-11,,14,,PIT,@,BUF,W 27-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
14,2016,2016-12-18,14,15,23.315,PIT,@,CIN,W 24-20,*,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,49,84%,4,15%,
15,2016,2016-12-25,15,16,23.322,PIT,,BAL,W 31-27,*,0,0,0.0,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,63,84%,6,19%,
16,2016,2017-01-01,16,17,23.329,PIT,,CLE,W 27-24,*,0,0,0.0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,46,59%,1,3%,
17,2017,2017-09-10,1,1,24.215,PIT,@,CLE,W 21-18,*,0,0,1.0,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,25,38%,2,8%,
18,2017,2017-09-17,2,2,24.222,PIT,,MIN,W 26-9,,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,23,35%,2,6%,
19,2017,2017-09-24,3,3,24.229,PIT,@,CHI,L 17-23,*,0,0,1.0,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0%,38,58%,3,11%,
20,2017,2017-10-01,4,4,24.236,PIT,@,BAL,W 26-9,*,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,29,42%,0,0%,
21,2017,2017-10-08,5,5,24.243,PIT,,JAX,L 9-30,*,0,0,0.0,4,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,33,61%,2,8%,
