Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1.0,2024.0,2024-09-09,1.0,1.0,,SFO,,NYJ,W 32-19,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
2.0,2024.0,2024-09-15,2.0,2.0,,SFO,@,MIN,L 17-23,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
3.0,2024.0,2024-09-22,3.0,3.0,,SFO,@,LAR,L 24-27,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
4.0,2024.0,2024-09-29,4.0,4.0,22.228,SFO,,NWE,W 30-13,,1.0,1,1,2,1,0,0,0,1,0,0,0,0,0%,19,30%,3,12%,
5.0,2024.0,2024-10-06,5.0,5.0,,SFO,,ARI,L 23-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
6.0,2024.0,2024-10-10,6.0,6.0,22.239,SFO,@,SEA,W 36-24,,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0%,13,17%,3,10%,
7.0,2024.0,2024-10-20,7.0,7.0,,SFO,,KAN,L 18-28,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
8.0,2024.0,2024-10-27,8.0,8.0,22.256,SFO,,DAL,W 30-24,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0%,14,23%,5,17%,
9.0,2024.0,2024-11-10,9.0,10.0,22.27,SFO,@,TAM,W 23-20,,0.0,1,1,2,1,0,0,0,0,0,0,0,0,0%,15,25%,4,14%,
10.0,2024.0,2024-11-17,10.0,11.0,22.277,SFO,,SEA,L 17-20,,,,,,,,,,,,,,0,0%,11,18%,4,19%,
11.0,2024.0,2024-11-24,11.0,12.0,22.284,SFO,@,GNB,L 10-38,,0.0,3,1,4,0,0,0,0,0,0,0,0,0,0%,36,50%,6,24%,
