Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Num,Pct,Num,Pct,Num,Pct,Status
1,2022,2022-09-11,1,1,,SFO,@,CHI,L 10-19,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
2,2022,2022-09-18,2,2,,SFO,,SEA,W 27-7,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
3,2022,2022-09-25,3,3,,SFO,@,DEN,L 10-11,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
4,2022,2022-10-03,4,4,,SFO,,LAR,W 24-9,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
5,2022,2022-10-09,5,5,23.109,SFO,@,CAR,W 37-15,,1,1%,0,0%,1,4%,
6,2022,2022-10-16,6,6,23.116,SFO,@,ATL,L 14-28,,0,0%,0,0%,2,9%,
7,2022,2022-10-23,7,7,,SFO,,KAN,L 23-44,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
8,2022,2022-10-30,8,8,23.130,SFO,@,LAR,W 31-14,,0,0%,0,0%,5,21%,
9,2022,2022-11-13,9,10,,SFO,,LAC,W 22-16,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
10,2022,2022-11-21,10,11,,SFO,@,ARI,W 38-10,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
11,2022,2022-11-27,11,12,,SFO,,NOR,W 13-0,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
12,2022,2022-12-04,12,13,23.165,SFO,,MIA,W 33-17,,0,0%,0,0%,7,23%,
13,2022,2022-12-11,13,14,,SFO,,TAM,W 35-7,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
14,2022,2022-12-15,14,15,,SFO,@,SEA,W 21-13,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
15,2022,2022-12-24,15,16,,SFO,,WAS,W 37-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
16,2022,2023-01-01,16,17,,SFO,@,LVR,W 37-34,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
17,2022,2023-01-08,17,18,23.200,SFO,,ARI,W 38-13,,11,18%,0,0%,6,23%,
18,2023,2023-09-10,1,1,,SFO,@,PIT,W 30-7,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
19,2023,2023-09-17,2,2,,SFO,@,LAR,W 30-23,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
20,2023,2023-09-21,3,3,,SFO,,NYG,W 30-12,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
21,2023,2023-10-01,4,4,,SFO,,ARI,W 35-16,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
22,2023,2023-10-08,5,5,,SFO,,DAL,W 42-10,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
23,2023,2023-10-15,6,6,24.115,SFO,@,CLE,L 17-19,,0,0%,0,0%,5,16%,
24,2023,2023-10-23,7,7,24.123,SFO,@,MIN,L 17-22,,0,0%,0,0%,4,18%,
25,2023,2023-10-29,8,8,24.129,SFO,,CIN,L 17-31,,0,0%,0,0%,3,12%,
26,2023,2023-11-12,9,10,24.143,SFO,@,JAX,W 34-3,,0,0%,0,0%,6,26%,
27,2023,2023-11-19,10,11,,SFO,,TAM,W 27-14,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
28,2023,2023-11-23,11,12,,SFO,@,SEA,W 31-13,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
29,2023,2023-12-03,12,13,,SFO,@,PHI,W 42-19,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
30,2023,2023-12-10,13,14,,SFO,,SEA,W 28-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
31,2023,2023-12-17,14,15,,SFO,@,ARI,W 45-29,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
32,2023,2023-12-25,15,16,,SFO,,BAL,L 19-33,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
33,2023,2023-12-31,16,17,,SFO,@,WAS,W 27-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
34,2023,2024-01-07,17,18,,SFO,,LAR,L 20-21,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
35,2024,2024-09-09,1,1,25.079,SFO,,NYJ,W 32-19,,1,1%,0,0%,8,31%,
36,2024,2024-09-15,2,2,25.085,SFO,@,MIN,L 17-23,,0,0%,0,0%,3,13%,
37,2024,2024-09-22,3,3,25.092,SFO,@,LAR,L 24-27,,0,0%,0,0%,5,19%,
38,2024,2024-09-29,4,4,25.099,SFO,,NWE,W 30-13,,0,0%,0,0%,6,23%,
39,2024,2024-10-06,5,5,25.106,SFO,,ARI,L 23-24,,0,0%,0,0%,5,21%,
40,2024,2024-10-10,6,6,25.110,SFO,@,SEA,W 36-24,,0,0%,0,0%,6,20%,
41,2024,2024-10-20,7,7,25.120,SFO,,KAN,L 18-28,,0,0%,0,0%,3,13%,
42,2024,2024-10-27,8,8,25.127,SFO,,DAL,W 30-24,,0,0%,0,0%,6,20%,
43,2024,2024-11-10,9,10,25.141,SFO,@,TAM,W 23-20,,0,0%,0,0%,8,28%,
44,2024,2024-11-17,10,11,25.148,SFO,,SEA,L 17-20,,0,0%,0,0%,3,14%,
45,2024,2024-11-24,11,12,25.155,SFO,@,GNB,L 10-38,,0,0%,0,0%,2,8%,
