Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2022,2022-09-11,1,1,22.054,SFO,@,CHI,L 10-19,*,,,,,,,,,,,,,68,100%,0,0%,2,8%,
2,2022,2022-09-18,2,2,22.061,SFO,,SEA,W 27-7,*,,,,,,,,,,,,,76,100%,0,0%,6,26%,
3,2022,2022-09-25,3,3,22.068,SFO,@,DEN,L 10-11,*,,,,,,,,,,,,,56,100%,0,0%,2,7%,
4,2022,2022-10-03,4,4,22.076,SFO,,LAR,W 24-9,*,,,,,,,,,,,,,29,58%,0,0%,5,20%,
5,2022,2022-10-09,5,5,22.082,SFO,@,CAR,W 37-15,*,0.0,1,0,1,0,0,0,0,1,0,0,0,40,60%,0,0%,7,25%,
6,2022,2022-10-16,6,6,22.089,SFO,@,ATL,L 14-28,*,,,,,,,,,,,,,50,83%,0,0%,2,9%,
7,2022,2022-10-23,7,7,22.096,SFO,,KAN,L 23-44,*,,,,,,,,,,,,,55,70%,0,0%,5,18%,
8,2022,2022-10-30,8,8,22.103,SFO,@,LAR,W 31-14,*,,,,,,,,,,,,,31,58%,0,0%,5,21%,
9,2022,2022-11-13,9,10,22.117,SFO,,LAC,W 22-16,*,,,,,,,,,,,,,44,62%,0,0%,5,18%,
10,2022,2022-11-21,10,11,22.125,SFO,@,ARI,W 38-10,*,,,,,,,,,,,,,35,60%,0,0%,6,23%,
11,2022,2022-11-27,11,12,22.131,SFO,,NOR,W 13-0,*,,,,,,,,,,,,,38,54%,0,0%,3,18%,
12,2022,2022-12-04,12,13,,SFO,,MIA,W 33-17,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
13,2022,2022-12-11,13,14,22.145,SFO,,TAM,W 35-7,*,,,,,,,,,,,,,41,65%,0,0%,5,24%,
14,2022,2022-12-15,14,15,22.149,SFO,@,SEA,W 21-13,*,,,,,,,,,,,,,28,44%,0,0%,4,14%,
15,2022,2022-12-24,15,16,22.158,SFO,,WAS,W 37-20,*,,,,,,,,,,,,,25,48%,0,0%,7,26%,
16,2022,2023-01-01,16,17,22.166,SFO,@,LVR,W 37-34,*,,,,,,,,,,,,,67,100%,0,0%,8,24%,
17,2022,2023-01-08,17,18,22.173,SFO,,ARI,W 38-13,*,,,,,,,,,,,,,62,100%,0,0%,6,23%,
18,2023,2023-09-10,1,1,23.053,SFO,@,PIT,W 30-7,*,,,,,,,,,,,,,68,100%,0,0%,7,27%,
19,2023,2023-09-17,2,2,23.060,SFO,@,LAR,W 30-23,*,,,,,,,,,,,,,57,100%,0,0%,6,21%,
20,2023,2023-09-21,3,3,23.064,SFO,,NYG,W 30-12,*,,,,,,,,,,,,,83,100%,0,0%,6,21%,
21,2023,2023-10-01,4,4,23.074,SFO,,ARI,W 35-16,*,,,,,,,,,,,,,55,100%,0,0%,5,23%,
22,2023,2023-10-08,5,5,23.081,SFO,,DAL,W 42-10,*,,,,,,,,,,,,,71,100%,0,0%,6,22%,
23,2023,2023-10-15,6,6,23.088,SFO,@,CLE,L 17-19,*,,,,,,,,,,,,,62,100%,0,0%,5,16%,
24,2023,2023-10-23,7,7,23.096,SFO,@,MIN,L 17-22,*,,,,,,,,,,,,,53,100%,0,0%,4,18%,
25,2023,2023-10-29,8,8,23.102,SFO,,CIN,L 17-31,*,,,,,,,,,,,,,59,100%,0,0%,3,12%,
26,2023,2023-11-12,9,10,23.116,SFO,@,JAX,W 34-3,*,,,,,,,,,,,,,62,100%,0,0%,6,26%,
27,2023,2023-11-19,10,11,23.123,SFO,,TAM,W 27-14,*,,,,,,,,,,,,,60,100%,0,0%,5,23%,
28,2023,2023-11-23,11,12,,SFO,@,SEA,W 31-13,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
29,2023,2023-12-03,12,13,23.137,SFO,@,PHI,W 42-19,*,,,,,,,,,,,,,59,100%,0,0%,6,23%,
30,2023,2023-12-10,13,14,,SFO,,SEA,W 28-16,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
31,2023,2023-12-17,14,15,,SFO,@,ARI,W 45-29,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
32,2023,2023-12-25,15,16,23.159,SFO,,BAL,L 19-33,,,,,,,,,,,,,,26,37%,0,0%,3,11%,
33,2023,2023-12-31,16,17,23.165,SFO,@,WAS,W 27-10,*,,,,,,,,,,,,,70,100%,0,0%,5,24%,
34,2023,2024-01-07,17,18,23.172,SFO,,LAR,L 20-21,*,,,,,,,,,,,,,61,100%,0,0%,4,21%,
35,2024,2024-09-09,1,1,24.052,SFO,,NYJ,W 32-19,,,,,,,,,,,,,,16,22%,0,0%,8,31%,
36,2024,2024-09-15,2,2,24.058,SFO,@,MIN,L 17-23,,,,,,,,,,,,,,0,0%,0,0%,3,13%,
37,2024,2024-09-22,3,3,24.065,SFO,@,LAR,L 24-27,,,,,,,,,,,,,,0,0%,0,0%,5,19%,
38,2024,2024-09-29,4,4,24.072,SFO,,NWE,W 30-13,,,,,,,,,,,,,,1,2%,0,0%,6,23%,
39,2024,2024-10-06,5,5,24.079,SFO,,ARI,L 23-24,,,,,,,,,,,,,,0,0%,0,0%,5,21%,
40,2024,2024-10-10,6,6,24.083,SFO,@,SEA,W 36-24,,,,,,,,,,,,,,14,22%,0,0%,6,20%,
