Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds,Y/A,TD,2PM,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
11,2017,2017-11-26,11,12,24.048,SFO,,SEA,L 13-24,,2,1,14,14.00,0,50.0%,7.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,25,35%,0,0%,0,0%,
12,2017,2017-12-03,12,13,24.055,SFO,@,CHI,W 15-14,,3,2,20,10.00,0,66.7%,6.67,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,27,36%,0,0%,0,0%,
13,2017,2017-12-10,13,14,24.062,SFO,@,HOU,W 26-16,,2,2,10,5.00,0,100.0%,5.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,20,27%,0,0%,0,0%,
14,2017,2017-12-17,14,15,24.069,SFO,,TEN,W 25-23,,5,4,52,13.00,0,80.0%,10.40,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,28,40%,0,0%,0,0%,
15,2017,2017-12-24,15,16,24.076,SFO,,JAX,W 44-33,,3,3,42,14.00,1,100.0%,14.00,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,35,53%,0,0%,3,9%,
16,2017,2017-12-31,16,17,24.083,SFO,@,LAR,W 34-13,,6,4,100,25.00,0,66.7%,16.67,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,36,56%,0,0%,2,7%,
17,2018,2018-09-09,1,1,24.335,SFO,@,MIN,L 16-24,*,9,5,90,18.00,0,55.6%,10.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,51,77%,0,0%,0,0%,
18,2018,2018-09-16,2,2,24.342,SFO,,DET,W 30-27,*,4,2,22,11.00,0,50.0%,5.50,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,50,78%,0,0%,0,0%,
19,2018,2018-09-23,3,3,24.349,SFO,@,KAN,L 27-38,*,7,5,79,15.80,0,71.4%,11.29,0,0,,0,1,0,2,0.0,0,0,0,,,0,0,0,0,0,0,54,79%,0,0%,0,0%,
20,2018,2018-09-30,4,4,24.356,SFO,@,LAC,L 27-29,*,8,6,125,20.83,1,75.0%,15.63,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,50,83%,0,0%,0,0%,
21,2018,2018-10-07,5,5,24.363,SFO,,ARI,L 18-28,*,7,5,83,16.60,0,71.4%,11.86,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,87,89%,0,0%,0,0%,
22,2018,2018-10-15,6,6,25.006,SFO,@,GNB,L 30-33,*,6,4,30,7.50,0,66.7%,5.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,53,93%,0,0%,0,0%,
23,2018,2018-10-21,7,7,25.012,SFO,,LAR,L 10-39,*,8,5,98,19.60,1,62.5%,12.25,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,53,90%,0,0%,0,0%,
24,2018,2018-10-28,8,8,25.019,SFO,@,ARI,L 15-18,*,8,5,57,11.40,0,62.5%,7.13,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,60,91%,0,0%,0,0%,
25,2018,2018-11-01,9,9,25.023,SFO,,OAK,W 34-3,*,4,4,108,27.00,1,100.0%,27.00,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,33,60%,0,0%,0,0%,
26,2018,2018-11-12,10,10,25.034,SFO,,NYG,L 23-27,*,10,9,83,9.22,0,90.0%,8.30,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,71,97%,0,0%,0,0%,
27,2018,2018-11-25,11,12,25.047,SFO,@,TAM,L 9-27,*,13,6,48,8.00,0,46.2%,3.69,1,10,10.00,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,60,94%,0,0%,0,0%,
28,2018,2018-12-02,12,13,25.054,SFO,@,SEA,L 16-43,*,9,6,70,11.67,0,66.7%,7.78,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,67,88%,0,0%,0,0%,
29,2018,2018-12-09,13,14,25.061,SFO,,DEN,W 20-14,*,9,7,210,30.00,1,77.8%,23.33,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,66,92%,0,0%,1,4%,
30,2018,2018-12-16,14,15,25.068,SFO,,SEA,W 26-23,*,8,3,51,17.00,0,37.5%,6.38,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,59,95%,0,0%,0,0%,
31,2018,2018-12-23,15,16,25.075,SFO,,CHI,L 9-14,*,12,7,74,10.57,0,58.3%,6.17,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,54,98%,0,0%,0,0%,
32,2018,2018-12-30,16,17,25.082,SFO,@,LAR,L 32-48,*,14,9,149,16.56,1,64.3%,10.64,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,61,98%,0,0%,0,0%,
33,2019,2019-09-08,1,1,25.334,SFO,@,TAM,W 31-17,*,10,8,54,6.75,0,80.0%,5.40,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,61,91%,0,0%,0,0%,
34,2019,2019-09-15,2,2,25.341,SFO,@,CIN,W 41-17,*,3,3,54,18.00,0,100.0%,18.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,47,67%,0,0%,1,3%,
35,2019,2019-09-22,3,3,25.348,SFO,,PIT,W 24-20,*,8,6,57,9.50,0,75.0%,7.13,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,79,100%,0,0%,0,0%,
36,2019,2019-10-07,4,5,25.363,SFO,,CLE,W 31-3,*,8,6,70,11.67,1,75.0%,8.75,1,18,18.00,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,72,95%,0,0%,0,0%,
37,2019,2019-10-13,5,6,26.004,SFO,@,LAR,W 20-7,*,8,8,103,12.88,0,100.0%,12.88,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,64,83%,0,0%,0,0%,
38,2019,2019-10-20,6,7,26.011,SFO,@,WAS,W 9-0,*,5,3,38,12.67,0,60.0%,7.60,2,0,0.00,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,61,95%,0,0%,0,0%,
39,2019,2019-10-27,7,8,26.018,SFO,,CAR,W 51-13,*,7,6,86,14.33,0,85.7%,12.29,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,54,83%,0,0%,0,0%,
40,2019,2019-10-31,8,9,26.022,SFO,@,ARI,W 28-25,*,8,6,79,13.17,1,75.0%,9.88,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,49,70%,0,0%,0,0%,
41,2019,2019-11-11,,10,,SFO,,SEA,L 24-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
42,2019,2019-11-17,,11,,SFO,,ARI,W 36-26,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
43,2019,2019-11-24,11,12,26.046,SFO,,GNB,W 37-8,*,6,6,129,21.50,1,100.0%,21.50,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,38,79%,0,0%,0,0%,
44,2019,2019-12-01,12,13,26.053,SFO,@,BAL,L 17-20,*,4,2,17,8.50,0,50.0%,4.25,1,-3,-3.00,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,57,100%,0,0%,0,0%,
45,2019,2019-12-08,13,14,26.060,SFO,@,NOR,W 48-46,*,8,6,67,11.17,1,75.0%,8.38,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,59,92%,0,0%,0,0%,
46,2019,2019-12-15,14,15,26.067,SFO,,ATL,L 22-29,*,17,13,134,10.31,0,76.5%,7.88,0,0,,0,,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,61,95%,0,0%,0,0%,
47,2019,2019-12-21,15,16,26.073,SFO,,LAR,W 34-31,*,8,5,79,15.80,1,62.5%,9.88,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,55,96%,0,0%,0,0%,
48,2019,2019-12-29,16,17,26.081,SFO,@,SEA,W 26-21,*,7,7,86,12.29,0,100.0%,12.29,1,7,7.00,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,47,94%,0,0%,1,4%,
49,2020,2020-09-13,1,1,26.340,SFO,,ARI,L 20-24,*,5,4,44,11.00,0,80.0%,8.80,1,9,9.00,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,61,98%,0,0%,0,0%,
50,2020,2020-09-20,2,2,,SFO,@,NYJ,W 31-13,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
51,2020,2020-09-27,3,3,,SFO,@,NYG,W 36-9,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
52,2020,2020-10-04,4,4,26.361,SFO,,PHI,L 20-25,*,15,15,183,12.20,1,100.0%,12.20,1,8,8.00,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,72,99%,0,0%,0,0%,
53,2020,2020-10-11,5,5,27.002,SFO,,MIA,L 17-43,*,8,4,44,11.00,0,50.0%,5.50,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,64,100%,0,0%,0,0%,
54,2020,2020-10-18,6,6,27.009,SFO,,LAR,W 24-16,*,10,7,109,15.57,1,70.0%,10.90,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,71,97%,0,0%,1,4%,
55,2020,2020-10-25,7,7,27.016,SFO,@,NWE,W 33-6,*,7,5,55,11.00,0,71.4%,7.86,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,60,91%,0,0%,0,0%,
56,2020,2020-11-01,8,8,27.023,SFO,@,SEA,L 27-37,*,4,2,39,19.50,0,50.0%,9.75,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,46,66%,0,0%,0,0%,
57,2020,2020-11-05,9,9,,SFO,,GNB,L 17-34,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
58,2020,2020-11-15,10,10,,SFO,@,NOR,L 13-27,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
59,2020,2020-11-29,11,12,,SFO,@,LAR,W 23-20,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
60,2020,2020-12-07,12,13,,SFO,,BUF,L 24-34,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
61,2020,2020-12-13,13,14,,SFO,,WAS,L 15-23,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
62,2020,2020-12-20,14,15,,SFO,@,DAL,L 33-41,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
63,2020,2020-12-26,15,16,27.078,SFO,@,ARI,W 20-12,*,5,4,92,23.00,0,80.0%,18.40,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,28,50%,0,0%,0,0%,
64,2020,2021-01-03,16,17,27.086,SFO,,SEA,L 23-26,*,9,7,68,9.71,0,77.8%,7.56,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,41,62%,0,0%,0,0%,
65,2021,2021-09-12,1,1,27.338,SFO,@,DET,W 41-33,*,5,4,78,19.50,0,80.0%,15.60,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,52,95%,0,0%,2,6%,
66,2021,2021-09-19,2,2,27.345,SFO,@,PHI,W 17-11,*,4,4,17,4.25,0,100.0%,4.25,0,0,,0,,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,70,100%,0,0%,1,5%,
67,2021,2021-09-26,3,3,27.352,SFO,,GNB,L 28-30,*,9,7,92,13.14,0,77.8%,10.22,1,9,9.00,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70,100%,0,0%,0,0%,
68,2021,2021-10-03,4,4,27.359,SFO,,SEA,L 21-28,*,10,4,40,10.00,0,40.0%,4.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70,92%,0,0%,0,0%,
69,2021,2021-10-10,5,5,,SFO,@,ARI,L 10-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
70,2021,2021-10-24,6,7,,SFO,,IND,L 18-30,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
71,2021,2021-10-31,7,8,,SFO,@,CHI,W 33-22,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
72,2021,2021-11-07,8,9,28.029,SFO,,ARI,L 17-31,*,8,6,101,16.83,1,75.0%,12.63,0,0,,0,,1,6,0.0,0,0,0,0,0,1,1,0,0,0,0,43,73%,0,0%,0,0%,
73,2021,2021-11-15,9,10,28.037,SFO,,LAR,W 31-10,*,7,5,50,10.00,1,71.4%,7.14,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,52,76%,0,0%,1,4%,
74,2021,2021-11-21,10,11,28.043,SFO,@,JAX,W 30-10,*,4,4,34,8.50,1,100.0%,8.50,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,57,83%,0,0%,1,4%,
75,2021,2021-11-28,11,12,28.050,SFO,,MIN,W 34-26,*,2,1,13,13.00,0,50.0%,6.50,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,65,93%,0,0%,0,0%,
76,2021,2021-12-05,12,13,28.057,SFO,@,SEA,L 23-30,*,12,9,181,20.11,2,75.0%,15.08,1,5,5.00,0,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,54,93%,0,0%,0,0%,
77,2021,2021-12-12,13,14,28.064,SFO,@,CIN,W 26-23,*,15,13,151,11.62,1,86.7%,10.07,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,68,96%,0,0%,0,0%,
78,2021,2021-12-19,14,15,28.071,SFO,,ATL,W 31-13,*,6,6,93,15.50,0,100.0%,15.50,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,55,96%,0,0%,0,0%,
79,2021,2021-12-23,15,16,28.075,SFO,@,TEN,L 17-20,*,3,2,21,10.50,0,66.7%,7.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,59,100%,0,0%,0,0%,
80,2021,2022-01-02,16,17,28.085,SFO,,HOU,W 23-7,*,2,1,29,29.00,0,50.0%,14.50,1,6,6.00,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,59,95%,0,0%,0,0%,
81,2021,2022-01-09,17,18,28.092,SFO,@,LAR,W 27-24,*,7,5,10,2.00,0,71.4%,1.43,0,0,,0,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,66,94%,0,0%,0,0%,
82,2022,2022-09-11,1,1,,SFO,@,CHI,L 10-19,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
83,2022,2022-09-18,2,2,,SFO,,SEA,W 27-7,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
84,2022,2022-09-25,3,3,28.351,SFO,@,DEN,L 10-11,*,5,4,28,7.00,0,80.0%,5.60,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,51,91%,0,0%,0,0%,
85,2022,2022-10-03,4,4,28.359,SFO,,LAR,W 24-9,*,4,2,24,12.00,0,50.0%,6.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,47,94%,0,0%,0,0%,
86,2022,2022-10-09,5,5,29.000,SFO,@,CAR,W 37-15,*,6,5,47,9.40,0,83.3%,7.83,0,0,,0,,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,59,88%,0,0%,1,4%,
87,2022,2022-10-16,6,6,29.007,SFO,@,ATL,L 14-28,*,10,8,83,10.38,0,80.0%,8.30,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,59,98%,0,0%,0,0%,
88,2022,2022-10-23,7,7,29.014,SFO,,KAN,L 23-44,*,9,6,98,16.33,1,66.7%,10.89,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,70,89%,0,0%,0,0%,
89,2022,2022-10-30,8,8,29.021,SFO,@,LAR,W 31-14,*,5,3,39,13.00,1,60.0%,7.80,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,53,100%,0,0%,0,0%,
90,2022,2022-11-13,9,10,29.035,SFO,,LAC,W 22-16,*,2,1,21,21.00,0,50.0%,10.50,0,0,,0,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,71,100%,0,0%,0,0%,
91,2022,2022-11-21,10,11,29.043,SFO,@,ARI,W 38-10,*,6,4,84,21.00,2,66.7%,14.00,0,0,,0,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,43,74%,0,0%,0,0%,
92,2022,2022-11-27,11,12,29.049,SFO,,NOR,W 13-0,*,4,3,26,8.67,0,75.0%,6.50,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,68,97%,0,0%,0,0%,
93,2022,2022-12-04,12,13,29.056,SFO,,MIA,W 33-17,*,3,2,22,11.00,0,66.7%,7.33,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,81,96%,0,0%,0,0%,
94,2022,2022-12-11,13,14,29.063,SFO,,TAM,W 35-7,*,5,4,28,7.00,0,80.0%,5.60,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,50,79%,0,0%,0,0%,
95,2022,2022-12-15,14,15,29.067,SFO,@,SEA,W 21-13,*,5,4,93,23.25,2,80.0%,18.60,0,0,,0,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,54,84%,0,0%,1,4%,
96,2022,2022-12-24,15,16,29.076,SFO,,WAS,W 37-20,*,8,6,120,20.00,2,75.0%,15.00,0,0,,0,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,47,90%,0,0%,1,4%,
97,2022,2023-01-01,16,17,29.084,SFO,@,LVR,W 37-34,*,8,4,23,5.75,1,50.0%,2.88,0,0,,0,,1,6,0.0,1,0,1,0,0,0,0,0,0,0,0,62,93%,0,0%,0,0%,
98,2022,2023-01-08,17,18,29.091,SFO,,ARI,W 38-13,*,6,4,29,7.25,2,66.7%,4.83,0,0,,0,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,44,71%,0,0%,0,0%,
99,2023,2023-09-10,1,1,29.336,SFO,@,PIT,W 30-7,*,6,3,19,6.33,0,50.0%,3.17,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,47,69%,0,0%,0,0%,
100,2023,2023-09-17,2,2,29.343,SFO,@,LAR,W 30-23,*,3,3,30,10.00,0,100.0%,10.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,55,96%,0,0%,0,0%,
101,2023,2023-09-21,3,3,29.347,SFO,,NYG,W 30-12,*,9,7,90,12.86,0,77.8%,10.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,69,83%,0,0%,0,0%,
