Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Num,Pct,Num,Pct,Num,Pct,Status
1,2022,2022-09-11,1,1,23.065,CHI,,SFO,W 19-10,,,,,,,,9,16%,0,0%,0,0%,
2,2022,2022-09-18,2,2,,CHI,@,GNB,L 10-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
3,2022,2022-09-25,3,3,23.079,CHI,,HOU,W 23-20,,0.0,0,0,0,0,0,6,10%,0,0%,4,14%,
4,2022,2022-10-02,4,4,23.086,CHI,@,NYG,L 12-20,,,,,,,,1,2%,0,0%,0,0%,
5,2022,2022-10-09,5,5,,CHI,@,MIN,L 22-29,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
6,2022,2022-10-13,6,6,,CHI,,WAS,L 7-12,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,2022,2022-10-24,7,7,,CHI,@,NWE,W 33-14,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
8,2022,2022-10-30,8,8,,CHI,@,DAL,L 29-49,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
9,2022,2022-11-06,9,9,,CHI,,MIA,L 32-35,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
10,2022,2022-11-13,10,10,,CHI,,DET,L 30-31,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
11,2022,2022-11-20,11,11,,CHI,@,ATL,L 24-27,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
12,2022,2022-11-27,12,12,,CHI,@,NYJ,L 10-31,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
13,2022,2022-12-04,13,13,,CHI,,GNB,L 19-28,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
14,2022,2022-12-18,14,15,23.163,CHI,,PHI,L 20-25,,,,,,,,0,0%,0,0%,7,28%,
15,2022,2022-12-24,15,16,,CHI,,BUF,L 13-35,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
16,2022,2023-01-01,16,17,,CHI,@,DET,L 10-41,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
17,2022,2023-01-08,17,18,,CHI,,MIN,L 13-29,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
18,2023,2023-10-01,4,4,,SFO,,ARI,W 35-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
19,2023,2023-10-08,5,5,,SFO,,DAL,W 42-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
20,2023,2023-10-15,6,6,,SFO,@,CLE,L 17-19,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
21,2023,2023-10-23,7,7,,SFO,@,MIN,L 17-22,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
22,2023,2023-10-29,8,8,,SFO,,CIN,L 17-31,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
23,2023,2023-11-12,9,10,,SFO,@,JAX,W 34-3,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
24,2023,2023-11-19,10,11,,SFO,,TAM,W 27-14,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
25,2023,2023-11-23,11,12,,SFO,@,SEA,W 31-13,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
26,2023,2023-12-03,12,13,,SFO,@,PHI,W 42-19,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
27,2023,2023-12-10,13,14,,SFO,,SEA,W 28-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
28,2023,2023-12-17,14,15,,SFO,@,ARI,W 45-29,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
29,2023,2023-12-25,15,16,,SFO,,BAL,L 19-33,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
30,2023,2023-12-31,16,17,,SFO,@,WAS,W 27-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
31,2023,2024-01-07,17,18,,SFO,,LAR,L 20-21,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
32,2024,2024-09-09,1,1,25.063,SFO,,NYJ,W 32-19,,,,,,,,1,1%,0,0%,16,62%,
33,2024,2024-09-15,2,2,25.069,SFO,@,MIN,L 17-23,,0.0,1,0,1,0,0,1,1%,0,0%,13,57%,
34,2024,2024-09-22,3,3,25.076,SFO,@,LAR,L 24-27,,,,,,,,16,23%,0,0%,13,48%,
35,2024,2024-09-29,4,4,25.083,SFO,,NWE,W 30-13,,,,,,,,5,8%,0,0%,12,46%,
36,2024,2024-10-06,5,5,25.090,SFO,,ARI,L 23-24,,,,,,,,0,0%,0,0%,12,50%,
37,2024,2024-10-10,6,6,25.094,SFO,@,SEA,W 36-24,,,,,,,,1,2%,0,0%,17,57%,
38,2024,2024-10-20,7,7,25.104,SFO,,KAN,L 18-28,,,,,,,,1,2%,0,0%,12,50%,
39,2024,2024-10-27,8,8,25.111,SFO,,DAL,W 30-24,,,,,,,,2,3%,0,0%,15,50%,
40,2024,2024-11-10,9,10,25.125,SFO,@,TAM,W 23-20,,,,,,,,2,3%,0,0%,14,48%,
41,2024,2024-11-17,10,11,25.132,SFO,,SEA,L 17-20,,,,,,,,0,0%,0,0%,13,62%,
42,2024,2024-11-24,11,12,25.139,SFO,@,GNB,L 10-38,,,,,,,,1,2%,0,0%,9,36%,
