Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Num,Pct,Num,Pct,Num,Pct,Status
1,2021,2021-09-12,1,1,,LAR,,CHI,W 34-14,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
2,2021,2021-09-19,2,2,,LAR,@,IND,W 27-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
3,2021,2021-09-26,3,3,,LAR,,TAM,W 34-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
4,2021,2021-10-03,4,4,,LAR,,ARI,L 20-37,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
5,2021,2021-10-07,5,5,,LAR,@,SEA,W 26-17,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
6,2021,2021-10-17,6,6,,LAR,@,NYG,W 38-11,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,2021,2021-10-24,7,7,,LAR,,DET,W 28-19,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
8,2021,2021-10-31,8,8,21.085,LAR,@,HOU,W 38-22,,,,,,,,0,0%,10,16%,0,0%,
9,2021,2021-11-07,9,9,21.092,LAR,,TEN,L 16-28,,,,,,,,0,0%,3,5%,0,0%,
10,2021,2021-11-15,10,10,21.100,LAR,@,SFO,L 10-31,,,,,,,,0,0%,1,1%,5,22%,
11,2021,2021-11-28,11,12,21.113,LAR,@,GNB,L 28-36,,,,,,,,0,0%,1,1%,9,25%,
12,2021,2021-12-05,12,13,21.120,LAR,,JAX,W 37-7,,0.0,0,1,1,0,0,0,0%,5,8%,4,15%,
13,2021,2021-12-13,13,14,21.128,LAR,@,ARI,W 30-23,,,,,,,,0,0%,0,0%,5,19%,
14,2021,2021-12-21,14,15,21.136,LAR,,SEA,W 20-10,,,,,,,,0,0%,0,0%,6,25%,
15,2021,2021-12-26,15,16,21.141,LAR,@,MIN,W 30-23,,,,,,,,0,0%,1,2%,6,19%,
16,2021,2022-01-02,16,17,21.148,LAR,@,BAL,W 20-19,,,,,,,,0,0%,1,1%,7,31%,
17,2021,2022-01-09,17,18,21.155,LAR,,SFO,L 24-27,,,,,,,,0,0%,0,0%,5,18%,
18,2022,2022-09-08,1,1,,LAR,,BUF,L 10-31,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
19,2022,2022-09-18,2,2,,LAR,,ATL,W 31-27,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
20,2022,2022-09-25,3,3,,LAR,@,ARI,W 20-12,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
21,2022,2022-10-03,4,4,,LAR,@,SFO,L 9-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
22,2022,2022-10-09,5,5,,LAR,,DAL,L 10-22,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
