Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
63,2019,2019-12-22,15,16,25.092,KAN,@,CHI,W 26-3,,2,1,13,13.00,0,50.0%,6.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,35,51%,0,0%,3,15%,
64,2019,2019-12-29,16,17,25.099,KAN,,LAC,W 31-21,,2,1,24,24.00,1,50.0%,12.00,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,22,41%,0,0%,4,17%,
65,2020,2020-09-10,1,1,25.355,KAN,,HOU,W 34-20,*,6,3,20,6.67,0,50.0%,3.33,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,33,48%,0,0%,3,12%,
66,2020,2020-09-20,2,2,25.365,KAN,@,LAC,W 23-20,,4,3,28,9.33,0,75.0%,7.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,48,62%,0,0%,8,29%,
67,2020,2020-09-28,3,3,26.007,KAN,@,BAL,W 34-20,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,41,55%,0,0%,3,12%,
68,2020,2020-10-05,4,4,26.014,KAN,,NWE,W 26-10,,,,,,,0.0%,,,,,,,,,,,,,,0,0,,,,,,,0,,,0,0,0,23,41%,0,0%,0,0%,
69,2020,2020-10-11,5,5,26.020,KAN,,LVR,L 32-40,,4,2,2,1.00,0,50.0%,0.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,49,68%,0,0%,3,9%,
70,2020,2020-10-19,6,6,26.028,KAN,@,BUF,W 26-17,*,6,5,69,13.80,0,83.3%,11.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,69,95%,0,0%,5,20%,
71,2020,2020-10-25,7,7,26.034,KAN,@,DEN,W 43-16,*,1,1,4,4.00,0,100.0%,4.00,0,0,,0,1,21,21.00,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,34,67%,0,0%,4,13%,
72,2020,2020-11-01,8,8,26.041,KAN,,NYJ,W 35-9,*,5,4,63,15.75,1,80.0%,12.60,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,36,55%,0,0%,5,17%,
73,2020,2020-11-08,9,9,26.048,KAN,,CAR,W 33-31,*,3,3,34,11.33,1,100.0%,11.33,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,1,1,0,0,0,0,50,81%,0,0%,5,16%,
74,2020,2020-11-22,10,11,26.062,KAN,@,LVR,W 35-31,*,8,6,44,7.33,0,75.0%,5.50,0,0,,0,0,0,,0,1,0,0.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,63,81%,0,0%,2,8%,
75,2020,2020-11-29,11,12,26.069,KAN,@,TAM,W 27-24,*,6,5,36,7.20,0,83.3%,6.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,57,72%,0,0%,1,3%,
76,2020,2020-12-06,12,13,26.076,KAN,,DEN,W 22-16,*,2,2,39,19.50,0,100.0%,19.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,37,58%,0,0%,0,0%,
77,2020,2020-12-13,13,14,26.083,KAN,@,MIA,W 33-27,,1,1,13,13.00,0,100.0%,13.00,0,0,,0,1,0,0.00,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,33,53%,0,0%,4,12%,
78,2020,2020-12-20,14,15,26.090,KAN,@,NOR,W 32-29,,3,2,27,13.50,0,66.7%,9.00,0,0,,0,0,0,,0,1,-13,-13.00,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,50,51%,0,0%,2,6%,
79,2020,2020-12-27,15,16,26.097,KAN,,ATL,W 17-14,,2,2,29,14.50,1,100.0%,14.50,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,41,61%,0,0%,0,0%,
80,2020,2021-01-03,16,17,26.104,KAN,,LAC,L 21-38,*,7,6,58,9.67,0,85.7%,8.29,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,47,89%,0,0%,1,5%,
81,2021,2021-09-12,1,1,26.356,KAN,,CLE,W 33-29,*,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,48,74%,0,0%,0,0%,
82,2021,2021-09-19,2,2,26.363,KAN,@,BAL,L 35-36,*,4,3,46,15.33,1,75.0%,11.50,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,30,59%,0,0%,0,0%,
83,2021,2021-09-26,3,3,27.005,KAN,,LAC,L 24-30,*,2,2,17,8.50,0,100.0%,8.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,57,72%,0,0%,0,0%,
84,2021,2021-10-03,4,4,27.012,KAN,@,PHI,W 42-30,*,,,,,,0.0%,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,45,67%,0,0%,1,4%,
85,2021,2021-10-10,5,5,27.019,KAN,,BUF,L 20-38,*,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,65,76%,0,0%,0,0%,
86,2021,2021-10-17,6,6,27.026,KAN,@,WAS,W 31-13,*,6,3,46,15.33,1,50.0%,7.67,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,57,70%,0,0%,0,0%,
87,2021,2021-10-24,7,7,27.033,KAN,@,TEN,L 3-27,,4,1,7,7.00,0,25.0%,1.75,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,57,79%,0,0%,0,0%,
88,2021,2021-11-01,8,8,27.041,KAN,,NYG,W 20-17,*,1,1,18,18.00,0,100.0%,18.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,33,41%,0,0%,0,0%,
89,2021,2021-11-07,9,9,27.047,KAN,,GNB,W 13-7,,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,14,22%,0,0%,1,5%,
90,2021,2021-11-14,10,10,27.054,KAN,@,LVR,W 41-14,,4,3,23,7.67,0,75.0%,5.75,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,26,34%,0,0%,0,0%,
91,2021,2021-11-21,11,11,27.061,KAN,,DAL,W 19-9,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,28,41%,0,0%,1,4%,
92,2021,2021-12-05,12,13,27.075,KAN,,DEN,W 22-9,,2,2,21,10.50,0,100.0%,10.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,31,54%,0,0%,6,27%,
93,2021,2021-12-12,13,14,27.082,KAN,,LVR,W 48-9,,,,,,,0.0%,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,30,45%,0,0%,0,0%,
94,2021,2021-12-16,14,15,27.086,KAN,@,LAC,W 34-28,*,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,49,68%,0,0%,0,0%,
95,2021,2021-12-26,15,16,27.096,KAN,,PIT,W 36-10,*,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,46,67%,0,0%,3,12%,
96,2021,2022-01-02,16,17,27.103,KAN,@,CIN,L 31-34,*,2,2,33,16.50,1,100.0%,16.50,0,0,,0,0,0,,0,1,3,3.00,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,39,64%,0,0%,1,3%,
97,2021,2022-01-08,17,18,27.109,KAN,@,DEN,W 28-24,,6,3,19,6.33,0,50.0%,3.17,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,41,53%,0,0%,0,0%,
98,2022,2022-09-11,1,1,27.355,BAL,@,NYJ,W 24-9,,4,2,19,9.50,0,50.0%,4.75,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,25,45%,0,0%,1,4%,
99,2022,2022-09-18,2,2,27.362,BAL,,MIA,L 38-42,,2,1,12,12.00,1,50.0%,6.00,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,23,39%,0,0%,0,0%,
100,2022,2022-09-25,3,3,28.004,BAL,@,NWE,W 37-26,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,22,37%,0,0%,0,0%,
101,2022,2022-10-02,4,4,28.011,BAL,,BUF,L 20-23,,3,2,10,5.00,0,66.7%,3.33,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,39,56%,0,0%,0,0%,
102,2022,2022-10-09,5,5,28.018,BAL,,CIN,W 19-17,,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,49,75%,0,0%,0,0%,
103,2022,2022-10-16,6,6,28.025,BAL,@,NYG,L 20-24,*,5,3,27,9.00,0,60.0%,5.40,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,45,76%,0,0%,0,0%,
104,2022,2022-10-23,7,7,28.032,BAL,,CLE,W 23-20,,,,,,,0.0%,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,15,23%,0,0%,0,0%,
105,2022,2022-10-27,8,8,28.036,BAL,@,TAM,W 27-22,,8,6,64,10.67,0,75.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,48,63%,0,0%,1,3%,
106,2022,2022-11-07,9,9,28.047,BAL,@,NOR,W 27-13,,4,1,12,12.00,0,25.0%,3.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,34,50%,0,0%,1,4%,
107,2022,2022-11-20,10,11,28.060,BAL,,CAR,W 13-3,*,9,9,128,14.22,0,100.0%,14.22,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,54,78%,0,0%,0,0%,
108,2022,2022-11-27,11,12,28.067,BAL,@,JAX,L 27-28,*,4,1,17,17.00,0,25.0%,4.25,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,43,60%,0,0%,0,0%,
109,2022,2022-12-04,12,13,28.074,BAL,,DEN,W 10-9,,8,7,41,5.86,0,87.5%,5.13,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,55,76%,0,0%,0,0%,
110,2022,2022-12-11,13,14,28.081,BAL,@,PIT,W 16-14,,6,5,52,10.40,0,83.3%,8.67,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,37,61%,0,0%,1,5%,
111,2022,2022-12-17,14,15,28.087,BAL,@,CLE,L 3-13,*,6,6,29,4.83,0,100.0%,4.83,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,1,0,1,0,0,2,1,0,0,0,0,40,63%,0,0%,0,0%,
