Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2017,2017-09-10,,1,,SFO,,CAR,L 3-23,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
2,2017,2017-09-17,,2,,SFO,@,SEA,L 9-12,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
3,2017,2017-09-21,,3,,SFO,,LAR,L 39-41,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
4,2017,2017-10-01,,4,,SFO,@,ARI,L 15-18,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
5,2017,2017-10-08,5,5,22.201,SFO,@,IND,L 23-26,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,6,8%,5,15%,
6,2017,2017-10-15,6,6,22.208,SFO,@,WAS,L 24-26,,0,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,34,46%,16,53%,
7,2017,2017-10-22,7,7,22.215,SFO,,DAL,L 10-40,,0,0,0.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,35,47%,15,62%,
8,2017,2017-10-29,8,8,22.222,SFO,@,PHI,L 10-33,*,0,0,0.0,3,0,3,0,0,1,19,0,1,0,0,0,0,0,0,0,0%,69,99%,11,34%,
9,2017,2017-11-05,9,9,22.229,SFO,,ARI,L 10-20,*,0,0,0.0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,77,100%,5,17%,
10,2017,2017-11-12,10,10,22.236,SFO,,NYG,W 31-21,*,0,0,0.0,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,66,100%,7,29%,
11,2017,2017-11-26,11,12,22.250,SFO,,SEA,L 13-24,*,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,65,96%,11,35%,
12,2017,2017-12-03,12,13,22.257,SFO,@,CHI,W 15-14,*,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,37,100%,7,30%,
13,2017,2017-12-10,13,14,22.264,SFO,@,HOU,W 26-16,*,0,0,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,56,84%,9,29%,
14,2017,2017-12-17,14,15,22.271,SFO,,TEN,W 25-23,*,0,0,0.0,4,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,63,100%,7,25%,
15,2017,2017-12-24,15,16,22.278,SFO,,JAX,W 44-33,*,0,0,0.0,2,1,3,0,0,1,23,0,2,0,0,0,0,0,0,0,0%,87,100%,7,22%,
16,2017,2017-12-31,16,17,22.285,SFO,@,LAR,W 34-13,*,0,0,0.0,4,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0%,65,100%,11,38%,
17,2018,2018-09-09,1,1,23.172,SFO,@,MIN,L 16-24,*,0,0,0.0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0%,71,100%,6,21%,
18,2018,2018-09-16,2,2,23.179,SFO,,DET,W 30-27,*,0,0,0.0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,64,83%,12,35%,
19,2018,2018-09-23,3,3,23.186,SFO,@,KAN,L 27-38,,0,0,0.0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,40,53%,12,43%,
20,2018,2018-09-30,4,4,23.193,SFO,@,LAC,L 27-29,*,0,0,0.0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,51,75%,2,6%,
21,2018,2018-10-07,5,5,23.200,SFO,,ARI,L 18-28,*,0,0,0.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,29,57%,11,41%,
22,2018,2018-10-15,6,6,23.208,SFO,@,GNB,L 30-33,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,9,27%,
23,2018,2018-10-21,7,7,23.214,SFO,,LAR,L 10-39,*,0,0,0.0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,57,93%,8,27%,
24,2018,2018-10-28,8,8,23.221,SFO,@,ARI,L 15-18,*,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,65,98%,7,27%,
25,2018,2018-11-01,9,9,23.225,SFO,,OAK,W 34-3,*,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,57,100%,8,30%,
26,2018,2018-11-12,10,10,23.236,SFO,,NYG,L 23-27,*,0,0,0.0,2,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,59,100%,7,23%,
27,2018,2018-11-25,11,12,23.249,SFO,@,TAM,L 9-27,*,0,0,0.0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,72,99%,9,32%,
28,2018,2018-12-02,12,13,23.256,SFO,@,SEA,L 16-43,*,0,0,0.0,4,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,57,98%,13,43%,
29,2018,2018-12-09,13,14,23.263,SFO,,DEN,W 20-14,*,0,0,0.0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,72,97%,8,31%,
30,2018,2018-12-16,14,15,23.270,SFO,,SEA,W 26-23,*,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,6,8%,0,0%,
31,2018,2018-12-23,,16,,SFO,,CHI,L 9-14,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
32,2018,2018-12-30,,17,,SFO,@,LAR,L 32-48,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
33,2019,2019-09-08,1,1,24.171,SFO,@,TAM,W 31-17,*,1,6,0.0,2,0,2,0,0,1,25,1,3,0,0,0,0,0,0,0,0%,69,100%,7,28%,
34,2019,2019-09-15,2,2,24.178,SFO,@,CIN,W 41-17,*,0,0,0.0,3,2,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0%,68,99%,9,29%,
35,2019,2019-09-22,3,3,24.185,SFO,,PIT,W 24-20,*,0,0,0.0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,43,81%,5,19%,
36,2019,2019-10-07,,5,,SFO,,CLE,W 31-3,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
37,2019,2019-10-13,,6,,SFO,@,LAR,W 20-7,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
38,2019,2019-10-20,,7,,SFO,@,WAS,W 9-0,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
39,2019,2019-10-27,,8,,SFO,,CAR,W 51-13,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
40,2019,2019-10-31,,9,,SFO,@,ARI,W 28-25,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
41,2019,2019-11-11,,10,,SFO,,SEA,L 24-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
42,2019,2019-11-17,10,11,24.241,SFO,,ARI,W 36-26,,0,0,,,,,,,,,,,0,,,0,0,0,0,0%,6,9%,14,54%,
43,2019,2019-11-24,11,12,24.248,SFO,,GNB,W 37-8,,0,0,,,,,,,,,,,0,,,0,0,0,0,0%,49,62%,0,0%,
44,2019,2019-12-01,12,13,24.255,SFO,@,BAL,L 17-20,*,0,0,0.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,64,98%,0,0%,
