Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2022,2022-09-08,1,1,24.211,LAR,,BUF,L 10-31,,0,0,,,,,,,,,,,,,,,,,0,0%,0,0%,13,68%,
2,2022,2022-09-18,2,2,24.221,LAR,,ATL,W 31-27,,0,0,1.0,1,1,2,1,1,1,51,0,1,0,0,0,0,0,0,0,0%,23,38%,9,39%,
3,2022,2022-09-25,3,3,,LAR,@,ARI,W 20-12,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
4,2022,2022-10-03,4,4,,LAR,@,SFO,L 9-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
5,2022,2022-10-09,5,5,,LAR,,DAL,L 10-22,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
6,2022,2022-10-16,6,6,,LAR,,CAR,W 24-10,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,2022,2022-10-30,7,8,24.263,LAR,,SFO,L 14-31,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,11,46%,
8,2022,2022-11-06,8,9,24.270,LAR,@,TAM,L 13-16,,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,22,67%,
9,2022,2022-11-13,9,10,24.277,LAR,,ARI,L 17-27,,0,0,,,,,,,,,,,,,,,,,0,0%,0,0%,16,57%,
10,2022,2022-11-20,10,11,24.284,LAR,@,NOR,L 20-27,,0,0,,,,,,,,,,,,,,,,,0,0%,0,0%,11,35%,
11,2022,2022-11-27,11,12,24.291,LAR,@,KAN,L 10-26,,0,0,,,,,,,,,,,,,,,,,0,0%,0,0%,3,13%,
12,2022,2022-12-04,12,13,24.298,LAR,,SEA,L 23-27,,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,27,40%,11,41%,
13,2022,2022-12-08,13,14,24.302,LAR,,LVR,W 17-16,,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,37,62%,2,8%,
14,2022,2022-12-19,14,15,24.313,LAR,@,GNB,L 12-24,*,0,0,0.0,2,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,46,65%,0,0%,
15,2022,2022-12-25,15,16,24.319,LAR,,DEN,W 51-14,,1,6,0.0,1,0,1,0,0,2,100,1,2,0,0,0,0,0,0,0,0%,51,76%,9,35%,
16,2022,2023-01-01,16,17,24.326,LAR,@,LAC,L 10-31,,0,0,0.0,6,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,48,75%,0,0%,
