Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Num,Pct,Num,Pct,Num,Pct,Status
1,2023,2023-09-10,1,1,23.243,LAR,@,SEA,W 30-13,,,,,,,,0,0%,4,8%,20,71%,
2,2023,2023-09-17,2,2,23.250,LAR,,SFO,L 23-30,,0.0,1,0,1,0,0,0,0%,0,0%,22,79%,
3,2023,2023-09-25,3,3,23.258,LAR,@,CIN,L 16-19,,0.0,2,0,2,0,0,0,0%,0,0%,23,74%,
4,2023,2023-10-01,4,4,23.264,LAR,@,IND,W 29-23,,,,,,,,0,0%,1,2%,20,74%,
5,2023,2023-10-08,5,5,23.271,LAR,,PHI,L 14-23,,,,,,,,0,0%,0,0%,17,85%,
6,2023,2023-10-15,6,6,23.278,LAR,,ARI,W 26-9,,0.0,2,0,2,0,0,0,0%,8,11%,21,78%,
7,2023,2023-10-22,7,7,23.285,LAR,,PIT,L 17-24,,0.0,0,1,1,0,0,0,0%,0,0%,22,85%,
8,2023,2023-10-29,8,8,23.292,LAR,@,DAL,L 20-43,,0.0,1,0,1,0,0,0,0%,0,0%,28,93%,
9,2023,2023-11-05,9,9,23.299,LAR,@,GNB,L 3-20,,,,,,,,0,0%,0,0%,21,91%,
10,2023,2023-11-19,10,11,23.313,LAR,,SEA,W 17-16,,,,,,,,0,0%,0,0%,23,88%,
11,2023,2023-11-26,11,12,23.320,LAR,@,ARI,W 37-14,,0.0,4,0,4,0,0,0,0%,24,34%,21,75%,
12,2023,2023-12-03,12,13,23.327,LAR,,CLE,W 36-19,,0.0,0,1,1,0,0,0,0%,0,0%,25,76%,
13,2023,2023-12-10,13,14,23.334,LAR,@,BAL,L 31-37,,0.0,1,0,1,0,0,0,0%,0,0%,32,86%,
14,2023,2023-12-17,14,15,23.341,LAR,,WAS,W 28-20,,,,,,,,0,0%,0,0%,6,22%,
15,2023,2023-12-21,15,16,,LAR,,NOR,W 30-22,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
16,2023,2023-12-31,16,17,,LAR,@,NYG,W 26-25,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
17,2023,2024-01-07,17,18,23.362,LAR,@,SFO,W 21-20,,,,,,,,0,0%,8,13%,17,89%,
18,2024,2024-09-08,1,1,,LAR,@,DET,L 20-26,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
19,2024,2024-09-15,2,2,,LAR,@,ARI,L 10-41,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
20,2024,2024-09-22,3,3,,LAR,,SFO,W 27-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
21,2024,2024-09-29,4,4,,LAR,@,CHI,L 18-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
22,2024,2024-10-06,5,5,,LAR,,GNB,L 19-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
23,2024,2024-10-20,6,7,,LAR,,LVR,W 20-15,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
24,2024,2024-10-24,7,8,,LAR,,MIN,W 30-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
25,2024,2024-11-03,8,9,,LAR,@,SEA,W 26-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
26,2024,2024-11-11,9,10,,LAR,,MIA,L 15-23,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
27,2024,2024-11-17,10,11,,LAR,@,NWE,W 28-22,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
28,2024,2024-11-24,11,12,,LAR,,PHI,L 20-37,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
