Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Num,Pct,Num,Pct,Num,Pct,Status
1,2020,2020-09-13,1,1,23.240,DAL,@,LAR,L 17-20,,,,,,,,,,,,0,0%,6,8%,0,0%,
2,2020,2020-09-20,2,2,23.247,DAL,,ATL,W 40-39,,,,,,,,,,,,0,0%,14,19%,0,0%,
3,2020,2020-09-27,3,3,,DAL,@,SEA,L 31-38,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
4,2020,2020-10-04,4,4,,DAL,,CLE,L 38-49,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
5,2020,2020-10-11,5,5,23.268,DAL,,NYG,W 37-34,,0.0,1,0,1,0,1,0,0,0,0,0,0%,22,32%,3,9%,
6,2020,2020-10-19,6,6,23.276,DAL,,ARI,L 10-38,,0.0,1,1,2,0,0,0,0,0,0,0,0%,23,37%,0,0%,
7,2020,2020-10-25,7,7,23.282,DAL,@,WAS,L 3-25,*,0.0,1,3,4,1,0,0,0,0,0,0,0%,38,55%,0,0%,
8,2020,2020-11-01,8,8,23.289,DAL,@,PHI,L 9-23,,,,,,,,,,,,0,0%,17,27%,0,0%,
9,2020,2020-11-08,9,9,23.296,DAL,,PIT,L 19-24,*,0.0,1,2,3,1,1,0,0,0,0,0,0%,36,52%,0,0%,
10,2020,2020-11-22,10,11,23.310,DAL,@,MIN,W 31-28,*,0.0,0,1,1,0,0,0,0,0,0,0,0%,38,58%,0,0%,
11,2020,2020-11-26,11,12,23.314,DAL,,WAS,L 16-41,*,0.0,0,1,1,0,0,0,0,0,0,0,0%,35,51%,0,0%,
12,2020,2020-12-08,12,13,23.326,DAL,@,BAL,L 17-34,*,0.0,2,2,4,0,0,0,0,0,0,0,0%,36,65%,0,0%,
13,2020,2020-12-13,13,14,23.331,DAL,@,CIN,W 30-7,*,0.0,1,0,1,0,0,0,0,0,0,0,0%,37,51%,0,0%,
14,2020,2020-12-20,14,15,23.338,DAL,,SFO,W 41-33,*,0.0,2,3,5,1,1,0,0,0,1,0,0%,41,49%,0,0%,
15,2020,2020-12-27,15,16,23.345,DAL,,PHI,W 37-17,*,0.5,1,1,2,1,1,0,0,0,0,0,0%,31,42%,0,0%,
16,2020,2021-01-03,16,17,23.352,DAL,@,NYG,L 19-23,*,0.0,1,3,4,0,0,0,0,0,0,0,0%,42,72%,0,0%,
17,2021,2021-09-09,1,1,,DAL,@,TAM,L 29-31,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
18,2021,2021-09-19,2,2,,DAL,@,LAC,W 20-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
19,2021,2021-09-27,3,3,,DAL,,PHI,W 41-21,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
20,2021,2021-10-03,4,4,,DAL,,CAR,W 36-28,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
21,2021,2021-10-10,5,5,,DAL,,NYG,W 44-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
22,2021,2021-10-17,6,6,,DAL,@,NWE,W 35-29,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
23,2021,2021-10-31,7,8,,DAL,@,MIN,W 20-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
24,2021,2021-11-07,8,9,,DAL,,DEN,L 16-30,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
25,2021,2021-11-14,9,10,,DAL,,ATL,W 43-3,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
26,2021,2021-11-21,10,11,,DAL,@,KAN,L 9-19,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
27,2021,2021-11-25,11,12,,DAL,,LVR,L 33-36,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
28,2021,2021-12-02,12,13,,DAL,@,NOR,W 27-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
29,2021,2021-12-12,13,14,24.329,DAL,@,WAS,W 27-20,,1.0,1,1,2,1,1,0,0,0,0,0,0%,30,44%,0,0%,
30,2021,2021-12-19,14,15,24.336,DAL,@,NYG,W 21-6,*,0.5,1,3,4,0,1,0,0,0,0,0,0%,38,60%,0,0%,
31,2021,2021-12-26,15,16,24.343,DAL,,WAS,W 56-14,*,,,,,,,,,,,0,0%,24,40%,0,0%,
