Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Num,Pct,Num,Pct,Num,Pct,Status
1,2021,2021-09-12,1,1,,KAN,,CLE,W 33-29,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
2,2021,2021-09-19,2,2,,KAN,@,BAL,L 35-36,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
3,2021,2021-09-26,3,3,,KAN,,LAC,L 24-30,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
4,2021,2021-10-03,4,4,,KAN,@,PHI,W 42-30,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
5,2021,2021-10-10,5,5,,KAN,,BUF,L 20-38,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
6,2021,2021-10-17,6,6,,KAN,@,WAS,W 31-13,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
7,2021,2021-10-24,7,7,24.267,KAN,@,TEN,L 3-27,,0.0,1,0,1,0,0,0,0,0,0,0,0%,0,0%,10,53%,
8,2021,2021-11-01,8,8,,KAN,,NYG,W 20-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
9,2021,2021-11-07,9,9,24.281,LAR,,TEN,L 16-28,,,,,,,,,,,,0,0%,0,0%,23,85%,
10,2021,2021-11-15,10,10,24.289,LAR,@,SFO,L 10-31,,,,,,,,,,,,0,0%,0,0%,20,87%,
11,2021,2021-11-28,11,12,24.302,LAR,@,GNB,L 28-36,,,,,,,,,,,,0,0%,0,0%,32,89%,
12,2021,2021-12-05,12,13,24.309,LAR,,JAX,W 37-7,,0.0,1,0,1,0,0,0,0,0,0,0,0%,0,0%,19,73%,
13,2021,2021-12-13,13,14,24.317,LAR,@,ARI,W 30-23,,,,,,,,,,,,0,0%,0,0%,21,78%,
14,2021,2021-12-21,14,15,24.325,LAR,,SEA,W 20-10,,0.0,1,0,1,0,0,0,0,0,0,0,0%,0,0%,14,59%,
15,2021,2021-12-26,15,16,24.330,LAR,@,MIN,W 30-23,,,,,,,,,,,,0,0%,0,0%,18,58%,
16,2021,2022-01-02,16,17,,LAR,@,BAL,W 20-19,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
17,2021,2022-01-02,16,17,24.337,LAR,@,BAL,W 20-19,,,,,,,,,,,,0,0%,0,0%,13,57%,
18,2021,2022-01-09,17,18,24.344,LAR,,SFO,L 24-27,,,,,,,,,,,,0,0%,0,0%,19,68%,
19,2022,2022-09-08,1,1,25.221,LAR,,BUF,L 10-31,,,,,,,,,,,,0,0%,0,0%,17,89%,
20,2022,2022-09-18,2,2,25.231,LAR,,ATL,W 31-27,,0.0,0,1,1,0,0,0,0,0,0,1,2%,0,0%,18,78%,
21,2022,2022-09-25,3,3,25.238,LAR,@,ARI,W 20-12,,0.0,1,0,1,0,0,0,0,0,0,0,0%,0,0%,21,84%,
22,2022,2022-10-03,4,4,25.246,LAR,@,SFO,L 9-24,,,,,,,,,,,,0,0%,0,0%,22,88%,
23,2022,2022-10-09,5,5,25.252,LAR,,DAL,L 10-22,,,,,,,,,,,,0,0%,0,0%,27,90%,
24,2022,2022-10-16,6,6,25.259,LAR,,CAR,W 24-10,,0.0,0,1,1,0,0,0,0,0,0,0,0%,0,0%,22,85%,
25,2022,2022-10-30,7,8,25.273,LAR,,SFO,L 14-31,,0.0,1,1,2,0,0,0,0,0,0,0,0%,0,0%,22,92%,
26,2022,2022-11-06,8,9,25.280,LAR,@,TAM,L 13-16,,,,,,,,,,,,0,0%,0,0%,30,91%,
