Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2020,2020-09-13,1,1,21.166,WAS,,PHI,W 27-17,,0,0,0.0,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0%,22,32%,18,55%,
2,2020,2020-09-20,2,2,21.173,WAS,@,ARI,L 15-30,,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,32,42%,9,32%,
3,2020,2020-09-27,3,3,21.180,WAS,@,CLE,L 20-34,,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,14,22%,20,71%,
4,2020,2020-10-04,4,4,21.187,WAS,,BAL,L 17-31,*,0,0,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,24,42%,17,63%,
5,2020,2020-10-11,5,5,21.194,WAS,,LAR,L 10-30,*,0,0,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,36,53%,10,32%,
6,2020,2020-10-18,6,6,21.201,WAS,@,NYG,L 19-20,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,2,4%,14,64%,
7,2020,2020-10-25,7,7,21.208,WAS,,DAL,W 25-3,,0,0,0.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,39,68%,10,50%,
8,2020,2020-11-08,8,9,21.222,WAS,,NYG,L 20-23,*,0,0,1.0,6,5,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0%,77,100%,5,19%,
9,2020,2020-11-15,9,10,21.229,WAS,@,DET,L 27-30,*,0,0,1.0,6,3,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,59,100%,6,19%,
10,2020,2020-11-22,10,11,21.236,WAS,,CIN,W 20-9,*,0,0,0.0,5,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,68,100%,3,11%,
11,2020,2020-11-26,11,12,21.240,WAS,@,DAL,W 41-16,*,0,0,0.0,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,59,100%,4,14%,
12,2020,2020-12-07,12,13,21.251,WAS,@,PIT,W 23-17,*,0,0,0.0,7,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,61,86%,3,9%,
13,2020,2020-12-13,13,14,21.257,WAS,@,SFO,W 23-15,*,1,6,0.0,7,0,7,0,1,1,76,1,2,0,0,0,0,0,0,0,0%,81,100%,1,3%,
14,2020,2020-12-20,14,15,21.264,WAS,,SEA,L 15-20,*,0,0,0.0,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,57,100%,4,17%,
15,2020,2020-12-27,15,16,21.271,WAS,,CAR,L 13-20,*,0,0,0.0,6,2,8,0,0,1,12,0,1,0,0,0,0,0,0,0,0%,64,95%,3,14%,
16,2020,2021-01-03,16,17,21.278,WAS,@,PHI,W 20-14,*,0,0,0.0,3,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0%,68,100%,2,8%,
17,2021,2021-09-12,1,1,22.165,WAS,,LAC,L 16-20,*,0,0,0.0,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,37,46%,2,9%,
18,2021,2021-09-16,2,2,22.169,WAS,,NYG,W 30-29,*,0,0,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,51,74%,2,6%,
19,2021,2021-09-26,3,3,22.179,WAS,@,BUF,L 21-43,,0,0,0.0,4,5,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,62,78%,2,7%,
20,2021,2021-10-03,4,4,22.186,WAS,@,ATL,W 34-30,*,0,0,0.0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,60,79%,5,19%,
21,2021,2021-10-10,5,5,22.193,WAS,,NOR,L 22-33,*,0,0,0.0,1,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0%,50,89%,13,45%,
22,2021,2021-10-17,6,6,22.200,WAS,,KAN,L 13-31,*,0,0,0.0,7,2,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0%,82,100%,6,24%,
23,2021,2021-10-24,7,7,22.207,WAS,@,GNB,L 10-24,*,0,0,0.0,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,56,100%,6,32%,
24,2021,2021-10-31,8,8,22.214,WAS,@,DEN,L 10-17,*,0,0,0.0,5,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,50,94%,5,26%,
25,2021,2021-11-14,9,10,22.228,WAS,,TAM,W 29-19,*,0,0,0.0,4,4,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,44,92%,7,28%,
26,2021,2021-11-21,10,11,22.235,WAS,@,CAR,W 27-21,*,0,0,0.0,7,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,46,90%,0,0%,
27,2021,2021-11-29,11,12,22.243,WAS,,SEA,W 17-15,*,0,0,1.0,4,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,47,100%,0,0%,
28,2021,2021-12-05,12,13,22.249,WAS,@,LVR,W 17-15,*,0,0,0.0,3,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,59,100%,0,0%,
29,2021,2021-12-12,13,14,22.256,WAS,,DAL,L 20-27,,0,0,0.0,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,71,84%,0,0%,
30,2021,2021-12-21,14,15,,WAS,@,PHI,L 17-27,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
31,2021,2021-12-26,15,16,22.270,WAS,@,DAL,L 14-56,*,0,0,0.0,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,73,100%,0,0%,
32,2021,2022-01-02,16,17,22.277,WAS,,PHI,L 16-20,*,0,0,0.0,6,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,61,100%,0,0%,
33,2021,2022-01-09,17,18,22.284,WAS,@,NYG,W 22-7,*,0,0,0.0,1,2,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0%,29,48%,0,0%,
34,2022,2022-09-11,1,1,,WAS,,JAX,W 28-22,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
35,2022,2022-09-18,2,2,,WAS,@,DET,L 27-36,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
