Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Num,Pct,Num,Pct,Num,Pct,Status
1.0,2024.0,2024-09-08,1.0,1.0,,LAR,@,DET,L 20-26,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
2.0,2024.0,2024-09-15,2.0,2.0,,LAR,@,ARI,L 10-41,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
3.0,2024.0,2024-09-22,3.0,3.0,,LAR,,SFO,W 27-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
4.0,2024.0,2024-09-29,4.0,4.0,,LAR,@,CHI,L 18-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
5.0,2024.0,2024-10-06,5.0,5.0,,LAR,,GNB,L 19-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
6.0,2024.0,2024-10-20,6.0,7.0,24.006,LAR,,LVR,W 20-15,,0.0,1,0,1,0,0,0,0%,9,11%,2,7%,
7.0,2024.0,2024-10-24,7.0,8.0,24.01,LAR,,MIN,W 30-20,,,,,,,,0,0%,0,0%,13,52%,
8.0,2024.0,2024-11-03,8.0,9.0,,LAR,@,SEA,W 26-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
9.0,2024.0,2024-11-11,9.0,10.0,24.028,LAR,,MIA,L 15-23,,,,,,,,0,0%,3,6%,7,25%,
10.0,2024.0,2024-11-17,10.0,11.0,24.034,LAR,@,NWE,W 28-22,,0.0,1,0,1,0,0,0,0%,6,8%,6,22%,
11.0,2024.0,2024-11-24,11.0,12.0,,LAR,,PHI,L 20-37,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
