Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
13,2018,2018-12-23,15,16,25.257,HOU,@,PHI,L 30-32,,7,6,61,10.17,0,85.7%,8.71,0,0,,0,5,122,24.40,0,1,8,8.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,49,75%,0,0%,8,29%,
14,2018,2018-12-30,16,17,25.264,HOU,,JAX,W 20-3,*,5,4,33,8.25,0,80.0%,6.60,0,0,,0,0,0,,0,6,56,9.33,0,0,0,0.0,0,0,0,,,1,1,0,0,0,0,56,73%,0,0%,11,38%,
15,2019,2019-09-09,1,1,26.152,HOU,@,NOR,L 28-30,*,1,1,-1,-1.00,0,100.0%,-1.00,0,0,,0,1,12,12.00,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,27,42%,0,0%,8,27%,
16,2019,2019-09-15,2,2,26.158,HOU,,JAX,W 13-12,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,5,5.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,2%,0,0%,10,40%,
17,2019,2019-09-22,3,3,26.165,HOU,@,LAC,W 27-20,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,34,17.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,2%,0,0%,9,33%,
18,2019,2019-09-29,4,4,26.172,HOU,,CAR,L 10-16,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,18,18.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1%,0,0%,10,40%,
19,2019,2019-10-06,5,5,26.179,HOU,,ATL,W 53-32,,0,0,0,,0,0.0%,,0,0,,0,1,22,22.00,0,4,22,5.50,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0%,0,0%,11,31%,
20,2019,2019-10-13,6,6,26.186,HOU,@,KAN,W 31-24,,0,0,0,,0,0.0%,,0,0,,0,1,20,20.00,0,1,10,10.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,7,31%,
21,2019,2019-10-20,7,7,26.193,HOU,@,IND,L 23-30,,0,0,0,,0,0.0%,,0,0,,0,3,63,21.00,0,1,3,3.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,9,32%,
22,2019,2019-10-27,8,8,26.200,HOU,,OAK,W 27-24,,3,1,46,46.00,0,33.3%,15.33,0,0,,0,1,22,22.00,0,4,32,8.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,44,56%,0,0%,11,37%,
23,2019,2019-11-03,9,9,26.207,HOU,@,JAX,W 26-3,*,1,1,8,8.00,0,100.0%,8.00,0,0,,0,1,19,19.00,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,29,43%,0,0%,5,23%,
24,2019,2019-11-17,10,11,26.221,HOU,@,BAL,L 7-41,,0,0,0,,0,0.0%,,0,0,,0,3,70,23.33,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,7%,0,0%,8,33%,
25,2019,2019-11-21,11,12,26.225,HOU,,IND,W 20-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,23,11.50,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0%,0,0%,8,35%,
26,2019,2019-12-01,12,13,26.235,HOU,,NWE,W 28-22,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,24,12.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,7,13%,0,0%,9,35%,
27,2019,2019-12-08,13,14,26.242,HOU,,DEN,L 24-38,,0,0,0,,0,0.0%,,0,0,,0,1,26,26.00,0,1,8,8.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,10,37%,
28,2019,2019-12-15,14,15,26.249,HOU,@,TEN,W 24-21,,0,0,0,,0,0.0%,,0,0,,0,2,54,27.00,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,8,30%,
29,2019,2019-12-21,15,16,26.255,HOU,@,TAM,W 23-20,,2,2,44,22.00,0,100.0%,22.00,0,0,,0,0,0,,0,1,10,10.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,29,44%,0,0%,8,27%,
30,2019,2019-12-29,16,17,26.263,HOU,,TEN,L 14-35,*,7,6,65,10.83,0,85.7%,9.29,0,0,,0,0,0,,0,2,25,12.50,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,65,100%,0,0%,13,46%,
31,2020,2020-09-10,1,1,27.153,HOU,@,KAN,L 20-34,,2,1,8,8.00,0,50.0%,4.00,0,0,,0,3,66,22.00,0,1,19,19.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,13,22%,0,0%,9,36%,
32,2020,2020-09-20,2,2,27.163,HOU,,BAL,L 16-33,,0,0,0,,0,0.0%,,0,0,,0,1,17,17.00,0,1,10,10.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,10,36%,
33,2020,2020-09-27,3,3,27.170,HOU,@,PIT,L 21-28,,0,0,0,,0,0.0%,,0,0,,0,3,57,19.00,0,2,16,8.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,9,32%,
34,2020,2020-10-04,4,4,27.177,HOU,,MIN,L 23-31,,0,0,0,,0,0.0%,,0,0,,0,2,51,25.50,0,2,14,7.00,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0%,0,0%,10,31%,
35,2020,2020-10-11,5,5,27.184,HOU,,JAX,W 30-14,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,9,9.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,5%,0,0%,6,25%,
36,2020,2020-10-18,6,6,27.191,HOU,@,TEN,L 36-42,,0,0,0,,0,0.0%,,0,0,,0,2,39,19.50,0,1,0,0.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,7,24%,
37,2020,2020-10-25,7,7,27.198,HOU,,GNB,L 20-35,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,19,9.50,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,11,37%,
38,2020,2020-11-08,8,9,27.212,HOU,@,JAX,W 27-25,,0,0,0,,0,0.0%,,0,0,,0,1,20,20.00,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,8%,0,0%,10,32%,
39,2020,2020-11-15,9,10,27.219,HOU,@,CLE,L 7-10,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,9,9.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,4,24%,
40,2020,2020-11-29,11,12,27.233,CHI,@,GNB,L 25-41,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,2,8%,
41,2020,2020-12-06,12,13,27.240,CHI,,DET,L 30-34,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,5,5.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,7%,0,0%,3,10%,
42,2020,2020-12-13,13,14,,CHI,,HOU,W 36-7,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List
43,2020,2020-12-20,14,15,,CHI,@,MIN,W 33-27,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List
44,2020,2020-12-27,15,16,27.261,CHI,@,JAX,W 41-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,3,25,8.33,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,8,11%,0,0%,7,23%,
45,2020,2021-01-03,16,17,27.268,CHI,,GNB,L 16-35,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,3%,0,0%,2,9%,
46,2021,2021-09-12,1,1,28.155,WAS,,LAC,L 16-20,,0,0,0,,0,0.0%,,0,0,,0,3,65,21.67,0,2,22,11.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,4%,0,0%,7,31%,
47,2021,2021-09-16,2,2,28.159,WAS,,NYG,W 30-29,,0,0,0,,0,0.0%,,1,2,2.00,0,4,83,20.75,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,8%,0,0%,11,31%,
48,2021,2021-09-26,3,3,28.169,WAS,@,BUF,L 21-43,,0,0,0,,0,0.0%,,0,0,,0,2,33,16.50,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,9%,0,0%,10,34%,
49,2021,2021-10-03,4,4,28.176,WAS,@,ATL,W 34-30,,1,1,24,24.00,0,100.0%,24.00,0,0,,0,3,152,50.67,1,1,6,6.00,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,11,16%,0,0%,10,37%,
50,2021,2021-10-10,5,5,28.183,WAS,,NOR,L 22-33,*,8,4,62,15.50,0,50.0%,7.75,1,11,11.00,0,2,48,24.00,0,1,10,10.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,58,70%,0,0%,10,35%,
51,2021,2021-10-17,6,6,28.190,WAS,,KAN,L 13-31,,1,0,0,,0,0.0%,0.00,0,0,,0,3,57,19.00,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,12,20%,0,0%,8,32%,
52,2021,2021-10-24,7,7,28.197,WAS,@,GNB,L 10-24,,1,1,4,4.00,0,100.0%,4.00,1,27,27.00,0,4,100,25.00,0,0,0,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,39,54%,0,0%,8,42%,
53,2021,2021-10-31,8,8,28.204,WAS,@,DEN,L 10-17,*,6,3,51,17.00,1,50.0%,8.50,0,0,,0,0,0,,0,1,12,12.00,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,49,70%,0,0%,7,37%,
54,2021,2021-11-14,9,10,28.218,WAS,,TAM,W 29-19,,6,3,56,18.67,1,50.0%,9.33,1,4,4.00,0,2,47,23.50,0,1,10,10.00,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,49,67%,0,0%,7,28%,
55,2021,2021-11-21,10,11,28.225,WAS,@,CAR,W 27-21,*,3,2,22,11.00,1,66.7%,7.33,1,-3,-3.00,0,2,53,26.50,0,0,0,,0,1,6,0.0,0,0,0,0,0,1,0,0,0,0,0,50,75%,0,0%,9,35%,
56,2021,2021-11-29,11,12,28.233,WAS,,SEA,W 17-15,*,5,4,42,10.50,0,80.0%,8.40,1,4,4.00,0,2,43,21.50,0,2,8,4.00,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,61,73%,0,0%,12,50%,
57,2021,2021-12-05,12,13,28.239,WAS,@,LVR,W 17-15,*,1,1,6,6.00,0,100.0%,6.00,0,0,,0,1,18,18.00,0,2,29,14.50,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,49,73%,0,0%,9,39%,
58,2021,2021-12-12,13,14,28.246,WAS,,DAL,L 20-27,,6,2,12,6.00,0,33.3%,2.00,0,0,,0,2,48,24.00,0,0,0,,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,40,59%,0,0%,13,43%,
59,2021,2021-12-21,14,15,28.255,WAS,@,PHI,L 17-27,*,3,2,12,6.00,0,66.7%,4.00,1,12,12.00,0,2,67,33.50,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,27,49%,0,0%,8,32%,
60,2021,2021-12-26,15,16,28.260,WAS,@,DAL,L 14-56,,2,1,5,5.00,0,50.0%,2.50,1,15,15.00,0,0,0,,0,2,14,7.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,13,22%,0,0%,13,39%,
61,2021,2022-01-02,16,17,28.267,WAS,,PHI,L 16-20,,0,0,0,,0,0.0%,,1,6,6.00,0,2,57,28.50,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,22,35%,0,0%,7,32%,
62,2021,2022-01-09,17,18,28.274,WAS,@,NYG,W 22-7,,1,0,0,,0,0.0%,0.00,1,11,11.00,0,2,33,16.50,0,4,23,5.75,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,12,20%,0,0%,8,33%,
63,2022,2022-09-11,1,1,29.154,LAC,,LVR,W 24-19,,4,3,64,21.33,1,75.0%,16.00,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,25,37%,0,0%,7,29%,
64,2022,2022-09-15,2,2,29.158,LAC,@,KAN,L 24-27,*,3,3,55,18.33,0,100.0%,18.33,0,0,,0,2,43,21.50,0,2,17,8.50,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,49,65%,0,0%,12,38%,
65,2022,2022-09-25,3,3,29.168,LAC,,JAX,L 10-38,*,4,3,31,10.33,0,75.0%,7.75,1,-5,-5.00,0,2,41,20.50,0,1,6,6.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,45,74%,0,0%,9,38%,
66,2022,2022-10-02,4,4,29.175,LAC,@,HOU,W 34-24,,3,2,16,8.00,0,66.7%,5.33,0,0,,0,4,68,17.00,0,2,24,12.00,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,49,70%,0,0%,8,28%,
67,2022,2022-10-09,5,5,29.182,LAC,@,CLE,W 30-28,*,2,2,9,4.50,0,100.0%,4.50,0,0,,0,2,39,19.50,0,1,12,12.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,42,59%,0,0%,7,26%,
68,2022,2022-10-17,6,6,29.190,LAC,,DEN,W 19-16,,5,3,17,5.67,0,60.0%,3.40,0,0,,0,2,45,22.50,0,3,39,13.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,68,73%,0,0%,11,37%,
69,2022,2022-10-23,7,7,29.196,LAC,,SEA,L 23-37,*,7,3,37,12.33,0,42.9%,5.29,0,0,,0,3,53,17.67,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,67,94%,0,0%,10,34%,
70,2022,2022-11-06,8,9,29.210,LAC,@,ATL,W 20-17,*,6,5,53,10.60,0,83.3%,8.83,0,0,,0,1,18,18.00,0,3,29,9.67,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,57,83%,0,0%,8,33%,
71,2022,2022-11-13,9,10,29.217,LAC,@,SFO,L 16-22,*,4,4,64,16.00,1,100.0%,16.00,0,0,,0,2,30,15.00,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,50,86%,0,0%,10,36%,
72,2022,2022-11-20,10,11,29.224,LAC,,KAN,L 27-30,,3,3,33,11.00,0,100.0%,11.00,0,0,,0,2,54,27.00,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,53,82%,0,0%,9,31%,
73,2022,2022-11-27,11,12,29.231,LAC,@,ARI,W 25-24,*,10,7,73,10.43,1,70.0%,7.30,0,0,,0,0,0,,0,2,25,12.50,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,53,80%,0,0%,8,30%,
74,2022,2022-12-04,12,13,29.238,LAC,@,LVR,L 20-27,,2,1,14,14.00,0,50.0%,7.00,0,0,,0,5,89,17.80,0,1,23,23.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,45,60%,0,0%,10,33%,
75,2022,2022-12-11,13,14,29.245,LAC,,MIA,W 23-17,,2,1,0,0.00,0,50.0%,0.00,0,0,,0,0,0,,0,2,23,11.50,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,12,15%,0,0%,11,38%,
76,2022,2022-12-18,14,15,29.252,LAC,,TEN,W 17-14,,2,1,15,15.00,0,50.0%,7.50,1,-10,-10.00,0,1,17,17.00,0,4,53,13.25,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,16,23%,0,0%,10,37%,
77,2022,2022-12-26,15,16,29.260,LAC,@,IND,W 20-3,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,3,25,8.33,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,13,19%,0,0%,5,28%,
78,2022,2023-01-01,16,17,29.266,LAC,,LAR,W 31-10,,3,2,14,7.00,0,66.7%,4.67,0,0,,0,0,0,,0,3,26,8.67,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,13,20%,0,0%,8,32%,
79,2022,2023-01-08,17,18,29.273,LAC,@,DEN,L 28-31,,5,3,43,14.33,0,60.0%,8.60,0,0,,0,0,0,,0,2,37,18.50,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,41,60%,0,0%,11,35%,
80,2023,2023-09-10,1,1,30.153,LVR,@,DEN,W 17-16,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,10,17%,0,0%,7,37%,
81,2023,2023-09-17,2,2,30.160,LVR,@,BUF,L 10-38,*,1,0,0,,0,0.0%,0.00,0,0,,0,1,23,23.00,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,9,23%,0,0%,8,36%,
82,2023,2023-09-24,3,3,30.167,LVR,,PIT,L 18-23,,1,1,16,16.00,0,100.0%,16.00,0,0,,0,0,0,,0,5,44,8.80,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,8,11%,0,0%,12,42%,
83,2023,2023-10-01,4,4,30.174,LVR,@,LAC,L 17-24,,0,0,0,,0,0.0%,,0,0,,0,1,40,40.00,0,1,1,1.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,8,11%,0,0%,10,40%,
84,2023,2023-10-09,5,5,30.182,LVR,,GNB,W 17-13,,1,0,0,,0,0.0%,0.00,2,3,1.50,0,1,29,29.00,0,1,6,6.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,18,28%,0,0%,9,38%,
85,2023,2023-10-15,6,6,30.188,LVR,,NWE,W 21-17,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,1,13,13.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,9%,0,0%,8,32%,
86,2023,2023-10-22,7,7,30.195,LVR,@,CHI,L 12-30,,0,0,0,,0,0.0%,,0,0,,0,2,51,25.50,0,1,18,18.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,5%,0,0%,10,43%,
87,2023,2023-10-30,8,8,30.203,LVR,@,DET,L 14-26,,0,0,0,,0,0.0%,,0,0,,0,1,2,2.00,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,2%,0,0%,8,32%,
88,2023,2023-11-05,9,9,30.209,LVR,,NYG,W 30-6,,1,1,15,15.00,0,100.0%,15.00,0,0,,0,0,0,,0,1,6,6.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,9,15%,0,0%,6,25%,
89,2023,2023-11-12,10,10,30.216,LVR,,NYJ,W 16-12,,0,0,0,,0,0.0%,,1,15,15.00,0,1,25,25.00,0,3,49,16.33,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,7,11%,0,0%,11,41%,
90,2023,2023-11-19,11,11,30.223,LVR,@,MIA,L 13-20,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,12,12.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,5%,0,0%,8,31%,
91,2023,2023-11-26,12,12,30.230,LVR,,KAN,L 17-31,,0,0,0,,0,0.0%,,0,0,,0,1,25,25.00,0,1,13,13.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,7,12%,0,0%,10,38%,
92,2023,2023-12-10,13,14,30.244,LVR,,MIN,L 0-3,,0,0,0,,0,0.0%,,0,0,,0,1,16,16.00,0,4,39,9.75,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,4%,0,0%,12,55%,
93,2023,2023-12-14,14,15,30.248,LVR,,LAC,W 63-21,,0,0,0,,0,0.0%,,0,0,,0,1,25,25.00,0,2,24,12.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,8%,0,0%,9,24%,
94,2023,2023-12-25,15,16,30.259,LVR,@,KAN,W 20-14,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,0,0.00,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0%,0,0%,8,32%,
95,2023,2023-12-31,16,17,30.265,LVR,@,IND,L 20-23,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,3,3.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,3%,0,0%,13,43%,
96,2023,2024-01-07,17,18,30.272,LVR,,DEN,W 27-14,,1,1,3,3.00,0,100.0%,3.00,0,0,,0,1,26,26.00,0,1,4,4.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,6%,0,0%,14,56%,
97,2024,2024-09-08,1,1,31.151,CHI,,TEN,W 24-17,,2,1,6,6.00,0,50.0%,3.00,0,0,,0,1,67,67.00,0,5,64,12.80,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,13,23%,0,0%,9,31%,
98,2024,2024-09-15,2,2,31.158,CHI,@,HOU,L 13-19,,4,3,32,10.67,0,75.0%,8.00,0,0,,0,2,50,25.00,0,1,1,1.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,50,71%,0,0%,12,40%,
99,2024,2024-09-22,3,3,31.165,CHI,@,IND,L 16-21,,6,3,22,7.33,0,50.0%,3.67,0,0,,0,1,26,26.00,0,2,4,2.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,57,63%,0,0%,9,39%,
100,2024,2024-09-29,4,4,31.172,CHI,,LAR,W 24-18,,0,0,0,,0,0.0%,,0,0,,0,1,27,27.00,0,1,16,16.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,7,27%,
101,2024,2024-10-06,5,5,31.179,CHI,,CAR,W 36-10,,0,0,0,,0,0.0%,,0,0,,0,1,30,30.00,0,1,6,6.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,5,19%,
102,2024,2024-10-13,6,6,31.186,CHI,,JAX,W 35-16,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,6%,0,0%,8,33%,
103,2024,2024-10-27,7,8,31.200,CHI,@,WAS,L 15-18,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,3,85,28.33,0,2,11,5.50,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,5%,0,0%,10,38%,
104,2024,2024-11-03,8,9,31.207,CHI,@,ARI,L 9-29,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,13,6.50,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,10,36%,
