Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2023,2023-09-10,1,1,24.045,CHI,,GNB,L 20-38,,,,,,,,,,,,,,,,,,0,0%,0,0%,3,11%,
2,2023,2023-09-17,2,2,24.052,CHI,@,TAM,L 17-27,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,4,6%,10,37%,
3,2023,2023-09-24,3,3,24.059,CHI,@,KAN,L 10-41,,0.0,7,3,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0%,57,74%,3,12%,
4,2023,2023-10-01,4,4,24.066,CHI,,DEN,L 28-31,*,0.0,4,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0%,48,100%,2,8%,
5,2023,2023-10-05,5,5,24.070,CHI,@,WAS,W 40-20,*,0.0,3,3,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0%,54,77%,0,0%,
6,2023,2023-10-15,6,6,,CHI,,MIN,L 13-19,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,2023,2023-10-22,7,7,,CHI,,LVR,W 30-12,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
8,2023,2023-10-29,8,8,,CHI,@,LAC,L 13-30,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
9,2023,2023-11-05,9,9,,CHI,@,NOR,L 17-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
10,2023,2023-11-09,10,10,,CHI,,CAR,W 16-13,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
11,2023,2023-11-19,11,11,24.115,CHI,@,DET,L 26-31,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,13,21%,13,50%,
12,2023,2023-11-27,12,12,24.123,CHI,@,MIN,W 12-10,*,0.0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,52,95%,1,5%,
13,2023,2023-12-10,13,14,24.136,CHI,,DET,W 28-13,,0.0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,18,28%,14,58%,
14,2023,2023-12-17,14,15,24.143,CHI,@,CLE,L 17-20,,0.0,2,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,22,32%,16,46%,
15,2023,2023-12-24,15,16,24.150,CHI,,ARI,W 27-16,,0.0,3,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0%,30,49%,16,55%,
16,2023,2023-12-31,16,17,24.157,CHI,,ATL,W 37-17,,0.0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,46,78%,9,28%,
17,2023,2024-01-07,17,18,24.164,CHI,@,GNB,L 9-17,*,0.0,3,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,33,55%,0,0%,
18,2024,2024-09-08,1,1,25.043,CHI,,TEN,W 24-17,*,,,,,,,,,,,,,,,,,0,0%,1,2%,10,34%,
19,2024,2024-09-15,2,2,25.050,CHI,@,HOU,L 13-19,,,,,,,,,,,,,,,,,,0,0%,0,0%,9,30%,
20,2024,2024-09-22,3,3,25.057,CHI,@,IND,L 16-21,,,,,,,,,,,,,,,,,,0,0%,0,0%,3,13%,
21,2024,2024-09-29,4,4,,CHI,,LAR,W 24-18,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
22,2024,2024-10-06,5,5,,CHI,,CAR,W 36-10,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
23,2024,2024-10-13,6,6,,CHI,,JAX,W 35-16,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
24,2024,2024-10-27,7,8,25.092,CHI,@,WAS,L 15-18,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,11,15%,12,46%,
25,2024,2024-11-03,8,9,25.099,CHI,@,ARI,L 9-29,*,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,9,16%,1,4%,
26,2024,2024-11-10,9,10,25.106,CHI,,NWE,L 3-19,,0.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,27,42%,12,44%,
