Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sfty,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
23,2019,2019-10-20,7,7,23.313,HOU,@,IND,L 23-30,,,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,9,12%,9,32%,
24,2019,2019-10-27,8,8,23.320,HOU,,OAK,W 27-24,,,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,10,18%,11,37%,
25,2019,2019-11-03,9,9,23.327,HOU,@,JAX,W 26-3,,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0%,19,29%,5,23%,
26,2019,2019-11-17,10,11,23.341,HOU,@,BAL,L 7-41,,,0,0,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,13,19%,8,33%,
27,2019,2019-11-21,11,12,23.345,HOU,,IND,W 20-17,,,0,0,1.0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0%,25,37%,11,48%,
28,2019,2019-12-01,12,13,23.355,HOU,,NWE,W 28-22,,,0,0,1.5,1,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0%,45,52%,10,38%,
29,2019,2019-12-08,13,14,23.362,HOU,,DEN,L 24-38,,,0,0,1.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,13,22%,15,56%,
30,2019,2019-12-15,14,15,24.004,HOU,@,TEN,W 24-21,,,0,0,,,,,,,,,,,0,,,0,0,0,0,0%,24,35%,11,41%,
31,2019,2019-12-21,,16,,HOU,@,TAM,W 23-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
32,2019,2019-12-29,,17,,HOU,,TEN,L 14-35,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
33,2020,2020-09-10,1,1,24.274,HOU,@,KAN,L 20-34,,,0,0,1.0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,18,26%,2,8%,
34,2020,2020-09-20,2,2,24.284,HOU,,BAL,L 16-33,,,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,24,37%,10,36%,
35,2020,2020-09-27,3,3,24.291,HOU,@,PIT,L 21-28,,,0,0,,,,,,,,,,,0,,,0,0,0,0,0%,26,33%,4,14%,
36,2020,2020-10-04,4,4,24.298,HOU,,MIN,L 23-31,,,0,0,0.0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,29,44%,6,19%,
37,2020,2020-10-11,5,5,24.305,HOU,,JAX,W 30-14,,,0,0,1.0,2,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0%,35,47%,1,4%,
38,2020,2020-10-18,6,6,24.312,HOU,@,TEN,L 36-42,,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0%,24,32%,0,0%,
39,2020,2020-10-25,7,7,24.319,HOU,,GNB,L 20-35,,,0,0,,,,,,,,,,,0,,,0,0,0,0,0%,21,34%,0,0%,
40,2020,2020-11-08,8,9,,HOU,@,JAX,W 27-25,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List
41,2020,2020-11-15,9,10,,HOU,@,CLE,L 7-10,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List
42,2020,2020-11-22,10,11,24.347,HOU,,NWE,W 27-20,,,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,35,51%,2,7%,
43,2020,2020-11-26,11,12,24.351,HOU,@,DET,W 41-25,,,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,49,60%,0,0%,
44,2020,2020-12-06,12,13,24.361,HOU,,IND,L 20-26,,,0,0,1.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,20,29%,0,0%,
45,2020,2020-12-13,13,14,25.002,HOU,@,CHI,L 7-36,,,0,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,26,43%,0,0%,
46,2020,2020-12-20,14,15,25.009,HOU,@,IND,L 20-27,,,0,0,,,,,,,,,,,0,,,0,0,0,0,0%,16,29%,0,0%,
47,2020,2020-12-27,15,16,25.016,HOU,,CIN,L 31-37,*,,0,0,0.0,3,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,31,41%,0,0%,
48,2020,2021-01-03,16,17,25.023,HOU,,TEN,L 38-41,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,21,30%,0,0%,
49,2021,2021-09-12,1,1,25.275,HOU,,JAX,W 37-21,,,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,33,45%,8,23%,
50,2021,2021-09-19,2,2,25.282,HOU,@,CLE,L 21-31,,,0,0,1.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,25,41%,10,40%,
51,2021,2021-09-23,3,3,25.286,HOU,,CAR,L 9-24,*,,0,0,0.0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,42,58%,11,48%,
52,2021,2021-10-03,4,4,25.296,HOU,@,BUF,L 0-40,*,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,43,60%,8,33%,
53,2021,2021-10-10,5,5,25.303,HOU,,NWE,L 22-25,*,,0,0,0.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,34,53%,6,22%,
54,2021,2021-10-17,6,6,25.310,HOU,@,IND,L 3-31,*,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,27,56%,3,13%,
55,2021,2021-10-24,7,7,25.317,HOU,@,ARI,L 5-31,*,1,0,2,0.0,2,2,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0%,36,51%,1,4%,
56,2021,2021-10-31,8,8,25.324,HOU,,LAR,L 22-38,*,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,41,61%,2,6%,
57,2021,2021-11-07,9,9,25.331,HOU,@,MIA,L 9-17,*,,0,0,1.0,1,2,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0%,45,60%,2,8%,
58,2021,2021-11-21,10,11,25.345,HOU,@,TEN,W 22-13,*,,0,0,1.0,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0%,65,80%,4,16%,
59,2021,2021-11-28,11,12,25.352,HOU,,NYJ,L 14-21,*,,0,0,1.0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,47,70%,5,20%,
60,2021,2021-12-05,12,13,25.359,HOU,,IND,L 0-31,*,,0,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,56,78%,6,27%,
61,2021,2021-12-12,13,14,26.001,HOU,,SEA,L 13-33,*,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,42,69%,7,25%,
62,2021,2021-12-19,14,15,26.008,HOU,@,JAX,W 30-16,*,,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,44,63%,5,16%,
63,2021,2021-12-26,15,16,26.015,HOU,,LAC,W 41-29,,,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,26,42%,0,0%,
64,2021,2022-01-02,16,17,26.022,HOU,@,SFO,L 7-23,*,,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,40,65%,5,20%,
65,2021,2022-01-09,17,18,26.029,HOU,,TEN,L 25-28,*,,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,52,76%,0,0%,
66,2022,2022-09-11,1,1,26.274,NYJ,,BAL,L 9-24,,,0,0,0.5,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,19,34%,22,81%,
67,2022,2022-09-18,2,2,26.281,NYJ,@,CLE,W 31-30,,,0,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,24,36%,19,63%,
68,2022,2022-09-25,3,3,26.288,NYJ,,CIN,L 12-27,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,23,34%,12,46%,
69,2022,2022-10-02,4,4,26.295,NYJ,@,PIT,W 24-20,,,0,0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,24,38%,6,23%,
70,2022,2022-10-09,5,5,26.302,NYJ,,MIA,W 40-17,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,11,16%,11,38%,
71,2022,2022-10-16,6,6,26.309,NYJ,@,GNB,W 27-10,,,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,13,18%,13,45%,
72,2022,2022-10-23,7,7,26.316,NYJ,@,DEN,W 16-9,,,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,19,24%,16,57%,
73,2022,2022-10-30,8,8,26.323,NYJ,,NWE,L 17-22,,,0,0,1.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0%,20,26%,22,79%,
74,2022,2022-11-13,9,10,26.337,DEN,@,TEN,L 10-17,,,0,0,1.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,22,35%,27,93%,
75,2022,2022-11-20,10,11,26.344,DEN,,LVR,L 16-22,,,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,15,23%,24,83%,
76,2022,2022-11-27,11,12,26.351,DEN,@,CAR,L 10-23,,,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,7,11%,19,63%,
77,2022,2022-12-04,12,13,26.358,DEN,@,BAL,L 9-10,,,0,0,0.0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,43,60%,12,46%,
78,2022,2022-12-11,13,14,27.000,DEN,,KAN,L 28-34,,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,21,31%,11,34%,
79,2022,2022-12-18,14,15,,DEN,,ARI,W 24-15,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
80,2022,2022-12-25,15,16,,DEN,@,LAR,L 14-51,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
81,2022,2023-01-01,16,17,,DEN,@,KAN,L 24-27,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
82,2022,2023-01-08,17,18,,DEN,,LAC,W 31-28,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
83,2023,2023-09-10,1,1,27.273,IND,,JAX,L 21-31,,,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,10,14%,3,11%,
84,2023,2023-09-17,2,2,27.280,IND,@,HOU,W 31-20,,,0,0,1.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,18,21%,3,10%,
85,2023,2023-09-24,3,3,27.287,IND,@,BAL,W 22-19,,,0,0,,,,,,,,,,,,,,,,,0,0%,8,11%,4,11%,
86,2023,2023-10-01,4,4,27.294,IND,,LAR,L 23-29,,,0,0,,,,,,,,,,,,,,,,,0,0%,9,11%,6,22%,
87,2023,2023-10-08,5,5,27.301,IND,,TEN,W 23-16,,,0,0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,14,23%,4,18%,
88,2023,2023-10-15,6,6,27.308,IND,@,JAX,L 20-37,,,0,0,,,,,,,,,,,,,,,,,0,0%,11,17%,11,35%,
89,2023,2023-10-22,7,7,27.315,IND,,CLE,L 38-39,,,0,0,,,,,,,,,,,,,,,,,0,0%,6,8%,8,20%,
90,2023,2023-10-29,8,8,27.322,IND,,NOR,L 27-38,,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,17,26%,8,24%,
91,2023,2023-11-05,9,9,27.329,IND,@,CAR,W 27-13,,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,15,21%,3,11%,
92,2023,2023-11-12,10,10,27.336,IND,@,NWE,W 10-6,,,0,0,,,,,,,,,,,,,,,,,0,0%,16,23%,3,14%,
93,2023,2023-11-26,11,12,27.350,IND,,TAM,W 27-20,,,0,0,,,,,,,,,,,,,,,,,0,0%,3,5%,7,26%,
94,2023,2023-12-03,12,13,27.357,IND,@,TEN,W 31-28,,,0,0,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,15,18%,13,35%,
95,2023,2023-12-10,13,14,27.364,IND,@,CIN,L 14-34,,,0,0,,,,,,,,,,,,,,,,,0,0%,5,8%,10,37%,
96,2023,2023-12-16,14,15,28.005,IND,,PIT,W 30-13,,,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,16,28%,13,50%,
97,2023,2023-12-24,15,16,28.013,IND,@,ATL,L 10-29,,,0,0,,,,,,,,,,,,,,,,,0,0%,6,9%,10,36%,
98,2023,2023-12-31,16,17,28.020,IND,,LVR,W 23-20,,,0,0,,,,,,,,,,,,,,,,,0,0%,13,17%,11,37%,
99,2023,2024-01-06,17,18,28.026,IND,,HOU,L 19-23,,,0,0,,,,,,,,,,,,,,,,,0,0%,9,16%,10,33%,
100,2024,2024-09-08,1,1,,CHI,,TEN,W 24-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
101,2024,2024-09-15,2,2,,CHI,@,HOU,L 13-19,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
102,2024,2024-09-22,3,3,,CHI,@,IND,L 16-21,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
103,2024,2024-09-29,4,4,,CHI,,LAR,W 24-18,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
104,2024,2024-10-06,5,5,,CHI,,CAR,W 36-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
105,2024,2024-10-13,6,6,,CHI,,JAX,W 35-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
106,2024,2024-10-27,7,8,28.321,CHI,@,WAS,L 15-18,,,0,0,0.0,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,15,20%,18,69%,
107,2024,2024-11-03,8,9,28.328,CHI,@,ARI,L 9-29,,,0,0,1.0,2,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0%,16,28%,21,75%,
108,2024,2024-11-10,9,10,28.335,CHI,,NWE,L 3-19,,,0,0,1.0,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0%,22,34%,26,96%,
