Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
22,2023,2023-10-05,5,5,,CHI,@,WAS,W 40-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
23,2023,2023-10-15,6,6,,CHI,,MIN,L 13-19,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
24,2023,2023-10-22,7,7,,CHI,,LVR,W 30-12,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
25,2023,2023-10-29,8,8,,CHI,@,LAC,L 13-30,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
26,2023,2023-11-05,9,9,24.223,CHI,@,NOR,L 17-24,*,,,,,,,,,,,,,52,76%,0,0%,0,0%,
27,2023,2023-11-09,10,10,24.227,CHI,,CAR,W 16-13,*,,,,,,,,,,,,,72,100%,0,0%,0,0%,
28,2023,2023-11-19,11,11,24.237,CHI,@,DET,L 26-31,*,,,,,,,,,,,,,73,97%,0,0%,0,0%,
29,2023,2023-11-27,12,12,24.245,CHI,@,MIN,W 12-10,*,,,,,,,,,,,,,70,100%,0,0%,0,0%,
30,2023,2023-12-10,13,14,24.258,CHI,,DET,W 28-13,*,,,,,,,,,,,,,71,100%,0,0%,0,0%,
31,2023,2023-12-17,14,15,24.265,CHI,@,CLE,L 17-20,*,,,,,,,,,,,,,73,100%,0,0%,0,0%,
32,2023,2023-12-24,15,16,24.272,CHI,,ARI,W 27-16,*,,,,,,,,,,,,,70,100%,0,0%,0,0%,
33,2023,2023-12-31,16,17,24.279,CHI,,ATL,W 37-17,*,0.0,0,0,0,0,0,0,0,0,1,0,0,74,100%,0,0%,0,0%,
34,2023,2024-01-07,17,18,24.286,CHI,@,GNB,L 9-17,*,,,,,,,,,,,,,48,100%,0,0%,0,0%,
35,2024,2024-09-08,1,1,25.165,CHI,,TEN,W 24-17,*,,,,,,,,,,,,,56,100%,0,0%,4,14%,
36,2024,2024-09-15,2,2,25.172,CHI,@,HOU,L 13-19,*,,,,,,,,,,,,,70,100%,0,0%,3,10%,
37,2024,2024-09-22,3,3,25.179,CHI,@,IND,L 16-21,*,,,,,,,,,,,,,89,99%,0,0%,3,13%,
38,2024,2024-09-29,4,4,25.186,CHI,,LAR,W 24-18,*,,,,,,,,,,,,,60,100%,0,0%,4,15%,
39,2024,2024-10-06,5,5,25.193,CHI,,CAR,W 36-10,*,,,,,,,,,,,,,72,96%,0,0%,5,19%,
40,2024,2024-10-13,6,6,25.200,CHI,,JAX,W 35-16,*,,,,,,,,,,,,,63,95%,0,0%,6,25%,
41,2024,2024-10-27,7,8,25.214,CHI,@,WAS,L 15-18,*,,,,,,,,,,,,,18,29%,0,0%,0,0%,
42,2024,2024-11-03,8,9,,CHI,@,ARI,L 9-29,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
43,2024,2024-11-10,9,10,,CHI,,NWE,L 3-19,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
