Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2021,2021-09-12,1,1,24.172,SEA,@,IND,W 28-16,,1.0,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0%,26,34%,12,50%,
2,2021,2021-09-19,2,2,24.179,SEA,,TEN,L 30-33,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,23,26%,20,56%,
3,2021,2021-09-26,3,3,24.186,SEA,@,MIN,L 17-30,,1.0,5,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0%,37,49%,12,48%,
4,2021,2021-10-03,4,4,24.193,SEA,@,SFO,W 28-21,,1.0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,33,43%,16,52%,
5,2021,2021-10-07,5,5,24.197,SEA,,LAR,L 17-26,,1.0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0%,22,33%,10,36%,
6,2021,2021-10-17,6,6,24.207,SEA,@,PIT,L 20-23,,0.0,3,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,35,47%,7,21%,
7,2021,2021-10-25,7,7,,SEA,,NOR,L 10-13,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
8,2021,2021-10-31,8,8,24.221,SEA,,JAX,W 31-7,,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0%,35,46%,1,4%,
9,2021,2021-11-14,9,10,24.235,SEA,@,GNB,L 0-17,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,31,42%,4,22%,
10,2021,2021-11-21,10,11,24.242,SEA,,ARI,L 13-23,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,39,47%,8,30%,
11,2021,2021-11-29,11,12,24.250,SEA,@,WAS,L 15-17,,1.0,3,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,35,42%,4,17%,
12,2021,2021-12-05,12,13,24.256,SEA,,SFO,W 30-23,,0.0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,30,52%,5,17%,
13,2021,2021-12-12,13,14,24.263,SEA,@,HOU,W 33-13,*,1.0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0%,40,49%,6,21%,
14,2021,2021-12-21,14,15,24.272,SEA,@,LAR,L 10-20,*,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,41,62%,3,13%,
15,2021,2021-12-26,15,16,24.277,SEA,,CHI,L 24-25,*,0.0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,36,49%,3,12%,
16,2021,2022-01-02,16,17,24.284,SEA,,DET,W 51-29,*,0.0,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,37,59%,8,25%,
17,2021,2022-01-09,17,18,24.291,SEA,@,ARI,W 38-30,*,0.5,1,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0%,43,57%,6,19%,
18,2022,2022-09-12,1,1,25.172,SEA,,DEN,W 17-16,*,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0%,54,82%,5,26%,
