Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Num,Pct,Num,Pct,Num,Pct,Status
1,2023,2023-09-10,1,1,22.031,CHI,,GNB,L 20-38,*,74,100%,0,0%,2,7%,
2,2023,2023-09-17,2,2,22.038,CHI,@,TAM,L 17-27,*,53,100%,0,0%,3,11%,
3,2023,2023-09-24,3,3,22.045,CHI,@,KAN,L 10-41,*,51,100%,0,0%,2,8%,
4,2023,2023-10-01,4,4,22.052,CHI,,DEN,L 28-31,*,72,100%,0,0%,4,15%,
5,2023,2023-10-05,5,5,22.056,CHI,@,WAS,W 40-20,*,64,100%,0,0%,8,27%,
6,2023,2023-10-15,6,6,22.066,CHI,,MIN,L 13-19,*,66,100%,0,0%,3,12%,
7,2023,2023-10-22,7,7,22.073,CHI,,LVR,W 30-12,*,66,93%,0,0%,2,9%,
8,2023,2023-10-29,8,8,22.080,CHI,@,LAC,L 13-30,*,66,100%,0,0%,0,0%,
9,2023,2023-11-05,9,9,22.087,CHI,@,NOR,L 17-24,*,68,100%,0,0%,0,0%,
10,2023,2023-11-09,10,10,22.091,CHI,,CAR,W 16-13,*,72,100%,0,0%,0,0%,
11,2023,2023-11-19,11,11,22.101,CHI,@,DET,L 26-31,*,75,100%,0,0%,6,23%,
12,2023,2023-11-27,12,12,22.109,CHI,@,MIN,W 12-10,*,70,100%,0,0%,5,25%,
13,2023,2023-12-10,13,14,22.122,CHI,,DET,W 28-13,*,71,100%,0,0%,5,21%,
14,2023,2023-12-17,14,15,22.129,CHI,@,CLE,L 17-20,*,73,100%,0,0%,3,9%,
15,2023,2023-12-24,15,16,22.136,CHI,,ARI,W 27-16,*,70,100%,0,0%,5,17%,
16,2023,2023-12-31,16,17,22.143,CHI,,ATL,W 37-17,*,74,100%,0,0%,8,25%,
17,2023,2024-01-07,17,18,22.150,CHI,@,GNB,L 9-17,*,48,100%,0,0%,3,17%,
18,2024,2024-09-08,1,1,23.029,CHI,,TEN,W 24-17,*,56,100%,0,0%,4,14%,
19,2024,2024-09-15,2,2,23.036,CHI,@,HOU,L 13-19,*,70,100%,0,0%,3,10%,
20,2024,2024-09-22,3,3,23.043,CHI,@,IND,L 16-21,*,90,100%,0,0%,3,13%,
21,2024,2024-09-29,4,4,23.050,CHI,,LAR,W 24-18,*,60,100%,0,0%,0,0%,
22,2024,2024-10-06,5,5,23.057,CHI,,CAR,W 36-10,*,75,100%,0,0%,5,19%,
23,2024,2024-10-13,6,6,23.064,CHI,,JAX,W 35-16,*,66,100%,0,0%,6,25%,
24,2024,2024-10-27,7,8,23.078,CHI,@,WAS,L 15-18,*,63,100%,0,0%,1,4%,
25,2024,2024-11-03,8,9,23.085,CHI,@,ARI,L 9-29,*,57,77%,0,0%,3,11%,
26,2024,2024-11-10,9,10,,CHI,,NWE,L 3-19,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
