Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2021,2021-09-12,1,1,27.217,DET,,SFO,L 33-41,,,,,,,,,,,,,,0,0%,0,0%,7,23%,
2,2021,2021-09-20,2,2,27.225,DET,@,GNB,L 17-35,,,,,,,,,,,,,,0,0%,0,0%,5,22%,
3,2021,2021-09-26,3,3,27.231,DET,,BAL,L 17-19,,,,,,,,,,,,,,0,0%,0,0%,10,36%,
4,2021,2021-10-03,4,4,27.238,DET,@,CHI,L 14-24,,,,,,,,,,,,,,0,0%,0,0%,5,24%,
5,2021,2021-10-10,5,5,27.245,DET,@,MIN,L 17-19,,,,,,,,,,,,,,0,0%,0,0%,7,27%,
6,2021,2021-10-17,6,6,27.252,DET,,CIN,L 11-34,,,,,,,,,,,,,,0,0%,0,0%,7,28%,
7,2021,2021-10-24,7,7,27.259,DET,@,LAR,L 19-28,,,,,,,,,,,,,,0,0%,0,0%,8,32%,
8,2021,2021-10-31,8,8,27.266,DET,,PHI,L 6-44,,,,,,,,,,,,,,0,0%,0,0%,4,16%,
9,2021,2021-11-14,9,10,27.280,DET,@,PIT,T 16-16,,,,,,,,,,,,,,0,0%,0,0%,15,44%,
10,2021,2021-11-21,10,11,27.287,DET,@,CLE,L 10-13,,,,,,,,,,,,,,0,0%,0,0%,8,36%,
11,2021,2021-11-25,11,12,27.291,DET,,CHI,L 14-16,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0%,0,0%,9,38%,
12,2021,2021-12-05,12,13,27.301,DET,,MIN,W 29-27,,,,,,,,,,,,,,0,0%,0,0%,8,30%,
13,2021,2021-12-12,13,14,27.308,DET,@,DEN,L 10-38,,,,,,,,,,,,,,0,0%,0,0%,4,18%,
14,2021,2021-12-19,14,15,27.315,DET,,ARI,W 30-12,,,,,,,,,,,,,,0,0%,0,0%,9,36%,
15,2021,2021-12-26,15,16,27.322,DET,@,ATL,L 16-20,,,,,,,,,,,,,,0,0%,0,0%,7,31%,
16,2021,2022-01-02,16,17,27.329,DET,@,SEA,L 29-51,,,,,,,,,,,,,,0,0%,0,0%,7,22%,
17,2021,2022-01-09,17,18,27.336,DET,,GNB,W 37-30,,,,,,,,,,,,,,0,0%,0,0%,10,36%,
18,2022,2022-09-11,1,1,28.216,DET,,PHI,L 35-38,,,,,,,,,,,,,,0,0%,0,0%,9,29%,
19,2022,2022-09-18,2,2,28.223,DET,,WAS,W 36-27,,,,,,,,,,,,,,0,0%,0,0%,11,34%,
20,2022,2022-09-25,3,3,28.230,DET,@,MIN,L 24-28,,,,,,,,,,,,,,0,0%,0,0%,9,32%,
21,2022,2022-10-02,4,4,28.237,DET,,SEA,L 45-48,,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0%,0,0%,8,24%,
22,2022,2022-10-09,5,5,28.244,DET,@,NWE,L 0-29,,,,,,,,,,,,,,0,0%,0,0%,2,11%,
23,2022,2022-10-23,6,7,28.258,DET,@,DAL,L 6-24,,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0%,0,0%,5,23%,
24,2022,2022-10-30,7,8,28.265,DET,,MIA,L 27-31,,,,,,,,,,,,,,0,0%,0,0%,8,32%,
25,2022,2022-11-06,8,9,28.272,DET,,GNB,W 15-9,,,,,,,,,,,,,,0,0%,0,0%,5,38%,
