Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Num,Pct,Num,Pct,Num,Pct,Status
1,2019,2019-09-08,,1,,NWE,,PIT,W 33-3,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
2,2019,2019-09-15,2,2,23.118,NWE,@,MIA,W 43-0,,0.0,0,1,1,0,0,0,0,0,0,0,0%,16,26%,0,0%,
3,2019,2019-09-22,3,3,23.125,NWE,,NYJ,W 30-14,,,,,,,,,,,,0,0%,0,0%,1,3%,
4,2019,2019-09-29,,4,,NWE,@,BUF,W 16-10,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
5,2019,2019-10-06,,5,,NWE,@,WAS,W 33-7,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
6,2019,2019-10-10,,6,,NWE,,NYG,W 35-14,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,2019,2019-10-21,7,7,23.154,NWE,@,NYJ,W 33-0,,,,,,,,,,,,0,0%,5,8%,0,0%,
8,2019,2019-10-27,,8,,NWE,,CLE,W 27-13,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
9,2019,2019-11-03,9,9,23.167,NWE,@,BAL,L 20-37,,0.0,1,0,1,0,0,0,0,0,0,0,0%,19,28%,0,0%,
10,2019,2019-11-17,,11,,NWE,@,PHI,W 17-10,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
11,2019,2019-11-24,11,12,23.188,NWE,,DAL,W 13-9,,,,,,,,,,,,0,0%,3,5%,0,0%,
12,2019,2019-12-01,,13,,NWE,@,HOU,L 22-28,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
13,2019,2019-12-08,,14,,NWE,,KAN,L 16-23,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
