Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
12,2018,2018-12-03,,13,,PHI,,WAS,W 28-13,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
13,2018,2018-12-09,,14,,PHI,@,DAL,L 23-29,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
14,2018,2018-12-16,,15,,PHI,@,LAR,W 30-23,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
15,2018,2018-12-23,,16,,PHI,,HOU,W 32-30,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
16,2018,2018-12-30,,17,,PHI,@,WAS,W 24-0,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
17,2019,2019-09-08,,1,,PHI,,WAS,W 32-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
18,2019,2019-09-15,,2,,PHI,@,ATL,L 20-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
19,2019,2019-09-22,3,3,24.280,PHI,,DET,L 24-27,,0,,,0,0,0,0,0%,0,0%,4,13%,
20,2019,2019-09-26,,4,,PHI,@,GNB,W 34-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
21,2019,2019-10-06,5,5,24.294,PHI,,NYJ,W 31-6,,0,,,0,0,0,0,0%,0,0%,5,18%,
22,2019,2019-10-13,6,6,24.301,PHI,@,MIN,L 20-38,,0,,,0,0,0,0,0%,0,0%,5,17%,
23,2019,2019-10-20,7,7,24.308,PHI,@,DAL,L 10-37,,0,,,0,0,0,0,0%,0,0%,2,8%,
24,2019,2019-10-27,8,8,24.315,PHI,@,BUF,W 31-13,,0,,,0,0,0,0,0%,0,0%,4,15%,
25,2019,2019-11-03,9,9,24.322,PHI,,CHI,W 22-14,,0,,,0,0,0,0,0%,0,0%,5,17%,
26,2019,2019-11-17,10,11,24.336,PHI,,NWE,L 10-17,,0,,,0,0,0,0,0%,0,0%,2,7%,
27,2019,2019-11-24,11,12,24.343,PHI,,SEA,L 9-17,,0,,,0,0,0,42,57%,0,0%,1,5%,
28,2019,2019-12-01,,13,,PHI,@,MIA,L 31-37,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
29,2019,2019-12-09,13,14,24.358,PHI,,NYG,W 23-17,,0,,,0,0,0,1,1%,0,0%,4,12%,
30,2019,2019-12-15,14,15,24.364,PHI,@,WAS,W 37-27,,0,,,0,0,0,0,0%,0,0%,5,17%,
31,2019,2019-12-22,15,16,25.006,PHI,,DAL,W 17-9,,0,,,0,0,0,1,1%,0,0%,5,18%,
32,2019,2019-12-29,16,17,25.013,PHI,@,NYG,W 34-17,,0,,,0,0,0,35,47%,0,0%,6,18%,
33,2020,2020-09-13,1,1,25.272,PHI,@,WAS,L 17-27,,0,,,0,0,0,0,0%,0,0%,4,12%,
34,2020,2020-09-20,2,2,25.279,PHI,,LAR,L 19-37,,0,,,0,0,0,46,65%,0,0%,3,12%,
35,2020,2020-09-27,3,3,25.286,PHI,,CIN,T 23-23,*,0,,,0,0,0,91,100%,0,0%,6,16%,
36,2020,2020-10-04,4,4,25.293,PHI,@,SFO,W 25-20,*,0,,,0,0,0,62,100%,0,0%,3,13%,
37,2020,2020-10-11,5,5,25.300,PHI,@,PIT,L 29-38,*,0,,,0,0,0,59,100%,0,0%,4,15%,
38,2020,2020-10-18,6,6,,PHI,,BAL,L 28-30,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List
39,2020,2020-10-22,7,7,25.311,PHI,,NYG,W 22-21,,0,,,0,0,0,22,27%,0,0%,3,12%,
40,2020,2020-11-01,8,8,25.321,PHI,,DAL,W 23-9,*,0,,,0,0,0,64,100%,0,0%,1,5%,
41,2020,2020-11-15,9,10,25.335,PHI,@,NYG,L 17-27,*,0,,,0,0,0,67,100%,0,0%,1,4%,
42,2020,2020-11-22,10,11,25.342,PHI,@,CLE,L 17-22,*,0,,,0,0,0,68,100%,0,0%,3,10%,
43,2020,2020-11-30,11,12,25.350,PHI,,SEA,L 17-23,*,0,,,0,0,0,71,100%,0,0%,2,8%,
44,2020,2020-12-06,12,13,25.356,PHI,@,GNB,L 16-30,,0,,,0,0,0,0,0%,0,0%,3,11%,
45,2020,2020-12-13,13,14,25.363,PHI,,NOR,W 24-21,,0,,,0,0,0,0,0%,0,0%,5,19%,
46,2020,2020-12-20,14,15,26.004,PHI,@,ARI,L 26-33,*,0,,,0,0,0,84,100%,0,0%,3,10%,
47,2020,2020-12-27,15,16,26.011,PHI,@,DAL,L 17-37,*,0,,,0,0,0,73,100%,0,0%,3,10%,
48,2020,2021-01-03,16,17,26.018,PHI,,WAS,L 14-20,*,0,,,0,0,0,68,100%,0,0%,2,8%,
49,2021,2021-09-12,1,1,26.270,IND,,SEA,L 16-28,,,,,,,,0,0%,0,0%,2,8%,
50,2021,2021-09-19,2,2,26.277,IND,,LAR,L 24-27,,,,,,,,18,27%,0,0%,4,15%,
51,2021,2021-09-26,3,3,26.284,IND,@,TEN,L 16-25,,,,,,,,17,28%,0,0%,5,22%,
52,2021,2021-10-03,4,4,26.291,IND,@,MIA,W 27-17,,,,,,,,30,42%,0,0%,5,18%,
53,2021,2021-10-11,5,5,26.299,IND,@,BAL,L 25-31,*,,,,,,,69,100%,0,0%,7,28%,
54,2021,2021-10-17,6,6,26.305,IND,,HOU,W 31-3,*,,,,,,,48,100%,0,0%,5,21%,
55,2021,2021-10-24,7,7,26.312,IND,@,SFO,W 30-18,*,,,,,,,68,100%,0,0%,4,14%,
56,2021,2021-10-31,8,8,26.319,IND,,TEN,L 31-34,,,,,,,,0,0%,0,0%,5,16%,
57,2021,2021-11-04,9,9,26.323,IND,,NYJ,W 45-30,,,,,,,,17,27%,0,0%,7,23%,
58,2021,2021-11-14,10,10,26.333,IND,,JAX,W 23-17,,,,,,,,0,0%,0,0%,5,16%,
59,2021,2021-11-21,11,11,26.340,IND,@,BUF,W 41-15,,,,,,,,8,12%,0,0%,7,30%,
60,2021,2021-11-28,12,12,26.347,IND,,TAM,L 31-38,,,,,,,,3,4%,0,0%,5,16%,
61,2021,2021-12-05,13,13,26.354,IND,@,HOU,W 31-0,,,,,,,,11,15%,0,0%,6,27%,
62,2021,2021-12-18,14,15,27.002,IND,,NWE,W 27-17,,,,,,,,3,6%,0,0%,7,28%,
63,2021,2021-12-25,15,16,27.009,IND,@,ARI,W 22-16,*,,,,,,,70,100%,0,0%,5,21%,
64,2021,2022-01-02,16,17,27.017,IND,,LVR,L 20-23,*,,,,,,,58,100%,0,0%,4,15%,
65,2021,2022-01-09,17,18,27.024,IND,@,JAX,L 11-26,,,,,,,,20,35%,0,0%,1,5%,
66,2022,2022-09-11,1,1,27.269,IND,@,HOU,T 20-20,*,,,,,,,80,87%,0,0%,5,16%,
67,2022,2022-09-18,2,2,27.276,IND,@,JAX,L 0-24,*,,,,,,,35,70%,0,0%,0,0%,
68,2022,2022-09-25,3,3,27.283,IND,,KAN,W 20-17,*,,,,,,,71,100%,0,0%,4,17%,
69,2022,2022-10-02,4,4,27.290,IND,,TEN,L 17-24,*,0,0,0,1,13,0,66,100%,0,0%,4,17%,
70,2022,2022-10-06,5,5,27.294,IND,@,DEN,W 12-9,*,,,,,,,79,100%,0,0%,4,13%,
71,2022,2022-10-16,6,6,27.304,IND,,JAX,W 34-27,*,,,,,,,81,100%,0,0%,4,16%,
72,2022,2022-10-23,7,7,27.311,IND,@,TEN,L 10-19,*,,,,,,,61,95%,0,0%,2,8%,
73,2022,2022-10-30,8,8,27.318,IND,,WAS,L 16-17,*,,,,,,,58,100%,0,0%,4,15%,
74,2022,2022-11-06,9,9,27.325,IND,@,NWE,L 3-26,*,,,,,,,12,19%,0,0%,2,6%,
75,2022,2022-11-13,10,10,27.332,IND,@,LVR,W 25-20,,,,,,,,1,2%,0,0%,4,17%,
76,2022,2022-11-20,11,11,,IND,,PHI,L 16-17,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
77,2022,2022-11-28,12,12,27.347,IND,,PIT,L 17-24,,,,,,,,0,0%,0,0%,5,19%,
78,2022,2022-12-04,13,13,27.353,IND,@,DAL,L 19-54,,,,,,,,24,33%,0,0%,3,10%,
79,2022,2022-12-17,14,15,28.001,IND,@,MIN,L 36-39,,,,,,,,0,0%,0,0%,8,19%,
80,2022,2022-12-26,15,16,28.010,IND,,LAC,L 3-20,,,,,,,,0,0%,0,0%,1,6%,
81,2022,2023-01-01,16,17,28.016,IND,@,NYG,L 10-38,,,,,,,,0,0%,0,0%,3,13%,
82,2022,2023-01-08,17,18,28.023,IND,,HOU,L 31-32,,,,,,,,9,12%,0,0%,5,19%,
83,2023,2023-09-10,1,1,28.268,SFO,@,PIT,W 30-7,,,,,,,,0,0%,0,0%,7,27%,
84,2023,2023-09-17,2,2,28.275,SFO,@,LAR,W 30-23,,,,,,,,0,0%,0,0%,6,21%,
85,2023,2023-09-21,3,3,28.279,SFO,,NYG,W 30-12,,,,,,,,4,5%,0,0%,6,21%,
86,2023,2023-10-01,4,4,28.289,SFO,,ARI,W 35-16,,,,,,,,0,0%,0,0%,5,23%,
87,2023,2023-10-08,5,5,28.296,SFO,,DAL,W 42-10,,,,,,,,11,15%,0,0%,6,22%,
88,2023,2023-10-15,6,6,,SFO,@,CLE,L 17-19,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
89,2023,2023-10-23,7,7,28.311,SFO,@,MIN,L 17-22,,,,,,,,0,0%,0,0%,4,18%,
90,2023,2023-10-29,8,8,28.317,SFO,,CIN,L 17-31,,,,,,,,0,0%,0,0%,3,12%,
91,2023,2023-11-12,9,10,28.331,SFO,@,JAX,W 34-3,,,,,,,,0,0%,0,0%,6,26%,
92,2023,2023-11-19,10,11,28.338,SFO,,TAM,W 27-14,,,,,,,,0,0%,0,0%,5,23%,
93,2023,2023-11-23,11,12,28.342,SFO,@,SEA,W 31-13,,,,,,,,0,0%,0,0%,5,17%,
94,2023,2023-12-03,12,13,28.352,SFO,@,PHI,W 42-19,,,,,,,,4,7%,0,0%,6,23%,
95,2023,2023-12-10,13,14,28.359,SFO,,SEA,W 28-16,,,,,,,,0,0%,0,0%,4,15%,
96,2023,2023-12-17,14,15,29.001,SFO,@,ARI,W 45-29,,,,,,,,2,4%,0,0%,7,23%,
97,2023,2023-12-25,15,16,,SFO,,BAL,L 19-33,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
98,2023,2023-12-31,16,17,29.015,SFO,@,WAS,W 27-10,,,,,,,,5,7%,0,0%,5,24%,
99,2023,2024-01-07,17,18,29.022,SFO,,LAR,L 20-21,,,,,,,,16,26%,0,0%,4,21%,
100,2024,2024-09-08,1,1,29.267,CHI,,TEN,W 24-17,,,,,,,,0,0%,0,0%,4,14%,
101,2024,2024-09-15,2,2,29.274,CHI,@,HOU,L 13-19,,,,,,,,0,0%,0,0%,3,10%,
102,2024,2024-09-22,3,3,29.281,CHI,@,IND,L 16-21,*,,,,,,,90,100%,0,0%,3,13%,
103,2024,2024-09-29,4,4,29.288,CHI,,LAR,W 24-18,*,0,0,0,1,0,0,60,100%,0,0%,4,15%,
104,2024,2024-10-06,5,5,29.295,CHI,,CAR,W 36-10,*,,,,,,,71,95%,0,0%,5,19%,
105,2024,2024-10-13,6,6,29.302,CHI,,JAX,W 35-16,*,,,,,,,66,100%,0,0%,6,25%,
106,2024,2024-10-27,7,8,29.316,CHI,@,WAS,L 15-18,*,,,,,,,63,100%,0,0%,1,4%,
107,2024,2024-11-03,8,9,29.323,CHI,@,ARI,L 9-29,*,,,,,,,74,100%,0,0%,3,11%,
108,2024,2024-11-10,9,10,29.330,CHI,,NWE,L 3-19,*,,,,,,,60,100%,0,0%,1,4%,
