Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2020,2020-09-13,1,1,21.147,CHI,@,DET,W 27-23,*,0,0,0.0,5,1,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0%,78,100%,2,6%,
2,2020,2020-09-20,2,2,21.154,CHI,,NYG,W 17-13,*,0,0,0.0,3,1,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0%,63,97%,1,5%,
3,2020,2020-09-27,3,3,21.161,CHI,@,ATL,W 30-26,*,0,0,0.0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,66,97%,7,20%,
4,2020,2020-10-04,4,4,21.168,CHI,,IND,L 11-19,*,0,0,0.0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0%,71,99%,0,0%,
5,2020,2020-10-08,5,5,21.172,CHI,,TAM,W 20-19,*,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,71,100%,1,4%,
6,2020,2020-10-18,6,6,21.182,CHI,@,CAR,W 23-16,*,0,0,0.0,1,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0%,68,100%,0,0%,
7,2020,2020-10-26,7,7,21.190,CHI,@,LAR,L 10-24,*,0,0,0.0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,72,100%,2,8%,
8,2020,2020-11-01,8,8,21.196,CHI,,NOR,L 23-26,*,0,0,0.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,74,100%,1,3%,
9,2020,2020-11-08,9,9,21.203,CHI,@,TEN,L 17-24,*,0,0,0.0,1,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0%,55,100%,4,12%,
10,2020,2020-11-16,10,10,21.211,CHI,,MIN,L 13-19,*,0,0,0.0,5,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,63,85%,1,4%,
11,2020,2020-11-29,11,12,21.224,CHI,@,GNB,L 25-41,*,0,0,0.0,1,3,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0%,71,100%,0,0%,
12,2020,2020-12-06,12,13,21.231,CHI,,DET,L 30-34,*,0,0,0.0,3,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,68,100%,0,0%,
13,2020,2020-12-13,13,14,21.238,CHI,,HOU,W 36-7,*,0,0,0.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,47,71%,1,4%,
14,2020,2020-12-20,14,15,,CHI,@,MIN,W 33-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
15,2020,2020-12-27,15,16,,CHI,@,JAX,W 41-17,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
16,2020,2021-01-03,16,17,,CHI,,GNB,L 16-35,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
17,2021,2021-09-12,1,1,22.146,CHI,@,LAR,L 14-34,*,0,0,0.0,3,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,52,100%,0,0%,
18,2021,2021-09-19,2,2,22.153,CHI,,CIN,W 20-17,*,0,0,0.0,2,0,2,0,0,1,3,0,4,0,0,0,0,0,0,0,0%,55,100%,1,5%,
19,2021,2021-09-26,3,3,22.160,CHI,@,CLE,L 6-26,*,0,0,0.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,81,100%,0,0%,
20,2021,2021-10-03,4,4,22.167,CHI,,DET,W 24-14,*,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,71,100%,0,0%,
21,2021,2021-10-10,5,5,22.174,CHI,@,LVR,W 20-9,*,0,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,66,99%,0,0%,
22,2021,2021-10-17,6,6,22.181,CHI,,GNB,L 14-24,*,0,0,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,59,100%,1,5%,
23,2021,2021-10-24,7,7,22.188,CHI,@,TAM,L 3-38,*,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,73,100%,0,0%,
24,2021,2021-10-31,8,8,22.195,CHI,,SFO,L 22-33,*,0,0,0.0,3,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,56,100%,0,0%,
25,2021,2021-11-08,9,9,22.203,CHI,@,PIT,L 27-29,*,0,0,0.0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,72,100%,0,0%,
26,2021,2021-11-21,10,11,22.216,CHI,,BAL,L 13-16,*,0,0,0.0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,81,100%,1,4%,
27,2021,2021-11-25,11,12,22.220,CHI,@,DET,W 16-14,*,0,0,0.0,5,1,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0%,49,100%,1,4%,
28,2021,2021-12-05,12,13,22.230,CHI,,ARI,L 22-33,*,0,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,49,92%,0,0%,
29,2021,2021-12-12,13,14,22.237,CHI,@,GNB,L 30-45,*,0,0,0.0,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,65,100%,0,0%,
30,2021,2021-12-20,14,15,,CHI,,MIN,L 9-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
31,2021,2021-12-26,15,16,,CHI,@,SEA,W 25-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
32,2021,2022-01-02,16,17,22.258,CHI,,NYG,W 29-3,*,0,0,0.0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,56,100%,1,4%,
33,2021,2022-01-09,17,18,22.265,CHI,@,MIN,L 17-31,*,0,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,48,100%,1,4%,
34,2022,2022-09-11,1,1,23.145,CHI,,SFO,W 19-10,*,0,0,0.0,3,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0%,67,99%,5,21%,
35,2022,2022-09-18,2,2,23.152,CHI,@,GNB,L 10-27,*,0,0,,,,,,,,,,,,,,,,,0,0%,68,100%,5,23%,
36,2022,2022-09-25,3,3,,CHI,,HOU,W 23-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
37,2022,2022-10-02,4,4,,CHI,@,NYG,L 12-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
