Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2017,2017-09-11,1,1,22.346,DEN,,LAC,W 24-21,,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,6,10%,0,0%,
2,2017,2017-09-17,2,2,22.352,DEN,,DAL,W 42-17,,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,9,13%,0,0%,
3,2017,2017-09-24,3,3,22.359,DEN,@,BUF,L 16-26,,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,10,15%,0,0%,
4,2017,2017-10-01,4,4,23.001,DEN,,OAK,W 16-10,,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,8,15%,0,0%,
5,2017,2017-10-15,5,6,23.015,DEN,,NYG,L 10-23,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,4,7%,0,0%,
6,2017,2017-10-22,6,7,23.022,DEN,@,LAC,L 0-21,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,7,12%,0,0%,
7,2017,2017-10-30,,8,,DEN,@,KAN,L 19-29,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
8,2017,2017-11-05,,9,,DEN,@,PHI,L 23-51,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
9,2017,2017-11-12,,10,,DEN,,NWE,L 16-41,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
10,2017,2017-11-19,,11,,DEN,,CIN,L 17-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
11,2017,2017-11-26,,12,,DEN,@,OAK,L 14-21,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
12,2017,2017-12-03,12,13,23.064,DEN,@,MIA,L 9-35,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,3,4%,0,0%,
13,2017,2017-12-10,13,14,23.071,DEN,,NYJ,W 23-0,,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,9,18%,0,0%,
