Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
39,2019,2019-10-20,7,7,24.228,CIN,,JAX,L 17-27,*,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,47,59%,6,19%,
40,2019,2019-10-27,8,8,24.235,CIN,@,LAR,L 10-24,*,,,,,,,0,,,0,0,0,0,0%,24,40%,5,21%,
41,2019,2019-11-10,9,10,24.249,CIN,,BAL,L 13-49,*,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0%,36,78%,7,29%,
42,2019,2019-11-17,10,11,24.256,CIN,@,OAK,L 10-17,*,0.0,1,1,2,1,0,0,0,0,0,0,0,0,0%,50,74%,0,0%,
43,2019,2019-11-24,11,12,24.263,CIN,,PIT,L 10-16,*,1.0,1,3,4,1,1,0,0,0,0,0,0,0,0%,46,64%,5,17%,
44,2019,2019-12-01,12,13,24.270,CIN,,NYJ,W 22-6,*,,,,,,,0,,,0,0,0,0,0%,23,32%,3,11%,
45,2019,2019-12-08,13,14,24.277,CIN,@,CLE,L 19-27,*,,,,,,,0,,,0,0,0,0,0%,39,72%,5,19%,
46,2019,2019-12-15,14,15,24.284,CIN,,NWE,L 13-34,*,0.0,4,3,7,0,1,0,0,0,0,0,0,0,0%,52,80%,6,21%,
47,2019,2019-12-22,15,16,24.291,CIN,@,MIA,L 35-38,*,0.0,1,2,3,0,1,0,0,0,0,0,0,0,0%,72,80%,8,21%,
48,2019,2019-12-29,16,17,24.298,CIN,,CLE,W 33-23,*,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0%,32,59%,4,14%,
49,2021,2021-09-12,1,1,26.190,CLE,@,KAN,L 29-33,,,,,,,,,,,,,,0,0%,11,17%,0,0%,
50,2021,2021-09-19,2,2,26.197,CLE,,HOU,W 31-21,,,,,,,,,,,,,,0,0%,6,10%,1,4%,
51,2021,2021-09-26,3,3,,CLE,,CHI,W 26-6,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
52,2021,2021-10-03,4,4,26.211,CLE,@,MIN,W 14-7,,,,,,,,,,,,,,0,0%,5,7%,2,9%,
53,2021,2021-10-10,5,5,26.218,CLE,@,LAC,L 42-47,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0%,21,28%,3,9%,
54,2021,2021-10-17,6,6,,CLE,,ARI,L 14-37,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
55,2021,2021-10-21,7,7,26.229,CLE,,DEN,W 17-14,,,,,,,,,,,,,,0,0%,11,22%,5,25%,
56,2021,2021-10-31,8,8,26.239,CLE,,PIT,L 10-15,,,,,,,,,,,,,,0,0%,18,24%,1,5%,
57,2021,2021-11-07,9,9,,CLE,@,CIN,W 41-16,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
58,2021,2021-11-21,11,11,,MIA,@,NYJ,W 24-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
59,2021,2021-11-28,12,12,,MIA,,CAR,W 33-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
60,2021,2021-12-05,13,13,,MIA,,NYG,W 20-9,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
