Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sfty,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
11,2018,2018-11-25,11,12,20.207,BUF,,JAX,W 24-21,*,,0,0,0.0,7,1,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0%,70,100%,6,19%,
12,2018,2018-12-02,12,13,20.214,BUF,@,MIA,L 17-21,*,,0,0,0.0,0,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0%,54,98%,4,16%,
13,2018,2018-12-09,13,14,20.221,BUF,,NYJ,L 23-27,*,,0,0,0.0,5,3,8,1,0,1,2,0,1,0,0,0,0,0,0,0,0%,54,100%,7,25%,
14,2018,2018-12-16,14,15,20.228,BUF,,DET,W 14-13,*,,0,0,0.0,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,56,98%,5,21%,
15,2018,2018-12-23,15,16,20.235,BUF,@,NWE,L 12-24,*,,0,0,0.0,3,8,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,75,100%,7,24%,
16,2018,2018-12-30,16,17,20.242,BUF,,MIA,W 42-17,*,,0,0,1.0,11,1,12,1,1,1,17,0,1,0,0,0,0,0,0,0,0%,61,100%,4,14%,
17,2019,2019-09-08,1,1,21.129,BUF,@,NYJ,W 17-16,*,,0,0,0.0,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,71,100%,4,17%,
18,2019,2019-09-15,2,2,21.136,BUF,@,NYG,W 28-14,*,,0,0,0.0,4,3,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,68,100%,3,11%,
19,2019,2019-09-22,3,3,21.143,BUF,,CIN,W 21-17,*,,0,0,0.0,2,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0%,60,100%,3,11%,
20,2019,2019-09-29,4,4,21.150,BUF,,NWE,L 10-16,*,,0,0,0.0,7,4,11,2,0,0,0,0,1,0,0,0,0,0,0,0,0%,63,100%,3,11%,
21,2019,2019-10-06,5,5,21.157,BUF,@,TEN,W 14-7,*,,0,0,0.0,3,2,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0%,58,100%,6,24%,
22,2019,2019-10-20,6,7,21.171,BUF,,MIA,W 31-21,*,,0,0,0.0,5,3,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,72,100%,6,22%,
23,2019,2019-10-27,7,8,21.178,BUF,,PHI,L 13-31,*,,0,0,0.0,7,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,73,100%,4,15%,
24,2019,2019-11-03,8,9,21.185,BUF,,WAS,W 24-9,*,,0,0,0.0,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,50,100%,4,17%,
25,2019,2019-11-10,9,10,21.192,BUF,@,CLE,L 16-19,*,1,0,2,1.0,2,2,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0%,69,100%,5,21%,
26,2019,2019-11-17,10,11,21.199,BUF,@,MIA,W 37-20,*,,0,0,0.5,5,7,12,0,2,0,0,0,1,0,0,0,0,0,0,0,0%,70,100%,2,6%,
27,2019,2019-11-24,11,12,21.206,BUF,,DEN,W 20-3,*,,0,0,0.0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,49,100%,3,13%,
28,2019,2019-11-28,12,13,21.210,BUF,@,DAL,W 26-15,*,,0,0,0.0,6,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,76,100%,4,17%,
29,2019,2019-12-08,13,14,21.220,BUF,,BAL,L 17-24,*,,0,0,0.0,6,2,8,2,0,1,0,0,1,0,0,0,0,0,0,0,0%,60,100%,8,26%,
30,2019,2019-12-15,14,15,21.227,BUF,@,PIT,W 17-10,*,,0,0,0.0,5,2,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0%,59,100%,2,8%,
31,2019,2019-12-21,15,16,21.233,BUF,@,NWE,L 17-24,*,,0,0,0.0,5,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,73,100%,4,15%,
32,2019,2019-12-29,16,17,21.241,BUF,,NYJ,L 6-13,*,,0,0,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,10,15%,0,0%,
33,2020,2020-09-13,1,1,22.134,BUF,,NYJ,W 27-17,*,,0,0,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,36,64%,3,12%,
34,2020,2020-09-20,2,2,,BUF,@,MIA,W 31-28,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
35,2020,2020-09-27,3,3,22.148,BUF,,LAR,W 35-32,*,,0,0,0.0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,68,99%,5,21%,
36,2020,2020-10-04,4,4,22.155,BUF,@,LVR,W 30-23,*,,0,0,0.0,8,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,74,100%,6,22%,
37,2020,2020-10-13,5,5,22.164,BUF,@,TEN,L 16-42,*,,0,0,0.0,4,4,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,66,100%,9,36%,
38,2020,2020-10-19,6,6,22.170,BUF,,KAN,L 17-26,*,,0,0,0.0,8,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,73,100%,5,20%,
39,2020,2020-10-25,7,7,22.176,BUF,@,NYJ,W 18-10,*,,0,0,0.0,4,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,57,100%,2,9%,
40,2020,2020-11-01,8,8,22.183,BUF,,NWE,W 24-21,*,,0,0,0.0,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,63,97%,4,16%,
41,2020,2020-11-08,9,9,22.190,BUF,,SEA,W 44-34,*,,0,0,1.0,8,3,11,2,1,0,0,0,1,0,0,0,0,0,0,0,0%,65,100%,7,21%,
42,2020,2020-11-15,10,10,22.197,BUF,@,ARI,L 30-32,*,,0,0,0.0,7,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,73,100%,6,18%,
43,2020,2020-11-29,11,12,22.211,BUF,,LAC,W 27-17,*,,0,0,0.0,3,8,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,83,100%,3,11%,
44,2020,2020-12-07,12,13,22.219,BUF,@,SFO,W 34-24,*,,0,0,0.0,6,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,61,100%,5,21%,
45,2020,2020-12-13,13,14,22.225,BUF,,PIT,W 26-15,*,,0,0,0.0,2,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,57,100%,2,7%,
46,2020,2020-12-19,14,15,22.231,BUF,@,DEN,W 48-19,*,,0,0,0.0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,49,77%,4,13%,
47,2020,2020-12-28,15,16,22.240,BUF,@,NWE,W 38-9,*,,0,0,0.0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,44,88%,4,14%,
48,2020,2021-01-03,16,17,22.246,BUF,,MIA,W 56-26,*,,0,0,1.0,5,4,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,42,51%,4,11%,
49,2021,2021-09-12,1,1,23.133,BUF,,PIT,L 16-23,*,,0,0,0.0,3,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,58,100%,5,17%,
50,2021,2021-09-19,2,2,23.140,BUF,@,MIA,W 35-0,*,,0,0,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,45,61%,1,5%,
51,2021,2021-09-26,3,3,23.147,BUF,,WAS,W 43-21,*,,0,0,0.0,6,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,54,100%,4,14%,
52,2021,2021-10-03,4,4,23.154,BUF,,HOU,W 40-0,*,,0,0,0.0,4,2,6,0,0,1,4,0,1,0,0,0,0,0,0,0,0%,34,72%,0,0%,
53,2021,2021-10-10,5,5,23.161,BUF,@,KAN,W 38-20,*,,0,0,0.0,6,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,86,100%,4,14%,
54,2021,2021-10-18,6,6,23.169,BUF,@,TEN,L 31-34,*,,0,0,0.0,8,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,53,100%,6,21%,
55,2021,2021-10-31,7,8,23.182,BUF,,MIA,W 26-11,*,,0,0,0.0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,69,100%,4,17%,
56,2021,2021-11-07,8,9,23.189,BUF,@,JAX,L 6-9,*,,0,0,0.0,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,61,100%,5,24%,
57,2021,2021-11-14,9,10,,BUF,@,NYJ,W 45-17,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
58,2021,2021-11-21,10,11,,BUF,,IND,L 15-41,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
59,2021,2021-11-25,11,12,23.207,BUF,@,NOR,W 31-6,*,,0,0,0.0,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,48,84%,0,0%,
60,2021,2021-12-06,12,13,23.218,BUF,,NWE,L 10-14,*,,0,0,0.0,3,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0%,51,100%,3,13%,
61,2021,2021-12-12,13,14,23.224,BUF,@,TAM,L 27-33,*,,0,0,0.0,7,5,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0%,83,100%,5,14%,
62,2021,2021-12-19,14,15,23.231,BUF,,CAR,W 31-14,*,,0,0,0.0,4,3,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,71,93%,0,0%,
63,2021,2021-12-26,15,16,23.238,BUF,@,NWE,W 33-21,*,,0,0,0.0,7,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,64,100%,3,14%,
64,2021,2022-01-02,16,17,23.245,BUF,,ATL,W 29-15,*,,0,0,0.0,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,53,100%,3,16%,
65,2021,2022-01-09,17,18,23.252,BUF,,NYJ,W 27-10,*,,0,0,0.0,4,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0%,43,93%,2,6%,
66,2022,2022-09-08,1,1,24.129,BUF,@,LAR,W 31-10,*,,0,0,0.0,7,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,66,99%,3,16%,
67,2022,2022-09-19,2,2,24.140,BUF,,TEN,W 41-7,*,,0,0,1.0,2,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0%,45,80%,1,4%,
68,2022,2022-09-25,3,3,24.146,BUF,@,MIA,L 19-21,*,,0,0,0.0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,43,100%,5,23%,
69,2022,2022-10-02,4,4,24.153,BUF,@,BAL,W 23-20,*,,0,0,0.0,5,4,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0%,70,100%,4,16%,
70,2022,2022-10-09,5,5,,BUF,,PIT,W 38-3,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
71,2022,2022-10-16,6,6,24.167,BUF,@,KAN,W 24-20,*,,0,0,0.0,5,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,67,100%,6,26%,
72,2022,2022-10-30,7,8,24.181,BUF,,GNB,W 27-17,*,,0,0,0.0,13,3,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,66,100%,4,18%,
73,2022,2022-11-06,8,9,24.188,BUF,@,NYJ,L 17-20,*,,0,0,0.0,4,6,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,60,100%,4,17%,
74,2022,2022-11-13,9,10,24.195,BUF,,MIN,L 30-33,*,,0,0,0.0,1,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0%,30,36%,3,9%,
75,2022,2022-11-20,10,11,,BUF,,CLE,W 31-23,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
76,2022,2022-11-24,11,12,,BUF,@,DET,W 28-25,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
77,2022,2022-12-01,12,13,24.213,BUF,@,NWE,W 24-10,*,,0,0,0.0,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,54,100%,4,17%,
78,2022,2022-12-11,13,14,24.223,BUF,,NYJ,W 20-12,*,,0,0,0.0,4,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,74,100%,3,10%,
79,2022,2022-12-17,14,15,24.229,BUF,,MIA,W 32-29,*,,0,0,0.0,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,59,100%,5,17%,
80,2022,2022-12-24,15,16,24.236,BUF,@,CHI,W 35-13,*,,0,0,0.0,5,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,58,92%,3,12%,
81,2022,2023-01-08,16,18,24.251,BUF,,NWE,W 35-23,*,,0,0,0.0,6,1,7,0,1,1,4,0,3,0,0,0,0,0,0,0,0%,68,100%,3,12%,
82,2023,2023-09-10,1,1,25.131,CHI,,GNB,L 20-38,*,,0,0,0.0,7,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0%,60,100%,1,4%,
83,2023,2023-09-17,2,2,25.138,CHI,@,TAM,L 17-27,*,,0,0,0.0,8,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,71,100%,0,0%,
84,2023,2023-09-24,3,3,25.145,CHI,@,KAN,L 10-41,*,,0,0,0.0,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,56,73%,0,0%,
85,2023,2023-10-01,4,4,25.152,CHI,,DEN,L 28-31,*,,0,0,0.0,6,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,48,100%,2,8%,
86,2023,2023-10-05,5,5,25.156,CHI,@,WAS,W 40-20,*,,0,0,0.0,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,66,94%,0,0%,
87,2023,2023-10-15,6,6,25.166,CHI,,MIN,L 13-19,*,,0,0,0.0,2,4,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0%,57,100%,1,4%,
88,2023,2023-10-22,7,7,25.173,CHI,,LVR,W 30-12,*,,0,0,0.0,6,2,8,0,0,1,0,0,2,0,0,0,0,0,0,0,0%,65,100%,1,4%,
89,2023,2023-10-29,8,8,25.180,CHI,@,LAC,L 13-30,*,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,44,64%,0,0%,
90,2023,2023-11-05,9,9,,CHI,@,NOR,L 17-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
91,2023,2023-11-09,10,10,,CHI,,CAR,W 16-13,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
92,2023,2023-11-19,11,11,25.201,CHI,@,DET,L 26-31,*,,0,0,0.0,4,3,7,0,0,1,10,0,1,0,0,0,0,0,0,0,0%,41,66%,1,4%,
93,2023,2023-11-27,12,12,25.209,CHI,@,MIN,W 12-10,*,,0,0,0.0,5,2,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0%,55,100%,1,5%,
94,2023,2023-12-10,13,14,25.222,CHI,,DET,W 28-13,*,,0,0,0.0,4,2,6,1,0,1,6,0,1,0,0,0,0,0,0,0,0%,65,100%,0,0%,
95,2023,2023-12-17,14,15,25.229,CHI,@,CLE,L 17-20,*,,1,6,0.0,5,4,9,0,0,1,45,1,1,0,0,0,0,0,0,0,0%,69,100%,2,6%,
96,2023,2023-12-24,15,16,25.236,CHI,,ARI,W 27-16,*,,0,0,0.0,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,61,100%,1,3%,
97,2023,2023-12-31,16,17,25.243,CHI,,ATL,W 37-17,*,,0,0,0.0,4,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,57,97%,0,0%,
98,2023,2024-01-07,17,18,25.250,CHI,@,GNB,L 9-17,*,,0,0,0.0,7,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,60,100%,0,0%,
99,2024,2024-09-08,1,1,26.129,CHI,,TEN,W 24-17,*,,0,0,0.0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,64,100%,1,3%,
100,2024,2024-09-15,2,2,26.136,CHI,@,HOU,L 13-19,*,,0,0,1.0,8,3,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,62,100%,0,0%,
101,2024,2024-09-22,3,3,26.143,CHI,@,IND,L 16-21,*,,0,0,0.0,3,2,5,0,1,1,0,0,2,0,0,0,0,0,0,0,0%,56,100%,0,0%,
102,2024,2024-09-29,4,4,26.150,CHI,,LAR,W 24-18,*,,0,0,0.0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,61,100%,0,0%,
103,2024,2024-10-06,5,5,26.157,CHI,,CAR,W 36-10,*,,0,0,0.0,4,2,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0%,51,85%,1,4%,
104,2024,2024-10-13,6,6,26.164,CHI,,JAX,W 35-16,*,,0,0,0.0,4,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,59,95%,3,13%,
105,2024,2024-10-27,7,8,26.178,CHI,@,WAS,L 15-18,*,,0,0,0.0,4,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,74,100%,3,12%,
106,2024,2024-11-03,8,9,26.185,CHI,@,ARI,L 9-29,*,,0,0,0.0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,58,100%,1,4%,
107,2024,2024-11-10,9,10,26.192,CHI,,NWE,L 3-19,*,,0,0,0.0,1,3,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0%,64,100%,0,0%,
