Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Sk,Solo,Ast,Comb,TFL,QBHits,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
141,2020,2020-12-13,13,14,30.280,NYG,,ARI,L 7-26,*,,,,,,0.0%,,,,,,,,0,,,0,0,0,49,100%,0,0%,1,3%,
142,2020,2020-12-20,14,15,30.287,NYG,,CLE,L 6-20,*,,,,,,0.0%,,,,,,,,0,,,0,0,0,54,100%,0,0%,3,16%,
143,2020,2020-12-27,15,16,30.294,NYG,@,BAL,L 13-27,*,,,,,,0.0%,,,,,,,,0,,,0,0,0,64,100%,0,0%,3,13%,
144,2020,2021-01-03,16,17,30.301,NYG,,DAL,W 23-19,*,,,,,,0.0%,,,,,,,,0,,,0,0,0,58,100%,0,0%,4,13%,
145,2021,2021-09-13,1,1,31.189,BAL,@,LVR,L 27-33,*,,,,,,0.0%,,,,,,,,,,,,,,68,100%,0,0%,5,16%,
146,2021,2021-09-19,2,2,31.195,BAL,,KAN,W 36-35,*,,,,,,0.0%,,,,,,,,,,,,,,76,100%,0,0%,4,14%,
147,2021,2021-09-26,3,3,31.202,BAL,@,DET,W 19-17,*,,,,,,0.0%,,,,,,,,,,,,,,58,100%,0,0%,6,22%,
148,2021,2021-10-03,4,4,31.209,BAL,@,DEN,W 23-7,*,,,,,,0.0%,,,,,,,,,,,,,,73,100%,0,0%,5,17%,
149,2021,2021-10-11,5,5,31.217,BAL,,IND,W 31-25,*,,,,,,0.0%,,,,,,,,,,,,,,67,92%,0,0%,1,4%,
150,2021,2021-10-17,6,6,31.223,BAL,,LAC,W 34-6,*,0,0,0,,0,0.0%,,0.0,0,1,1,0,0,0,0,0,0,0,0,65,94%,0,0%,5,22%,
151,2021,2021-10-24,7,7,31.230,BAL,,CIN,L 17-41,*,,,,,,0.0%,,,,,,,,,,,,,,64,88%,0,0%,3,9%,
152,2021,2021-11-07,8,9,31.244,BAL,,MIN,W 34-31,*,,,,,,0.0%,,,,,,,,,,,,,,98,100%,0,0%,6,18%,
153,2021,2021-11-11,9,10,31.248,BAL,@,MIA,L 10-22,*,,,,,,0.0%,,,,,,,,,,,,,,73,100%,0,0%,3,9%,
154,2021,2021-11-21,10,11,31.258,BAL,@,CHI,W 16-13,*,,,,,,0.0%,,,,,,,,,,,,,,81,100%,0,0%,4,16%,
155,2021,2021-11-28,11,12,31.265,BAL,,CLE,W 16-10,*,0,0,0,,0,0.0%,,0.0,0,1,1,0,0,0,0,0,0,0,0,81,100%,0,0%,4,17%,
156,2021,2021-12-05,12,13,31.272,BAL,@,PIT,L 19-20,*,,,,,,0.0%,,,,,,,,,,,,,,74,100%,0,0%,3,12%,
157,2021,2021-12-12,13,14,31.279,BAL,@,CLE,L 22-24,*,,,,,,0.0%,,,,,,,,,,,,,,74,100%,0,0%,4,13%,
158,2021,2021-12-19,14,15,31.286,BAL,,GNB,L 30-31,*,,,,,,0.0%,,,,,,,,,,,,,,70,100%,0,0%,4,16%,
159,2021,2021-12-26,15,16,31.293,BAL,@,CIN,L 21-41,*,,,,,,0.0%,,,,,,,,,,,,,,59,100%,0,0%,3,12%,
160,2021,2022-01-02,16,17,31.300,BAL,,LAR,L 19-20,*,,,,,,0.0%,,,,,,,,,,,,,,71,100%,0,0%,5,22%,
161,2021,2022-01-09,17,18,31.307,BAL,,PIT,L 13-16,*,,,,,,0.0%,,,,,,,,,,,,,,71,100%,0,0%,3,9%,
162,2022,2022-09-11,1,1,32.187,BAL,@,NYJ,W 24-9,*,,,,,,0.0%,,,,,,,,,,,,,,56,100%,0,0%,4,15%,
163,2022,2022-09-18,2,2,32.194,BAL,,MIA,L 38-42,*,,,,,,0.0%,,,,,,,,,,,,,,59,100%,0,0%,6,20%,
164,2022,2022-09-25,3,3,32.201,BAL,@,NWE,W 37-26,*,,,,,,0.0%,,,,,,,,,,,,,,60,100%,0,0%,6,22%,
165,2022,2022-10-02,4,4,32.208,BAL,,BUF,L 20-23,*,,,,,,0.0%,,,,,,,,,,,,,,70,100%,0,0%,4,16%,
166,2022,2022-10-09,5,5,32.215,BAL,,CIN,W 19-17,*,,,,,,0.0%,,,,,,,,,,,,,,65,100%,0,0%,5,22%,
167,2022,2022-10-16,6,6,32.222,BAL,@,NYG,L 20-24,*,0,0,0,,0,0.0%,,0.0,1,0,1,0,0,0,0,0,0,0,0,59,100%,0,0%,5,19%,
168,2022,2022-10-23,7,7,32.229,BAL,,CLE,W 23-20,*,,,,,,0.0%,,,,,,,,,,,,,,64,100%,0,0%,5,19%,
169,2022,2022-10-27,8,8,32.233,BAL,@,TAM,W 27-22,*,,,,,,0.0%,,,,,,,,,,,,,,76,100%,0,0%,6,19%,
170,2022,2022-11-07,9,9,32.244,BAL,@,NOR,W 27-13,*,,,,,,0.0%,,,,,,,,,,,,,,68,100%,0,0%,5,19%,
171,2022,2022-11-20,10,11,32.257,BAL,,CAR,W 13-3,*,,,,,,0.0%,,,,,,,,,,,,,,69,100%,0,0%,3,13%,
172,2022,2022-11-27,11,12,32.264,BAL,@,JAX,L 27-28,*,,,,,,0.0%,,,,,,,,,,,,,,72,100%,0,0%,0,0%,
173,2022,2022-12-04,12,13,32.271,BAL,,DEN,W 10-9,*,,,,,,0.0%,,,,,,,,,,,,,,72,100%,0,0%,2,8%,
174,2022,2022-12-11,13,14,,BAL,@,PIT,W 16-14,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
175,2022,2022-12-17,14,15,32.284,BAL,@,CLE,L 3-13,*,,,,,,0.0%,,,,,,,,,,,,,,63,100%,0,0%,0,0%,
176,2022,2022-12-24,15,16,32.291,BAL,,ATL,W 17-9,*,,,,,,0.0%,,,,,,,,,,,,,,52,100%,0,0%,0,0%,
177,2022,2023-01-01,16,17,32.299,BAL,,PIT,L 13-16,*,,,,,,0.0%,,,,,,,,,,,,,,52,100%,0,0%,3,13%,
178,2022,2023-01-08,17,18,,BAL,@,CIN,L 16-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
179,2023,2023-09-10,1,1,33.186,BAL,,HOU,W 25-9,*,0,0,0,,0,0.0%,,0.0,0,0,0,0,0,0,0,0,1,0,0,64,100%,0,0%,4,16%,
180,2023,2023-09-17,2,2,33.193,BAL,@,CIN,W 27-24,*,,,,,,0.0%,,,,,,,,,,,,,,75,100%,0,0%,6,24%,
181,2023,2023-09-24,3,3,33.200,BAL,,IND,L 19-22,*,,,,,,0.0%,,,,,,,,,,,,,,72,100%,0,0%,4,11%,
182,2023,2023-10-01,4,4,33.207,BAL,@,CLE,W 28-3,*,,,,,,0.0%,,,,,,,,,,,,,,55,95%,0,0%,4,14%,
183,2023,2023-10-08,5,5,33.214,BAL,@,PIT,L 10-17,*,0,0,0,,0,0.0%,,0.0,0,0,0,0,0,0,0,0,0,0,0,70,100%,0,0%,2,8%,
184,2023,2023-10-15,6,6,33.221,BAL,@,TEN,W 24-16,*,,,,,,0.0%,,,,,,,,,,,,,,71,100%,0,0%,7,23%,
185,2023,2023-10-22,7,7,33.228,BAL,,DET,W 38-6,*,,,,,,0.0%,,,,,,,,,,,,,,57,95%,0,0%,6,29%,
186,2023,2023-10-29,8,8,33.235,BAL,@,ARI,W 31-24,*,,,,,,0.0%,,,,,,,,,,,,,,65,100%,0,0%,6,21%,
187,2023,2023-11-05,9,9,33.242,BAL,,SEA,W 37-3,*,,,,,,0.0%,,,,,,,,,,,,,,65,86%,0,0%,7,26%,
188,2023,2023-11-12,10,10,33.249,BAL,,CLE,L 31-33,*,,,,,,0.0%,,,,,,,,,,,,,,53,98%,0,0%,6,19%,
189,2023,2023-11-16,11,11,33.253,BAL,,CIN,W 34-20,*,,,,,,0.0%,,,,,,,,,,,,,,66,100%,0,0%,6,19%,
190,2023,2023-11-26,12,12,33.263,BAL,@,LAC,W 20-10,*,,,,,,0.0%,,,,,,,,,,,,,,71,100%,0,0%,5,24%,
191,2023,2023-12-10,13,14,33.277,BAL,,LAR,W 37-31,*,,,,,,0.0%,,,,,,,,,,,,,,72,100%,0,0%,5,14%,
192,2023,2023-12-17,14,15,33.284,BAL,@,JAX,W 23-7,*,,,,,,0.0%,,,,,,,,,,,,,,70,100%,0,0%,5,23%,
193,2023,2023-12-25,15,16,33.292,BAL,@,SFO,W 33-19,*,,,,,,0.0%,,,,,,,,,,,,,,57,84%,0,0%,6,22%,
194,2023,2023-12-31,16,17,,BAL,,MIA,W 56-19,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
195,2023,2024-01-06,17,18,,BAL,,PIT,L 10-17,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
196,2024,2024-09-08,1,1,34.184,DET,,LAR,W 26-20,*,,,,,,0.0%,,,,,,,,,,,,,,61,100%,0,0%,4,15%,
197,2024,2024-09-15,2,2,34.191,DET,,TAM,L 16-20,*,,,,,,0.0%,,,,,,,,,,,,,,85,99%,0,0%,4,15%,
198,2024,2024-09-22,3,3,34.198,DET,@,ARI,W 20-13,*,,,,,,0.0%,,,,,,,,,,,,,,68,100%,0,0%,3,13%,
199,2024,2024-09-30,4,4,34.206,DET,,SEA,W 42-29,*,,,,,,0.0%,,,,,,,,,,,,,,53,100%,0,0%,6,21%,
200,2024,2024-10-13,5,6,34.219,DET,@,DAL,W 47-9,*,,,,,,0.0%,,,,,,,,,,,,,,57,84%,0,0%,9,32%,
201,2024,2024-10-20,6,7,,DET,@,MIN,W 31-29,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
202,2024,2024-10-27,7,8,34.233,DET,,TEN,W 52-14,*,0,0,0,,0,0.0%,,0.0,0,0,0,0,0,0,0,0,1,0,0,42,88%,0,0%,8,24%,
203,2024,2024-11-03,8,9,34.240,DET,@,GNB,W 24-14,*,,,,,,0.0%,,,,,,,,,,,,,,57,100%,0,0%,4,18%,
204,2024,2024-11-10,9,10,34.247,DET,@,HOU,W 26-23,*,,,,,,0.0%,,,,,,,,,,,,,,65,100%,0,0%,4,13%,
205,2024,2024-11-17,10,11,34.254,DET,,JAX,W 52-6,*,,,,,,0.0%,,,,,,,,,,,,,,63,80%,0,0%,8,31%,
206,2024,2024-11-24,11,12,34.261,DET,@,IND,W 24-6,*,,,,,,0.0%,,,,,,,,,,,,,,72,100%,0,0%,4,17%,
