Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
65,2023,2023-12-25,15,16,25.172,LVR,@,KAN,W 20-14,*,0,0,0.0,5,3,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,76,100%,3,12%,
66,2023,2023-12-31,16,17,25.178,LVR,@,IND,L 20-23,*,0,0,0.0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,38,68%,6,20%,
67,2023,2024-01-07,17,18,25.185,LVR,,DEN,W 27-14,*,0,0,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,48,79%,4,16%,
68,2024,2024-09-08,1,1,26.064,DET,,LAR,W 26-20,,0,0,0.0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,36,46%,0,0%,
69,2024,2024-09-15,2,2,26.071,DET,,TAM,L 16-20,,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,18,38%,0,0%,
70,2024,2024-09-22,3,3,26.078,DET,@,ARI,W 20-13,,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,28,47%,0,0%,
71,2024,2024-09-30,4,4,26.086,DET,,SEA,W 42-29,,0,0,0.0,8,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0%,52,58%,0,0%,
72,2024,2024-10-13,5,6,26.099,DET,@,DAL,W 47-9,*,0,0,0.0,5,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,57,83%,0,0%,
73,2024,2024-10-20,6,7,26.106,DET,@,MIN,W 31-29,,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,31,52%,0,0%,
74,2024,2024-10-27,7,8,26.113,DET,,TEN,W 52-14,,0,0,0.0,2,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0%,28,37%,0,0%,
75,2024,2024-11-03,8,9,26.120,DET,@,GNB,W 24-14,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,28,43%,0,0%,
76,2024,2024-11-10,9,10,26.127,DET,@,HOU,W 26-23,,0,0,0.0,3,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,29,43%,0,0%,
77,2024,2024-11-17,10,11,26.134,DET,,JAX,W 52-6,,0,0,0.0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,24,50%,0,0%,
78,2024,2024-11-24,11,12,26.141,DET,@,IND,W 24-6,,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,18,33%,0,0%,
