Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2023,2023-09-07,1,1,21.320,DET,@,KAN,W 21-20,,1,6,0.0,2,1,3,0,0,1,50,1,1,0,0,0,0,0,0,0,0%,44,68%,3,11%,
2,2023,2023-09-17,2,2,21.330,DET,,SEA,L 31-37,,0,0,0.0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,50,69%,6,21%,
3,2023,2023-09-24,3,3,21.337,DET,,ATL,W 20-6,*,0,0,0.0,11,0,11,3,0,0,0,0,2,0,0,0,0,0,0,0,0%,67,100%,4,15%,
4,2023,2023-09-28,4,4,21.341,DET,@,GNB,W 34-20,*,0,0,0.0,5,2,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,40,70%,2,7%,
5,2023,2023-10-08,5,5,,DET,,CAR,W 42-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
6,2023,2023-10-15,6,6,,DET,@,TAM,W 20-6,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,2023,2023-10-22,7,7,22.000,DET,@,BAL,L 6-38,,0,0,0.0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,30,50%,0,0%,
8,2023,2023-10-30,8,8,22.008,DET,,LVR,W 26-14,*,0,0,0.0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,46,100%,0,0%,
9,2023,2023-11-12,9,10,22.021,DET,@,LAC,W 41-38,*,0,0,0.0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,67,93%,6,20%,
10,2023,2023-11-19,10,11,22.028,DET,,CHI,W 31-26,*,0,0,0.0,4,2,6,3,1,0,0,0,1,0,0,0,0,0,0,0,0%,74,99%,6,23%,
